gene_symbol	GSM1151233	GSM1151236	GSM1151243	GSM1151239	GSM1151232	GSM1151241	GSM1151237	GSM1151240	GSM1151244	GSM1151242	GSM1151235	GSM1151238	GSM1151234	GSM1151245
Olfr378	3.455078125	3.400390625	3.46875	3.31640625	3.419921875	3.263671875	3.310546875	3.509765625	3.28125	3.373046875	3.5234375	3.32421875	3.2578125	3.353515625
Olfr38	3.701171875	3.81640625	3.671875	3.47265625	3.6875	3.62890625	3.6875	3.74609375	3.599609375	3.82421875	3.6796875	3.626953125	3.56640625	3.794921875
Olfr380	3.13671875	3.0390625	3.033203125	2.939453125	3.1484375	3.005859375	3.013671875	3.09375	3.013671875	3.29296875	3.095703125	2.990234375	3.083984375	2.939453125
Olfr381	3.85546875	3.9609375	3.86328125	3.751953125	3.6640625	3.701171875	3.908203125	3.96875	3.732421875	3.833984375	3.841796875	3.765625	3.904296875	3.603515625
Olfr382	3.5	3.6640625	3.650390625	3.501953125	3.5	3.259765625	3.4453125	3.3828125	3.478515625	3.607421875	3.5859375	3.294921875	3.501953125	3.103515625
Olfr384	3.4296875	3.544921875	3.62109375	3.392578125	3.419921875	3.408203125	3.576171875	3.44921875	3.44140625	3.416015625	3.75390625	3.51953125	3.54296875	3.255859375
Olfr385	3.060546875	3.076171875	2.998046875	2.978515625	3.07421875	3.060546875	3.091796875	3.16015625	2.96484375	3.240234375	3.021484375	2.8984375	3.107421875	2.974609375
Olfr389	3.388671875	3.30859375	3.400390625	3.349609375	3.314453125	3.482421875	3.486328125	3.4140625	3.244140625	3.310546875	3.453125	3.330078125	3.365234375	3.30078125
Olfr39	4.37890625	4.08984375	4.07421875	4.03515625	3.939453125	4.0234375	4.05078125	4.01953125	4.05078125	4.02734375	4.25	3.865234375	3.966796875	3.87890625
Olfr390	3.828125	3.623046875	3.876953125	3.494140625	3.3984375	3.4296875	3.55859375	3.833984375	3.404296875	3.857421875	3.783203125	3.541015625	3.853515625	3.517578125
Olfr392	3.599609375	3.611328125	3.62890625	3.46484375	3.435546875	3.4921875	3.744140625	3.603515625	3.59765625	3.880859375	3.681640625	3.62890625	3.38671875	3.498046875
Olfr393	3.63671875	3.6962890625	3.587890625	3.5078125	3.5107421875	3.4462890625	3.396484375	3.5810546875	3.4814453125	3.73828125	3.5654296875	3.5283203125	3.572265625	3.4931640625
Olfr394	3.193359375	3.05859375	3.44921875	2.9765625	3.181640625	3.208984375	3.181640625	3.2578125	3.126953125	3.068359375	3.279296875	3.16015625	3.126953125	3.19921875
Olfr395	3.5078125	3.435546875	3.671875	3.53515625	3.4765625	3.390625	3.490234375	3.537109375	3.431640625	3.681640625	3.51171875	3.359375	3.390625	3.228515625
Olfr397	3.794921875	3.443359375	3.642578125	3.42578125	3.642578125	3.611328125	3.607421875	3.462890625	3.26953125	3.734375	3.685546875	3.640625	3.59765625	3.552734375
Olfr398	5.4296875	5.5546875	5.40625	5.14453125	4.97265625	5.34375	5.49609375	5.20703125	5.21484375	5.015625	5.15625	5.37109375	5.25390625	5.15234375
Olfr399	4.68359375	4.359375	4.3671875	4.34375	4.5234375	4.42578125	4.36328125	4.26953125	4.46875	4.48046875	4.49609375	4.41015625	4.24609375	4.28125
Olfr401	6.12109375	6.578125	6.375	6.4765625	6.17578125	6.41015625	6.6875	6.2890625	6.22265625	6.46875	6.80078125	6.41796875	6.34765625	6.2265625
Olfr402	4.375	4.328125	4.18359375	4.17578125	4.1015625	4.06640625	4.2734375	4.08984375	4.23046875	4.30078125	4.421875	4.33984375	4.21484375	4.05859375
Olfr403	4.44921875	4.43359375	4.3828125	4.31640625	4.2890625	4.30859375	4.484375	4.53515625	4.421875	4.77734375	4.65234375	4.3671875	4.5859375	4.25390625
Olfr406	4.15625	4.2890625	4.1171875	4.0546875	3.771484375	4.03515625	4.26171875	3.99609375	4.1875	4.2734375	4.390625	4.16015625	4.25	4.09765625
Olfr410	3.548828125	3.7734375	3.638671875	3.798828125	3.546875	3.830078125	3.65625	3.564453125	3.580078125	3.779296875	3.837890625	3.71875	3.7109375	3.693359375
Olfr411	5.7890625	5.88671875	5.8671875	5.83203125	5.71875	5.72265625	5.94921875	5.7109375	5.84375	5.78125	5.796875	5.95703125	5.84765625	5.7265625
Olfr412	4.62890625	4.55078125	4.73828125	4.53515625	4.23046875	4.4609375	4.6796875	4.66015625	4.40234375	4.8359375	4.97265625	4.67578125	4.51953125	4.4765625
Olfr414	4.87109375	5.04296875	4.7734375	4.83203125	4.765625	4.7578125	5.109375	4.94921875	4.78515625	5.09375	4.640625	4.8984375	4.75	4.8671875
Olfr417	5.6015625	5.37890625	5.28125	5.28515625	5.0625	5.24609375	5.26953125	5.3515625	5.046875	5.40625	5.27734375	5.12890625	5.453125	5.1484375
Olfr418	3.556640625	3.681640625	3.625	3.45703125	3.609375	3.67578125	3.6640625	3.947265625	3.49609375	3.552734375	3.77734375	3.712890625	3.634765625	3.474609375
Olfr419	4.66796875	4.8203125	4.859375	4.7890625	4.4765625	4.55859375	4.8046875	4.62109375	4.484375	4.62890625	5.046875	4.73828125	4.76953125	4.6015625
Olfr420	4.75	4.88671875	4.74609375	4.6953125	4.4375	4.78515625	5.1328125	4.5625	4.63671875	4.8359375	4.765625	4.75390625	4.5625	4.55859375
Olfr421-ps1	3.3203125	3.408203125	3.341796875	3.26171875	3.21875	3.35546875	3.400390625	3.349609375	3.248046875	3.37890625	3.427734375	3.361328125	3.376953125	3.365234375
Olfr424	4.05859375	4.27734375	4.38671875	4.15625	4.29296875	4.234375	4.125	4.2734375	4.0703125	4.53515625	4.09375	4.1640625	4.3359375	3.939453125
Olfr427	3.294921875	3.328125	3.35546875	3.369140625	3.298828125	3.36328125	3.396484375	3.283203125	3.1328125	3.310546875	3.52734375	3.365234375	3.4609375	3.24609375
Olfr429	4.359375	4.421875	4.234375	4.16015625	4.05859375	4.1484375	4.23046875	4.2109375	4.04296875	4.6328125	4.37890625	4.21875	4.24609375	4.14453125
Olfr43	3.16796875	3.349609375	3.109375	3.0	3.041015625	3.1484375	3.267578125	3.25390625	3.0546875	3.3359375	3.123046875	3.24609375	3.228515625	3.01953125
Olfr430	3.314453125	3.625	3.328125	3.392578125	3.44921875	3.333984375	3.455078125	3.392578125	3.484375	3.3203125	3.65234375	3.642578125	3.4375	3.408203125
Olfr432	3.857421875	4.14453125	3.783203125	3.65234375	3.9609375	3.9296875	3.93359375	3.52734375	3.818359375	3.8125	3.7578125	3.912109375	3.658203125	3.97265625
Olfr433	4.84375	5.0859375	5.03125	4.90234375	4.90625	4.91015625	4.8203125	4.91796875	4.75390625	5.01171875	4.8828125	4.96484375	5.01171875	5.12109375
Olfr434	3.923828125	4.07421875	3.970703125	3.87109375	3.787109375	3.93359375	3.974609375	4.0234375	4.1015625	3.962890625	3.97265625	3.984375	3.857421875	3.7578125
Olfr435	5.3984375	5.62890625	5.5859375	5.50390625	5.29296875	5.46875	5.67578125	5.57421875	5.56640625	5.67578125	5.6484375	5.55078125	5.390625	5.3046875
Olfr437	4.2890625	4.50390625	4.44140625	4.27734375	4.3203125	4.38671875	4.37109375	4.48046875	4.11328125	4.41015625	4.5390625	4.26171875	4.41796875	4.45703125
Olfr44	3.32421875	3.208984375	3.53125	3.12109375	3.255859375	3.193359375	3.14453125	3.30078125	3.220703125	3.36328125	3.294921875	3.193359375	3.353515625	3.06640625
Olfr444	4.740234375	4.88671875	4.681640625	4.560546875	4.515625	4.541015625	4.72265625	4.720703125	4.552734375	4.712890625	4.798828125	4.7109375	4.587890625	4.59765625
Olfr446	3.759765625	4.0380859375	3.8544921875	3.7216796875	3.7431640625	3.931640625	3.802734375	3.66796875	3.62109375	3.9501953125	3.9013671875	3.703125	3.71875	3.5947265625
Olfr447	4.671875	4.56640625	4.6796875	4.5390625	4.39453125	4.7109375	4.67578125	4.6640625	4.4453125	4.73046875	4.96875	4.49609375	4.5703125	4.546875
Olfr448	3.853515625	4.05078125	4.109375	3.87109375	3.9765625	3.935546875	3.91015625	3.93359375	3.95703125	4.1171875	3.953125	4.00390625	3.892578125	3.83203125
Olfr449	4.203125	4.19140625	4.22265625	4.13671875	4.1328125	4.01953125	4.1328125	4.32421875	4.046875	4.25390625	4.171875	4.16015625	4.23828125	4.0234375
Olfr45	4.30859375	4.42578125	4.421875	4.421875	4.52734375	4.14453125	4.5390625	4.16796875	4.32421875	4.171875	4.5078125	4.25390625	4.37890625	4.140625
Olfr450	4.3828125	4.6171875	4.36328125	4.37109375	4.30078125	4.4453125	4.28125	4.265625	4.19921875	4.3984375	4.625	4.26171875	4.5	4.28515625
Olfr452	3.6875	3.935546875	3.65625	3.833984375	3.69140625	3.724609375	3.58984375	3.791015625	3.890625	3.748046875	3.8203125	3.765625	3.923828125	3.642578125
Olfr453	4.8125	4.38671875	4.42578125	4.44140625	4.4609375	4.4609375	4.4375	4.30859375	4.57421875	4.515625	4.84765625	4.4921875	4.4453125	4.48828125
Olfr455	4.38671875	4.48828125	4.3125	4.14453125	4.1796875	4.12109375	4.38671875	4.2890625	4.3125	4.48828125	4.73828125	4.5703125	4.3828125	3.982421875
Olfr456	4.298828125	4.435546875	4.27734375	4.25390625	4.138671875	4.314453125	4.27734375	4.31640625	4.244140625	4.576171875	4.35546875	4.2265625	4.419921875	4.177734375
Olfr458	5.15625	5.3515625	5.2421875	5.0234375	5.08984375	5.16015625	5.05078125	5.28515625	5.00390625	5.40625	5.125	5.0703125	5.10546875	4.78515625
Olfr459	4.40234375	4.40625	4.55078125	4.33984375	4.359375	4.4375	4.3203125	4.40625	4.29296875	4.34765625	4.37109375	4.34375	4.40625	4.28125
Olfr46	4.1640625	3.92578125	3.9609375	3.755859375	3.669921875	3.833984375	3.90234375	4.1015625	3.595703125	4.01953125	3.857421875	4.01953125	3.939453125	3.8046875
Olfr460	3.708984375	3.4453125	3.455078125	3.380859375	3.2265625	3.41796875	3.486328125	3.427734375	3.35546875	3.458984375	3.7734375	3.4921875	3.25390625	3.435546875
Olfr461	4.05078125	4.02734375	3.791015625	3.974609375	3.984375	3.95703125	4.078125	4.015625	3.900390625	3.98828125	3.876953125	3.791015625	4.13671875	3.90625
Olfr462	6.47265625	6.26171875	6.484375	6.2109375	6.05078125	6.1875	6.2265625	6.16015625	6.31640625	6.60546875	6.1953125	6.28515625	5.97265625	6.1171875
Olfr463	5.34375	5.49609375	5.4140625	5.1875	5.0859375	5.2890625	5.37109375	5.35546875	5.1484375	5.41796875	5.5078125	5.1640625	5.2421875	5.13671875
Olfr464	5.40625	5.3125	5.28515625	5.21484375	5.140625	5.1484375	5.18359375	5.3046875	4.98828125	5.1640625	5.5703125	5.05859375	5.05078125	5.16015625
Olfr466	3.224609375	3.396484375	3.2109375	3.08203125	3.10546875	3.306640625	3.21875	3.21484375	3.10546875	3.201171875	3.150390625	3.271484375	3.380859375	3.16015625
Olfr467	4.66796875	4.8203125	4.875	4.83203125	4.6640625	4.84375	4.9453125	4.9375	4.859375	4.921875	5.32421875	4.875	4.828125	4.7109375
Olfr469	3.673828125	3.50390625	3.673828125	3.2734375	3.267578125	3.353515625	3.20703125	3.46484375	3.3203125	3.51171875	3.6171875	3.3828125	3.62109375	3.41015625
Olfr47	3.57421875	4.3125	3.796875	3.7890625	3.71875	3.640625	3.7265625	3.697265625	3.6171875	3.580078125	3.84375	3.837890625	3.57421875	3.552734375
Olfr470	3.671875	3.3828125	3.330078125	3.19921875	3.1953125	3.484375	3.291015625	3.533203125	3.298828125	3.3828125	3.5625	3.380859375	3.25	3.330078125
Olfr472	2.591796875	2.734375	2.681640625	2.69140625	2.6640625	2.66796875	2.646484375	2.880859375	2.708984375	2.70703125	2.73828125	2.669921875	2.7109375	2.634765625
Olfr473	3.490234375	3.45703125	3.408203125	3.375	3.228515625	3.294921875	3.37890625	3.37109375	3.3515625	3.40234375	3.548828125	3.3828125	3.357421875	3.2421875
Olfr474	2.947265625	3.0625	3.1640625	2.90234375	2.89453125	3.060546875	3.056640625	3.12109375	3.134765625	3.19921875	3.2734375	3.10546875	3.01171875	2.93359375
Olfr476	3.63671875	3.599609375	3.517578125	3.3515625	3.1796875	3.521484375	3.48046875	3.466796875	3.44140625	3.814453125	3.466796875	3.50390625	3.5390625	3.43359375
Olfr477	3.98046875	4.05859375	4.01171875	4.02734375	4.0078125	4.24609375	4.125	4.01171875	4.0390625	4.25390625	4.07421875	4.203125	4.23046875	3.8984375
Olfr478	3.671875	3.400390625	3.689453125	3.494140625	3.666015625	3.515625	3.3984375	3.990234375	3.73046875	3.73828125	3.75390625	3.650390625	3.78515625	3.669921875
Olfr479	4.11328125	3.994140625	3.94921875	4.140625	3.953125	3.93359375	4.09375	3.880859375	3.638671875	3.595703125	4.19140625	4.12890625	3.974609375	3.712890625
Olfr48	5.63671875	5.4140625	5.37109375	5.328125	5.171875	5.3359375	5.45703125	5.22265625	5.359375	5.484375	5.4765625	5.5390625	5.21484375	5.15625
Olfr480	3.005859375	2.91796875	2.828125	2.7734375	2.828125	2.8828125	2.869140625	2.88671875	2.81640625	2.787109375	2.9453125	2.806640625	2.751953125	2.748046875
Olfr481	4.86328125	4.6640625	4.6640625	4.62890625	4.484375	4.5859375	4.51171875	4.77734375	4.59375	4.95703125	4.7421875	4.578125	4.6328125	4.4375
Olfr482	2.68359375	2.76953125	2.689453125	2.681640625	2.486328125	2.923828125	2.603515625	2.900390625	2.720703125	2.802734375	2.814453125	2.712890625	2.609375	2.681640625
Olfr483	3.904296875	3.658203125	3.7890625	3.525390625	3.583984375	3.62890625	3.560546875	3.66015625	3.552734375	3.58984375	3.689453125	3.70703125	3.576171875	3.70703125
Olfr484	3.490234375	3.576171875	3.48828125	3.3359375	3.5625	3.505859375	3.375	3.580078125	3.50390625	3.509765625	3.51171875	3.57421875	3.76953125	3.388671875
Olfr485	3.9609375	4.0703125	4.0	3.984375	3.90625	4.03515625	4.25390625	4.32421875	4.1796875	4.31640625	4.0078125	4.33984375	4.44140625	3.88671875
Olfr486	3.39453125	3.427734375	3.4111328125	3.345703125	3.2861328125	3.423828125	3.2861328125	3.357421875	3.3623046875	3.4072265625	3.365234375	3.2470703125	3.4072265625	3.2861328125
Olfr488	3.44921875	3.638671875	3.603515625	3.5625	3.318359375	3.609375	3.529296875	3.498046875	3.494140625	3.46875	3.51953125	3.513671875	3.45703125	3.302734375
Olfr49	3.634765625	3.578125	3.71484375	3.296875	3.361328125	3.5703125	3.505859375	3.4921875	3.48046875	3.712890625	3.458984375	3.501953125	3.404296875	3.603515625
Olfr490	2.98046875	2.93359375	2.8515625	2.87890625	3.177734375	2.9140625	2.796875	2.935546875	2.857421875	3.0	3.42578125	2.814453125	2.86328125	2.87109375
Olfr491	3.787109375	3.830078125	3.7578125	3.556640625	3.642578125	3.609375	3.7265625	3.7265625	3.568359375	4.0703125	3.73828125	3.705078125	3.744140625	3.5
Olfr492	3.494140625	3.455078125	3.384765625	3.384765625	3.6015625	3.580078125	3.482421875	3.380859375	3.421875	3.306640625	3.556640625	3.408203125	3.7734375	3.353515625
Olfr493	3.9453125	3.515625	3.501953125	3.591796875	3.474609375	3.58203125	3.54296875	3.564453125	3.6171875	3.603515625	3.626953125	3.623046875	3.53515625	3.466796875
Olfr494	3.83203125	3.76953125	3.576171875	3.623046875	3.68359375	3.615234375	3.72265625	3.765625	3.861328125	3.763671875	3.66796875	3.712890625	3.76171875	3.677734375
Olfr495	3.62890625	3.37109375	3.58203125	3.341796875	3.25	3.603515625	3.23046875	3.759765625	3.484375	3.353515625	3.447265625	3.458984375	3.3203125	3.205078125
Olfr497	3.54296875	3.296875	3.46484375	3.1640625	3.306640625	3.478515625	3.142578125	3.603515625	3.470703125	3.421875	3.40625	3.255859375	3.328125	3.17578125
Olfr498	3.53515625	3.4453125	3.396484375	3.345703125	3.208984375	3.1953125	3.267578125	3.640625	3.125	3.361328125	3.451171875	3.353515625	3.333984375	3.109375
Olfr5	4.59375	4.51953125	4.3125	4.48046875	4.2109375	4.41796875	4.76171875	4.2421875	4.46484375	4.62109375	4.63671875	4.63671875	4.55078125	4.48828125
Olfr50	3.5234375	3.18359375	3.173828125	3.328125	3.216796875	3.228515625	3.001953125	3.12109375	3.22265625	3.15234375	3.16015625	3.296875	3.15234375	2.998046875
Olfr502	3.666015625	3.642578125	3.578125	3.41015625	3.4921875	3.599609375	3.84375	3.671875	3.5703125	3.9140625	3.705078125	3.63671875	3.697265625	3.787109375
Olfr503	4.26171875	4.0859375	4.203125	4.1171875	3.92578125	4.11328125	4.21875	4.16015625	4.28515625	4.125	4.26953125	4.22265625	4.3203125	4.12890625
Olfr504	3.76171875	3.54296875	3.740234375	3.63671875	3.51171875	3.650390625	3.623046875	3.59375	3.490234375	3.62109375	3.728515625	3.791015625	3.75390625	3.544921875
Olfr507	3.7236328125	3.7587890625	3.7119140625	3.6484375	3.8076171875	3.7265625	3.6416015625	3.8369140625	3.6884765625	3.8564453125	3.7490234375	3.6396484375	3.81640625	3.6171875
Olfr508	3.44140625	3.466796875	3.5859375	3.59375	3.583984375	3.48828125	3.517578125	3.76171875	3.533203125	3.5546875	3.396484375	3.587890625	3.84375	3.373046875
Olfr509	3.158203125	3.248046875	3.130859375	3.048828125	3.1875	3.150390625	3.10546875	3.236328125	3.052734375	3.46484375	3.55078125	3.119140625	2.986328125	3.01953125
Olfr51	3.689453125	3.544921875	3.61328125	3.53515625	3.4375	3.669921875	3.69140625	3.96875	3.783203125	3.75	3.623046875	3.681640625	3.853515625	3.501953125
Olfr510	3.3515625	3.583984375	3.4296875	3.296875	3.3515625	3.37109375	3.322265625	3.63671875	3.400390625	3.34765625	3.2890625	3.33203125	3.287109375	3.23828125
Olfr512	3.396484375	3.455078125	3.404296875	3.33203125	3.37109375	3.48046875	3.38671875	3.51953125	3.560546875	3.5234375	3.376953125	3.271484375	3.322265625	3.353515625
Olfr513	4.78515625	4.75	4.484375	4.4609375	4.52734375	4.39453125	4.59765625	4.65625	4.4140625	4.74609375	4.43359375	4.77734375	4.453125	4.484375
Olfr514	4.1015625	4.24609375	4.28515625	4.24609375	4.05859375	4.31640625	4.2421875	4.33984375	4.14453125	4.33984375	4.37109375	4.296875	4.0859375	3.998046875
Olfr516	3.314453125	3.15234375	3.109375	2.923828125	3.337890625	3.22265625	2.89453125	3.357421875	3.0625	3.34765625	3.060546875	3.01953125	3.212890625	2.892578125
Olfr517	5.234375	5.23046875	5.0859375	5.1640625	4.9609375	5.05859375	5.015625	5.1171875	5.01171875	5.1484375	5.0703125	4.9609375	4.98828125	4.6953125
Olfr518	4.12109375	3.9296875	4.13671875	3.998046875	4.05078125	3.974609375	4.078125	3.994140625	3.900390625	3.978515625	4.26953125	3.83203125	3.98828125	3.81640625
Olfr519	3.296875	3.37109375	3.38671875	3.361328125	3.294921875	3.375	3.509765625	3.419921875	3.32421875	3.494140625	3.328125	3.302734375	3.37890625	3.291015625
Olfr52	3.94921875	3.76171875	3.734375	3.8203125	3.91796875	3.845703125	3.7109375	3.697265625	3.736328125	3.6484375	4.0546875	3.685546875	3.619140625	3.56640625
Olfr520	4.44921875	4.12109375	4.14453125	3.951171875	4.015625	3.943359375	4.265625	4.21484375	3.943359375	4.30859375	4.2578125	4.08984375	4.21484375	4.015625
Olfr521	4.28125	4.171875	4.08984375	3.87890625	3.69921875	4.13671875	4.41015625	4.3125	4.046875	4.13671875	4.17578125	3.982421875	4.26171875	3.96875
Olfr522	4.86328125	4.98046875	4.76171875	4.6484375	4.828125	4.74609375	4.76953125	4.6953125	4.640625	4.78515625	5.078125	5.01953125	4.60546875	4.59375
Olfr523	5.09375	5.37109375	5.2734375	5.24609375	5.0625	5.14453125	5.37109375	5.109375	5.30859375	5.53125	5.40234375	5.28515625	5.12890625	5.12890625
Olfr524	6.3046875	6.55078125	6.15625	6.296875	5.95703125	6.34375	6.33203125	6.15625	6.19921875	6.3984375	6.3515625	6.40234375	5.90625	6.0234375
Olfr525	4.0234375	4.140625	4.05078125	4.05078125	3.92578125	3.912109375	4.00390625	3.705078125	3.958984375	3.92578125	4.18359375	3.984375	3.896484375	3.9765625
Olfr527	4.08203125	4.13671875	4.12109375	3.802734375	3.81640625	4.10546875	4.03125	3.994140625	3.763671875	4.0234375	4.15234375	4.03125	3.923828125	3.904296875
Olfr53	4.1875	4.171875	4.0859375	4.08203125	4.15625	4.04296875	4.09765625	4.3984375	3.9765625	4.078125	4.1328125	4.109375	4.15625	4.09765625
Olfr530	5.03125	4.66796875	4.59765625	4.26171875	4.546875	4.46484375	4.5390625	4.65234375	4.61328125	4.8359375	4.6875	4.4296875	4.41796875	4.4921875
Olfr531	4.015625	3.494140625	3.599609375	3.48828125	3.6015625	3.498046875	3.7578125	3.53515625	3.61328125	3.61328125	3.67578125	3.61328125	3.447265625	3.5859375
Olfr532	4.6328125	4.6171875	4.84765625	4.65625	4.39453125	4.6875	4.6484375	4.6640625	4.484375	4.77734375	4.7421875	4.65234375	4.54296875	4.4140625
Olfr535	4.77734375	4.908203125	4.78125	4.638671875	4.623046875	4.6328125	4.74609375	4.837890625	4.47265625	4.71484375	4.794921875	4.625	4.646484375	4.640625
Olfr536	4.0185546875	3.8583984375	4.0009765625	3.96484375	3.8251953125	3.9375	3.8974609375	3.9541015625	3.79296875	3.9775390625	4.0302734375	3.908203125	3.6650390625	3.7470703125
Olfr539	3.642578125	3.521484375	3.845703125	3.62890625	3.546875	3.353515625	3.443359375	3.439453125	3.59375	3.685546875	3.658203125	3.646484375	3.779296875	3.626953125
Olfr54	4.837890625	4.83984375	4.74609375	4.609375	4.53515625	4.62890625	4.69921875	4.841796875	4.7421875	4.74609375	4.869140625	4.794921875	4.642578125	4.548828125
Olfr541	4.2177734375	4.28662109375	4.1630859375	4.13134765625	4.08251953125	4.05615234375	4.20654296875	4.1259765625	4.0634765625	4.21044921875	4.20166015625	4.1259765625	4.158203125	4.0390625
Olfr543	5.27734375	5.33203125	5.30859375	5.0546875	5.1171875	5.21484375	5.25	5.55859375	5.29296875	5.484375	5.1640625	5.234375	4.9609375	5.21484375
Olfr544	4.52734375	3.9609375	3.78515625	3.9921875	3.873046875	3.673828125	4.11328125	4.265625	3.93359375	4.13671875	3.943359375	4.203125	3.93359375	3.890625
Olfr545	5.8203125	5.71484375	5.79296875	5.640625	5.58203125	5.66796875	5.8671875	5.93359375	5.57421875	5.8671875	5.78125	5.96875	5.8828125	5.6640625
Olfr547	3.634765625	3.462890625	3.34765625	3.375	3.28125	3.408203125	3.431640625	3.640625	3.341796875	3.59765625	3.515625	3.423828125	3.484375	3.37890625
