gene_symbol	GSM3625299	GSM3625300	GSM3625302	GSM3625298	GSM3625303	GSM3625306	GSM3625305	GSM3625301	GSM3625304
Arpc3	8.859375	8.7890625	8.53125	9.0390625	8.6953125	8.34375	8.6953125	8.90625	8.46875
Arpc4	8.0	8.046875	8.0859375	8.25	8.03125	7.921875	8.0859375	8.3828125	8.0859375
Arpc5	7.7734375	7.546875	7.58203125	7.8125	7.7265625	7.96484375	7.80859375	7.7265625	7.6171875
Arpc5l	8.3671875	8.34375	8.34375	8.34375	8.296875	8.34375	8.34375	8.3046875	8.34375
Arpin	6.4140625	6.625	6.76953125	6.46484375	6.37890625	6.36328125	6.2265625	6.40625	6.4765625
Arpp19	8.015625	7.84765625	7.96484375	8.015625	8.03125	7.98046875	8.1015625	7.8046875	7.86328125
Arpp21	7.1875	7.25390625	7.609375	7.40625	7.31640625	7.05078125	6.75390625	7.16015625	7.296875
Arr3	3.603515625	3.603515625	3.69140625	3.880859375	3.1796875	3.478515625	3.603515625	3.603515625	3.794921875
Arrb1	7.88671875	7.86328125	8.0390625	7.921875	7.9453125	7.95703125	7.79296875	7.921875	7.921875
Arrb2	7.51171875	7.4375	7.45703125	7.390625	7.546875	7.68359375	7.54296875	7.38671875	7.55859375
Arrdc1	6.0390625	6.21875	6.2109375	5.93359375	6.19140625	6.49609375	6.28515625	6.1015625	6.34765625
Arrdc2	5.04296875	5.04296875	5.04296875	5.1171875	5.01171875	4.84375	5.04296875	5.04296875	5.47265625
Arrdc3	7.26171875	7.1875	7.18359375	7.2578125	7.1796875	7.1875	6.94921875	7.19140625	7.08203125
Arrdc4	5.33203125	5.2890625	5.34765625	5.27734375	5.34375	5.37890625	5.34375	5.03125	5.34375
Arrdc5	3.52734375	3.52734375	3.42578125	3.50390625	3.52734375	3.5859375	3.44140625	3.76171875	3.66796875
Arsa	6.30078125	6.078125	6.0703125	6.0625	5.98046875	6.0703125	6.328125	6.05859375	5.9921875
Arsb	8.25390625	8.185546875	8.23828125	8.25390625	8.21484375	8.31640625	8.32421875	8.34375	8.15625
Arsg	6.234375	6.453125	6.3046875	6.6953125	6.2890625	6.08203125	6.2734375	6.2265625	6.2734375
Arsi	3.623046875	3.83984375	3.623046875	3.689453125	3.623046875	3.623046875	3.623046875	3.48046875	3.623046875
Arsj	5.3359375	5.37890625	5.453125	4.92578125	5.4453125	4.765625	5.01953125	5.34375	5.28125
Arsk	5.703125	5.3984375	5.8125	5.55859375	5.64453125	5.83203125	5.82421875	5.7265625	5.54296875
Art1	4.5703125	4.5703125	4.546875	4.5703125	4.48828125	4.5703125	4.5703125	4.5703125	4.83984375
Art3	3.93359375	3.93359375	3.861328125	3.744140625	3.96484375	3.93359375	3.93359375	3.93359375	3.982421875
Art4	4.53515625	4.5390625	4.640625	4.5390625	4.5390625	4.30078125	4.5390625	4.5390625	4.5390625
Art5	4.4140625	4.609375	4.53125	4.69140625	4.609375	4.609375	4.58203125	4.67578125	4.765625
Artn	5.09765625	5.19140625	4.9296875	5.19140625	5.03515625	5.19140625	5.4765625	5.23828125	5.2421875
Arv1	6.0078125	5.69921875	5.83984375	5.4609375	5.69921875	5.70703125	5.69921875	5.375	5.36328125
Arvcf	5.92578125	6.11328125	6.18359375	6.11328125	6.09375	6.1640625	6.05859375	6.11328125	6.11328125
Arx	6.60546875	6.48046875	6.2421875	6.26171875	6.453125	6.58984375	6.5546875	6.67578125	6.60546875
Arxes1	7.90234375	7.48828125	7.875	7.6953125	7.58984375	7.71875	7.72265625	7.6328125	7.51953125
Arxes2	9.3828125	9.390625	9.328125	9.1640625	9.4140625	9.640625	9.65625	9.3984375	9.484375
As3mt	6.82421875	6.8828125	6.86328125	6.69140625	6.6328125	7.1640625	6.875	6.671875	7.0234375
Asah1	7.625	7.55859375	7.37109375	7.55859375	7.48046875	7.7421875	7.578125	7.40234375	7.3828125
Asah2	7.6328125	7.171875	7.51953125	7.390625	7.40234375	7.5	7.57421875	7.1484375	7.3359375
Asap1	7.30859375	7.18359375	7.41015625	7.1875	7.25	6.96484375	6.9375	7.23828125	6.91796875
Asap2	7.32421875	7.32421875	7.51953125	7.296875	7.390625	7.32421875	6.9609375	7.52734375	7.32421875
Asap3	6.05078125	6.1171875	6.05859375	6.06640625	5.796875	6.203125	6.265625	6.06640625	6.06640625
Asb1	6.05859375	6.05859375	6.0078125	6.05859375	5.96484375	6.05859375	6.015625	6.125	6.09375
Asb10	4.71875	4.7734375	4.7265625	4.8828125	4.7734375	4.66796875	4.7734375	4.83203125	4.89453125
Asb11	4.38671875	4.21875	4.03125	4.21875	4.09375	4.21875	4.21875	4.3125	4.359375
Asb13	7.3125	7.27734375	7.3515625	7.26953125	7.328125	7.3046875	7.05078125	7.3046875	7.3046875
Asb14	4.375	4.375	4.26953125	4.375	4.375	4.375	4.375	4.375	4.6484375
Asb15	3.591796875	3.615234375	3.591796875	3.412109375	3.40625	3.591796875	3.666015625	3.4921875	3.453125
Asb16	5.12890625	5.375	5.13671875	5.20703125	5.05078125	5.015625	5.00390625	4.9921875	5.12890625
Asb18	5.1015625	5.1015625	5.125	5.1015625	5.1015625	4.94140625	5.14453125	5.22265625	5.0390625
Asb2	4.94921875	5.2265625	5.24609375	5.33984375	5.2265625	5.12890625	5.13671875	5.2265625	5.40625
Asb3	5.96484375	5.9453125	6.29296875	5.96484375	5.875	5.96484375	6.05859375	6.08984375	5.92578125
Asb4	7.359375	7.64453125	7.234375	7.2109375	7.5703125	7.9921875	7.9921875	7.6171875	7.8203125
Asb5	4.72265625	4.62109375	4.21875	4.5234375	4.41015625	4.43359375	4.6796875	4.40234375	4.66796875
Asb6	6.6328125	6.64453125	6.64453125	6.5546875	6.64453125	6.63671875	6.6484375	6.76171875	6.57421875
Asb7	5.662109375	5.568359375	5.673828125	5.533203125	5.400390625	5.828125	5.814453125	5.6484375	5.646484375
Asb8	8.046875	7.96484375	8.0703125	8.125	8.0625	8.0546875	8.1484375	8.046875	7.8984375
Asb9	4.41796875	4.32421875	4.20703125	4.31640625	4.265625	4.1484375	4.265625	4.2109375	4.265625
Ascc1	6.44921875	6.51171875	6.51953125	6.515625	6.32421875	6.70703125	6.5078125	6.62109375	6.78125
Ascc2	6.546875	6.484375	6.4921875	6.2421875	6.45703125	6.4921875	6.484375	6.578125	6.484375
Ascc3	7.01953125	6.90234375	6.9140625	6.9140625	6.87890625	6.93359375	6.9453125	6.8203125	7.1015625
Ascl1	6.19921875	6.19921875	6.0859375	6.19921875	6.30859375	6.19140625	6.19921875	6.19921875	6.15625
Ascl2	4.3203125	4.40625	4.4453125	4.4453125	4.4453125	4.30859375	4.51171875	4.4921875	4.6484375
Ascl3	3.4609375	3.71875	3.6171875	4.015625	3.6171875	3.96875	3.6171875	3.294921875	3.6171875
Ascl4	4.60546875	4.375	4.84375	4.671875	4.4765625	4.48046875	4.8984375	4.73046875	4.7734375
Ascl5	4.50390625	4.71484375	4.58203125	4.578125	4.5703125	4.328125	4.4453125	4.54296875	4.63671875
Asf1a	6.83203125	6.71875	6.6953125	6.734375	6.84765625	6.54296875	6.74609375	6.64453125	6.33203125
Asf1b	5.3984375	4.91015625	5.25390625	5.25390625	5.26171875	5.17578125	5.56640625	4.96875	5.140625
Asgr1	4.38671875	4.6796875	4.51953125	4.6796875	4.63671875	4.8203125	4.6796875	4.5390625	4.875
Asgr2	4.546875	4.671875	4.42578125	4.53125	4.546875	4.59375	4.49609375	4.55078125	4.546875
Ash1l	8.078125	8.046875	8.1484375	7.9921875	8.2109375	8.1796875	8.078125	8.171875	8.359375
Ash2l	7.1875	7.16015625	7.1328125	7.14453125	7.26171875	7.2421875	7.1796875	7.1796875	7.26953125
Asic1	6.61328125	6.81640625	6.703125	6.62890625	6.55859375	6.81640625	6.6875	6.6484375	6.69921875
Asic2	7.2421875	7.3359375	7.390625	7.29296875	7.36328125	7.3359375	7.3359375	7.359375	7.3359375
Asic3	4.8671875	5.1171875	4.83984375	4.9609375	4.9453125	4.90625	4.66796875	4.890625	4.90625
Asic4	5.71484375	5.8828125	5.5625	5.51953125	5.77734375	5.94921875	5.8125	5.875	5.796875
Asic5	3.603515625	3.833984375	3.603515625	3.607421875	3.5859375	3.849609375	3.603515625	3.494140625	3.603515625
Asl	6.8125	6.8125	6.8125	6.796875	6.76953125	6.921875	6.921875	6.5625	6.984375
Asna1	8.4453125	8.40625	8.46875	8.578125	8.4453125	8.2578125	8.34375	8.515625	8.4140625
Asns	8.6875	8.703125	8.7265625	8.6875	8.6015625	8.6875	8.6875	8.6875	8.65625
Asnsd1	7.60546875	7.30078125	7.37890625	7.4921875	7.41015625	7.1484375	7.41015625	7.2265625	7.26171875
Aspa	8.390625	8.359375	8.375	8.3984375	8.2890625	7.60546875	7.93359375	7.98046875	7.71484375
Aspdh	6.26953125	6.37890625	6.125	6.0859375	6.2734375	6.2890625	6.53125	6.2734375	6.2734375
Aspg	5.05078125	5.60546875	5.24609375	5.33984375	5.30078125	5.31640625	5.41015625	5.1171875	5.328125
Asph	6.78125	6.62890625	6.7109375	6.73828125	6.73828125	6.73828125	6.7734375	6.703125	6.7734375
Asphd1	9.1484375	8.8828125	9.1015625	9.1328125	9.125	9.1796875	9.2109375	9.09375	9.28125
Asphd2	7.4140625	7.53515625	7.26953125	7.44140625	7.203125	7.73046875	7.58203125	7.6484375	7.58984375
Aspm	3.4296875	3.447265625	3.42578125	3.6484375	3.603515625	3.1171875	3.447265625	3.38671875	3.490234375
Aspn	4.046875	3.140625	4.02734375	4.2734375	3.966796875	3.966796875	3.966796875	3.966796875	3.759765625
Asprv1	5.5078125	5.3359375	5.5078125	5.9921875	5.65234375	5.5078125	5.5078125	5.40234375	5.2421875
Aspscr1	7.44921875	7.49609375	7.42578125	7.48828125	7.4375	7.46484375	7.41796875	7.44140625	7.35546875
Asrgl1	8.9453125	9.0859375	9.2109375	9.1015625	9.1015625	9.328125	9.125	9.234375	9.4140625
Aste1	6.09765625	6.2890625	6.3125	6.2578125	6.21484375	6.2890625	6.3671875	6.2890625	6.2890625
Astl	3.291015625	3.541015625	3.5703125	3.630859375	3.763671875	3.30859375	3.486328125	3.59765625	3.5703125
Astn1	8.265625	8.3515625	8.3359375	8.265625	8.359375	8.5703125	8.3984375	8.390625	8.4921875
Astn2	6.8984375	6.9765625	6.97265625	6.76953125	6.9296875	7.1953125	6.94921875	6.94140625	7.16796875
Asun	7.28125	7.05078125	7.12109375	7.0625	7.12109375	7.20703125	7.1484375	6.8671875	7.12109375
Asxl1	6.796875	6.703125	6.78515625	6.796875	6.83203125	6.76953125	6.77734375	7.0078125	6.9140625
Asxl2	6.7890625	6.43359375	6.8125	6.66015625	6.6953125	6.78125	6.65625	6.69140625	6.65625
Asxl3	6.16796875	5.95703125	5.97265625	5.93359375	5.7890625	5.95703125	5.95703125	5.98828125	6.0078125
Atad1	8.9921875	8.8984375	8.859375	9.0078125	8.984375	8.8828125	8.921875	8.9765625	8.734375
Atad2	4.85546875	4.9140625	4.44140625	4.63671875	4.82421875	4.8515625	4.8203125	4.91796875	4.8203125
Atad2b	6.240234375	6.2109375	6.275390625	6.23828125	6.220703125	6.453125	6.296875	6.30859375	6.16015625
Atad3a	6.09765625	6.09765625	6.09765625	5.87890625	6.09765625	6.09765625	6.08203125	6.0	6.3359375
Atad3aos	5.03515625	5.1484375	5.1953125	5.1640625	5.29296875	5.046875	5.0546875	5.1640625	5.12109375
Atad5	5.078125	5.10546875	5.078125	5.2421875	5.078125	5.078125	5.21484375	5.03125	4.94921875
Atat1	7.33984375	7.375	7.27734375	7.36328125	7.3828125	7.3828125	7.37109375	7.64453125	7.3828125
Atcay	8.0625	8.34375	8.28125	8.328125	8.3671875	8.3984375	8.46875	8.3671875	8.5234375
Ate1	8.5	8.5	8.4140625	8.3203125	8.375	8.6171875	8.4765625	8.4765625	8.484375
Atf1	7.91796875	7.8125	7.50390625	7.62890625	7.7265625	7.8828125	7.79296875	8.03125	7.8125
Atf2	9.78125	9.5546875	9.6328125	9.734375	9.703125	9.46875	9.6640625	9.640625	9.453125
Atf3	4.8359375	4.74609375	4.74609375	5.15625	5.1953125	4.9140625	4.72265625	5.15625	5.140625
Atf4	8.6640625	8.625	8.59375	8.7265625	8.7265625	8.4921875	8.453125	8.5625	8.515625
Atf5	6.48828125	6.83984375	6.51953125	6.61328125	6.67578125	6.46484375	6.75	6.75	6.6953125
Atf6	6.9296875	6.84765625	7.078125	6.96484375	6.96484375	6.71875	7.0078125	6.9921875	6.8984375
Atf6b	6.84765625	6.7109375	6.89453125	6.89453125	6.85546875	6.84765625	6.84765625	6.84765625	6.84765625
Atf7	6.96875	7.029296875	7.025390625	7.0	7.140625	6.888671875	7.033203125	7.083984375	6.998046875
Atf7ip	7.451171875	7.263671875	7.412109375	7.357421875	7.47265625	7.2734375	7.4140625	7.396484375	7.466796875
Atf7ip2	3.08984375	3.08984375	3.078125	3.08984375	3.265625	3.07421875	3.08984375	3.220703125	3.08984375
Atg10	6.7109375	6.7109375	6.76953125	6.7109375	6.7109375	6.7109375	6.7421875	6.69140625	6.7109375
Atg101	6.69921875	6.3828125	6.3671875	6.4296875	6.21484375	6.21484375	6.3828125	6.55078125	6.41015625
Atg12	7.39453125	7.4296875	7.40625	7.40625	7.40625	7.40625	7.40625	7.43359375	7.1875
Atg13	8.40625	8.5	8.65625	8.5234375	8.4765625	8.53125	8.5078125	8.5859375	8.5234375
Atg14	6.046875	6.16015625	6.1640625	6.13671875	6.2265625	6.43359375	6.265625	6.2578125	5.99609375
Atg16l1	6.6484375	6.8671875	6.83203125	6.74609375	6.92578125	6.8515625	6.8046875	6.80859375	6.94140625
Atg16l2	6.19921875	6.30859375	6.3203125	6.609375	6.3203125	6.328125	6.4375	6.31640625	6.3203125
Atg2a	6.8828125	6.8359375	6.82421875	6.89453125	6.98828125	6.96875	6.76171875	6.8828125	6.8828125
Atg2b	6.525390625	6.525390625	6.62890625	6.53515625	6.75	6.623046875	6.51953125	6.568359375	6.35546875
Atg3	8.1640625	8.046875	8.046875	8.25	8.1796875	8.1796875	8.203125	8.0859375	8.125
Atg4a	5.818359375	5.658203125	5.62109375	5.71484375	5.548828125	5.8359375	5.6171875	5.611328125	5.78125
Atg4b	6.44140625	6.44140625	6.50390625	6.44140625	6.62109375	6.44140625	6.53125	6.41015625	6.44140625
Atg4c	6.5546875	6.375	6.6484375	6.43359375	6.5625	6.6484375	6.375	6.6328125	6.46875
Atg4d	5.390625	5.76171875	5.6953125	5.6640625	5.6953125	5.6953125	5.5546875	5.6953125	5.87109375
Atg5	6.1171875	5.89453125	6.32421875	6.27734375	6.14453125	6.1015625	5.96484375	6.1171875	6.1171875
Atg7	6.875	6.9140625	7.02734375	7.17578125	7.015625	7.0078125	7.015625	7.09765625	6.953125
Atg9a	7.78125	7.82421875	7.88671875	7.84375	7.76171875	7.578125	7.75390625	7.97265625	7.80078125
Atg9b	5.45703125	5.484375	5.47265625	5.63671875	5.6015625	5.87890625	5.5859375	5.58203125	5.66796875
Athl1	5.0390625	5.0703125	5.06640625	5.453125	5.0703125	4.85546875	5.2265625	5.296875	5.0625
Atic	7.671875	7.77734375	7.625	7.77734375	7.76171875	7.7890625	7.9375	7.77734375	7.77734375
Atl1	8.2265625	8.3515625	8.4296875	8.28125	8.375	8.3984375	8.3125	8.265625	8.34375
Atl2	7.47265625	7.421875	7.59765625	7.46484375	7.47265625	7.47265625	7.4609375	7.609375	7.47265625
Atl3	6.484375	6.26953125	6.46875	6.375	6.6015625	6.48046875	6.234375	6.6875	6.5625
Atm	5.8671875	5.859375	5.8671875	5.69140625	5.8671875	5.9140625	5.9765625	5.78125	5.8671875
Atmin	8.0234375	8.0234375	8.0078125	8.046875	8.0	8.1484375	8.078125	7.9375	8.0234375
Atn1	8.171875	8.3515625	8.25	8.21875	8.2265625	8.1875	8.25	8.34375	8.25
Atoh1	4.484375	4.76953125	3.953125	4.50390625	4.43359375	4.18359375	4.390625	4.390625	4.77734375
Atoh7	6.6015625	6.75	6.41796875	6.6015625	6.47265625	6.65625	6.5546875	6.78515625	6.6015625
Atoh8	5.34765625	5.8984375	5.46484375	5.69921875	5.5	5.46484375	5.015625	5.37890625	5.55859375
Atox1	9.59375	9.6015625	9.421875	9.6171875	9.3828125	9.3671875	9.421875	9.296875	9.25
Atp10a	6.22265625	6.30078125	6.13671875	6.0546875	6.16015625	6.16015625	5.71484375	6.25	6.16015625
Atp10b	5.23046875	5.36328125	5.125	5.390625	5.23046875	5.1640625	5.23046875	5.1875	5.23046875
Atp10d	4.9296875	5.14453125	5.14453125	5.25	5.14453125	5.14453125	5.18359375	5.14453125	5.14453125
Atp11a	7.29296875	7.44140625	7.39453125	7.37109375	7.30859375	7.4921875	7.3828125	7.453125	7.38671875
Atp11b	8.2265625	8.0703125	8.078125	8.0703125	8.09375	8.0703125	7.98828125	7.8125	8.0390625
Atp11c	6.20703125	5.87109375	6.40625	6.45703125	6.5546875	6.14453125	6.29296875	6.17578125	6.04296875
Atp12a	4.078125	4.07421875	4.0859375	4.3203125	3.888671875	4.07421875	4.07421875	3.869140625	4.07421875
Atp13a1	6.7578125	6.81640625	6.7578125	6.69140625	6.7578125	6.87890625	6.640625	6.79296875	6.7578125
Atp13a2	7.390625	7.41015625	7.33984375	7.375	7.33203125	7.390625	7.390625	7.3125	7.41015625
Atp13a3	6.228515625	5.712890625	6.0859375	5.90625	5.98046875	6.068359375	5.8984375	6.0625	6.04296875
Atp13a4	6.421875	6.4921875	6.46484375	6.41015625	6.55859375	6.7265625	6.55859375	6.30078125	6.4921875
Atp13a5	5.84765625	6.02734375	6.02734375	5.84765625	5.84765625	5.84765625	5.390625	5.95703125	5.80859375
Atp1a1	9.234375	9.3203125	9.2578125	9.359375	9.2734375	9.4296875	9.359375	9.3125	9.3984375
Atp1a2	9.5703125	9.6953125	9.90625	9.65625	9.7734375	9.671875	9.5859375	9.75	9.78125
Atp1a3	11.265625	11.40625	11.5546875	11.34375	11.4609375	11.484375	11.359375	11.59375	11.546875
Atp1a4	3.94140625	3.94140625	3.94140625	3.94140625	4.21875	3.998046875	3.98046875	3.9140625	3.94140625
Atp1b1	11.09375	11.1171875	11.2578125	11.125	11.171875	11.125	11.0859375	11.109375	11.09375
Atp1b2	10.921875	10.9296875	11.0234375	10.9453125	10.9765625	10.765625	10.8515625	11.15625	10.9453125
Atp1b3	8.169921875	8.236328125	8.306640625	8.21484375	8.095703125	8.23828125	8.306640625	8.212890625	8.169921875
Atp1b4	3.458984375	3.6640625	3.69921875	3.36328125	4.0546875	3.5078125	3.42578125	3.337890625	3.490234375
Atp2a1	5.3359375	5.3359375	5.515625	5.47265625	5.34765625	4.9765625	5.16015625	5.43359375	5.3359375
Atp2a2	10.609375	10.4609375	10.8046875	10.5625	10.640625	10.2734375	10.046875	10.6796875	10.3984375
Atp2a3	4.5234375	4.46875	4.6328125	4.60546875	4.6328125	4.6328125	4.59765625	4.8515625	4.73046875
Atp2b1	9.40625	9.3125	9.8125	9.34375	9.546875	8.9921875	8.8515625	9.578125	8.859375
Atp2b2	8.46875	8.46875	8.796875	8.46875	8.5859375	8.34375	8.125	8.734375	8.3515625
Atp2b3	8.1328125	8.03125	8.140625	8.1640625	8.0625	8.328125	8.1875	8.0625	8.2265625
Atp2b4	7.08984375	6.90234375	7.03515625	6.8125	6.9609375	7.53515625	7.26171875	7.12890625	7.3359375
Atp2c1	8.1328125	8.078125	8.265625	8.125	8.109375	8.1875	8.0546875	8.0859375	8.0859375
Atp2c2	3.98046875	4.05859375	3.955078125	3.95703125	3.8828125	3.89453125	3.95703125	3.95703125	4.26171875
Atp4a	5.25390625	5.25390625	5.05859375	5.25390625	5.25390625	5.25390625	5.27734375	5.25	5.40234375
Atp4b	4.328125	4.359375	4.36328125	4.328125	4.27734375	4.18359375	4.2421875	4.328125	4.328125
Atp5a1	10.1484375	10.15625	10.3046875	10.234375	10.21875	10.234375	10.2109375	10.4453125	10.265625
Atp5b	10.921875	10.953125	11.125	11.0	11.0	10.9765625	10.90625	11.140625	11.015625
Atp5c1	10.140625	10.1171875	10.2109375	10.2265625	10.1171875	10.1875	10.125	10.2734375	10.1484375
Atp5d	9.8984375	9.921875	9.984375	10.109375	9.9375	9.6953125	9.8046875	10.2734375	9.7265625
Atp5e	11.7109375	11.59375	11.46875	11.6875	11.4921875	11.40625	11.5078125	11.4921875	11.265625
Atp5f1	9.43359375	9.35546875	9.47265625	9.51171875	9.359375	9.375	9.3203125	9.55859375	9.27734375
Atp5g1	10.55078125	10.55859375	10.5234375	10.734375	10.52734375	10.34375	10.4921875	10.60546875	10.37109375
Atp5g2	10.7265625	10.703125	10.424479166666666	10.716145833333334	10.494791666666666	10.356770833333334	10.736979166666666	10.653645833333334	10.369791666666666
Atp5g3	11.03125	11.1328125	11.1953125	11.1640625	11.109375	11.1328125	11.0625	11.1640625	11.1328125
Atp5h	9.791666666666666	9.825520833333334	9.7421875	9.888020833333334	9.760416666666666	9.606770833333334	9.747395833333334	9.739583333333334	9.432291666666666
Atp5j	10.328125	10.453125	10.3984375	10.4375	10.3984375	10.453125	10.3828125	10.40625	10.3046875
Atp5j2	11.40625	11.421875	11.3984375	11.46875	11.328125	11.390625	11.40625	11.3203125	11.265625
Atp5k	10.9609375	10.90625	10.78125	10.9296875	10.890625	10.71875	10.8984375	10.765625	10.671875
Atp5l	11.580729166666666	11.545572916666666	11.481770833333334	11.588541666666666	11.473958333333334	11.4609375	11.470052083333334	11.424479166666666	11.32421875
Atp5o	10.609375	10.609375	10.609375	10.6640625	10.609375	10.515625	10.609375	10.734375	10.421875
Atp5s	6.45703125	6.53125	6.53125	6.50390625	6.5078125	6.6953125	6.484375	6.5078125	6.51953125
Atp5sl	6.8203125	6.9140625	6.98828125	6.94921875	7.11328125	6.94921875	6.95703125	7.04296875	7.03125
Atp6ap1	9.890625	10.0078125	10.125	10.03125	10.0	10.03125	9.96875	10.1484375	10.0546875
Atp6ap1l	3.802734375	3.068359375	4.0625	4.1015625	4.14453125	3.599609375	3.7421875	4.0703125	3.794921875
Atp6ap2	8.2890625	8.0078125	8.421875	8.3046875	8.3515625	8.171875	8.0703125	8.234375	8.1015625
Atp6v0a1	9.453125	9.3828125	9.625	9.4140625	9.5	9.5703125	9.4921875	9.6484375	9.4921875
Atp6v0a2	7.12890625	7.1875	7.2109375	7.314453125	7.09765625	7.19921875	7.14453125	7.25	7.244140625
Atp6v0a4	4.390625	4.390625	4.390625	4.5546875	4.40625	4.390625	4.390625	4.390625	4.390625
Atp6v0b	10.1875	10.1484375	10.109375	10.1484375	10.0703125	10.0859375	10.1015625	10.1875	10.046875
Atp6v0c	11.333333333333334	11.346354166666666	11.364583333333334	11.338541666666666	11.333333333333334	11.270833333333334	11.299479166666666	11.466145833333334	11.192708333333334
Atp6v0d1	8.0859375	8.03125	8.3515625	8.1328125	8.015625	8.1953125	8.203125	8.34375	8.2578125
Atp6v0e	8.3125	8.3046875	8.1328125	8.3671875	7.96484375	8.0546875	8.2109375	8.421875	8.0
Atp6v0e2	9.34375	9.2578125	9.2890625	9.3828125	9.171875	9.21875	9.328125	9.4453125	9.2578125
Atp6v1a	9.3046875	9.3359375	9.4765625	9.421875	9.3125	9.328125	9.3828125	9.40625	9.34375
Atp6v1b1	4.671875	5.02734375	4.67578125	4.85546875	4.3984375	4.67578125	4.671875	4.37109375	4.7734375
Atp6v1b2	10.1171875	10.0546875	10.21875	10.046875	10.125	10.21875	10.0859375	10.21875	10.109375
Atp6v1c1	8.953125	9.03125	9.3046875	9.1171875	9.171875	9.1171875	9.1328125	9.109375	9.1015625
Atp6v1c2	5.18359375	5.32421875	5.32421875	4.9921875	5.32421875	5.36328125	5.46484375	4.9609375	5.41015625
Atp6v1d	10.0234375	9.90625	9.9453125	9.96875	10.015625	9.9609375	9.9453125	9.890625	9.9140625
Atp6v1e1	10.1796875	10.1796875	10.2578125	10.2734375	10.2265625	10.1015625	10.1796875	10.15625	10.015625
Atp6v1e2	5.12109375	5.0078125	5.05859375	4.953125	5.015625	5.0	5.078125	4.9921875	4.8203125
Atp6v1f	9.97265625	9.88671875	9.82421875	10.01953125	9.76171875	9.88671875	10.05078125	10.00390625	9.84765625
Atp6v1g1	8.87109375	8.94921875	8.95703125	8.97265625	8.90625	8.9453125	9.01171875	8.9453125	8.91796875
Atp6v1g2	9.7421875	9.8671875	9.9296875	9.84375	9.84375	9.875	9.8046875	9.859375	10.0078125
Atp6v1g3	3.896484375	3.966796875	3.966796875	4.0	3.966796875	3.966796875	3.966796875	4.08203125	3.966796875
Atp6v1h	8.4453125	8.375	8.4921875	8.4453125	8.4453125	8.5703125	8.4453125	8.546875	8.4609375
Atp7a	5.3515625	5.2578125	5.3515625	5.65234375	5.3515625	5.3515625	5.3515625	5.37109375	5.3515625
Atp7b	4.9453125	4.91015625	5.0859375	4.97265625	4.90234375	5.25	5.0546875	4.9453125	4.9375
Atp8a1	8.2265625	8.15625	8.1484375	8.1328125	8.2109375	8.484375	8.5859375	8.28125	8.3671875
Atp8a2	7.22265625	6.91015625	7.25390625	7.0703125	7.19140625	7.359375	7.21484375	7.23046875	7.2734375
Atp8b1	4.41796875	4.41796875	4.50390625	4.41796875	4.28125	4.41796875	4.35546875	4.32421875	4.41796875
Atp8b2	6.8828125	6.8828125	6.8828125	6.8828125	6.8828125	6.8828125	6.8828125	6.8828125	6.8828125
