	GSM4191298	GSM4191299	GSM4191296	GSM4191292	GSM4191295	GSM4191294	GSM4191293	GSM4191290	GSM4191301	GSM4191291
Mcm6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Inpp5f	4.19140625	4.0859375	4.94921875	3.935546875	4.5703125	4.16796875	3.91015625	3.947265625	4.23046875	3.849609375
Kat6b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc22	7.078125	7.51953125	7.1171875	7.30078125	6.89453125	7.3984375	7.66015625	7.2578125	6.99609375	7.015625
Ehf	5.14453125	5.2578125	4.52734375	4.95703125	4.92578125	4.7578125	5.10546875	4.69921875	4.93359375	4.9140625
Sod1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Car12	3.29296875	4.1484375	3.50390625	3.56640625	3.490234375	3.30078125	3.65234375	3.453125	3.4765625	3.552734375
Snap25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kcnd2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wdr48	5.3984375	5.69921875	5.32421875	5.35546875	5.328125	5.2734375	5.625	5.19140625	5.43359375	5.26953125
Limd2	3.41015625	3.171875	3.189453125	3.681640625	3.55078125	3.384765625	3.478515625	3.373046875	3.171875	3.228515625
Cdkl4	4.66796875	4.8671875	4.37890625	4.671875	4.15234375	4.3828125	4.80078125	4.74609375	4.359375	4.52734375
Got2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Amigo2	6.26953125	6.640625	6.4296875	6.66796875	6.17578125	6.30859375	6.59765625	6.41796875	6.4453125	6.02734375
Cib2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plekha3	5.0390625	5.45703125	4.8046875	5.421875	4.9765625	5.09375	5.3984375	5.03125	4.79296875	5.25
6330409D20Rik	5.4453125	5.80859375	5.4921875	5.68359375	5.484375	5.4375	5.8125	5.359375	5.75	5.6171875
Fam213a	9.984375	10.1875	10.6015625	9.8359375	10.34375	10.0234375	9.734375	10.0078125	10.71875	9.90625
Zfp622	6.734375	5.7734375	6.1640625	5.80078125	6.1953125	5.8125	5.76171875	5.9296875	6.0390625	6.01953125
Rab6a	8.5546875	8.6328125	8.90625	8.640625	8.6484375	8.765625	8.4375	8.9765625	8.625	8.6796875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Brcc3	7.171875	7.515625	7.30078125	7.19140625	7.27734375	7.4140625	7.44140625	7.1484375	7.3125	6.8984375
Ddx39b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tufm	8.7265625	9.015625	8.21875	8.3828125	8.2578125	8.328125	8.4375	8.53125	8.4453125	8.8125
Trmt10a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tbl3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc25a39	8.8828125	9.1796875	8.5703125	8.4140625	8.59375	8.4921875	8.59375	8.5625	8.7265625	8.7265625
Slc38a9	5.72265625	5.546875	6.01171875	5.48828125	5.91015625	6.046875	5.55078125	5.8125	5.87109375	5.671875
Fam104a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm38514///Cyth1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gjc1	7.52734375	7.28125	8.515625	7.73046875	8.1015625	7.82421875	7.6015625	7.8203125	8.015625	8.1328125
Tspyl3	5.0234375	4.484375	5.203125	5.0390625	5.3671875	5.0078125	4.765625	4.98046875	4.859375	5.21484375
Ddx6	3.333984375	3.451171875	3.611328125	3.94140625	3.45703125	3.572265625	3.57421875	3.51953125	3.103515625	3.396484375
Erdr1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gna14	5.5546875	3.93359375	3.111328125	3.40625	3.587890625	3.298828125	3.46484375	3.40234375	3.115234375	3.541015625
Gpr174	2.775390625	2.798828125	2.80078125	3.478515625	2.755859375	2.7421875	2.654296875	2.744140625	2.837890625	2.677734375
Gm9840///Rbx1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plac8l1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bspry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pih1d1	6.17578125	6.1953125	5.79296875	6.29296875	5.78515625	5.91015625	6.4375	5.92578125	5.9765625	5.9453125
Pih1d1	6.21484375	6.17578125	5.921875	6.06640625	5.7890625	6.01953125	6.3203125	5.98046875	5.97265625	5.921875
1700123O21Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700001P01Rik	3.19140625	3.1640625	2.93359375	3.19140625	3.109375	2.98828125	3.451171875	2.896484375	3.162109375	3.23828125
Tcn2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Map3k7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC102633666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Capg	2.875	3.013671875	2.91796875	3.46875	3.794921875	3.708984375	2.955078125	3.671875	2.802734375	3.58984375
Sde2	3.6328125	3.376953125	3.689453125	3.630859375	3.615234375	4.1015625	3.7265625	3.689453125	3.689453125	3.869140625
Slu7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Srpk3	5.25	5.43359375	5.21875	5.94140625	5.4921875	5.5625	5.55859375	6.359375	5.1796875	5.953125
Plekhh1	6.43359375	6.984375	5.8828125	6.80078125	6.73828125	6.69140625	6.72265625	6.89453125	6.0546875	7.03515625
Slc15a2	4.7890625	5.2890625	4.37890625	5.38671875	5.11328125	4.89453125	5.2578125	4.87890625	4.640625	5.875
Zfp420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plekhb2	5.7578125	6.19140625	5.6171875	5.9765625	5.4609375	5.58203125	6.0390625	5.703125	5.55078125	5.625
Amigo1	5.55078125	5.45703125	4.828125	5.05078125	5.0703125	5.203125	5.2734375	5.34375	5.2890625	5.5546875
Flnc	6.8203125	6.78515625	6.93359375	7.08203125	6.98828125	7.22265625	7.16796875	7.078125	6.75390625	6.921875
Sla	3.28125	3.2890625	4.03125	3.861328125	3.775390625	3.693359375	3.365234375	3.9453125	3.412109375	3.85546875
Il16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Irf2bpl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Oxnad1	9.1875	9.296875	9.09375	8.984375	8.953125	8.765625	9.046875	8.875	9.171875	9.078125
Hif1an	3.732421875	4.04296875	3.671875	3.8125	3.71875	3.515625	3.67578125	3.455078125	3.5078125	3.607421875
Rhebl1	5.48828125	5.76171875	5.625	5.34765625	5.6328125	5.6171875	5.57421875	5.375	6.03515625	5.5234375
NA	7.89453125	8.1171875	7.7890625	8.453125	8.2109375	8.3515625	8.65625	8.3828125	7.76171875	8.125
Cpt2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cux2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ufsp1	7.03125	7.4296875	6.52734375	6.9453125	6.40625	6.65234375	7.14453125	6.96875	6.95703125	7.02734375
Mapk12	5.78125	6.30859375	5.75390625	5.70703125	5.76171875	5.34765625	5.87109375	5.9375	5.99609375	6.10546875
Hspa5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pcdh8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iffo1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Spop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eepd1	6.4375	6.8046875	7.1328125	6.72265625	6.578125	6.6171875	6.5625	6.62890625	6.96484375	6.45703125
Taf9b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rgs2	9.6015625	8.7109375	7.796875	9.078125	9.546875	8.875	8.515625	10.03125	7.3828125	9.4765625
Mtmr7	2.947265625	3.3828125	2.849609375	2.970703125	2.798828125	2.791015625	2.91796875	2.951171875	2.951171875	3.078125
Ankrd10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mfap2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Copz1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4921525O09Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Polh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eml4	3.6171875	3.044921875	3.978515625	3.439453125	3.6484375	3.5703125	3.62109375	3.490234375	3.58203125	3.60546875
Adm	7.8203125	6.33203125	7.36328125	7.0546875	7.27734375	7.01953125	6.890625	7.20703125	6.984375	6.96875
E2f1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
St3gal6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tcn2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Psmd13	5.51171875	5.234375	4.98046875	5.34765625	5.2890625	5.30078125	5.53125	4.9375	5.5859375	5.2265625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vnn1	6.25	6.2890625	6.484375	5.5390625	5.2734375	5.30078125	4.46875	5.66796875	5.84765625	5.875
Mboat7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stoml3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eps15l1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC102641248///Maf	7.20703125	6.84375	8.2734375	7	7.66015625	7.41796875	6.76171875	7.28515625	7.9140625	7.328125
Zfand3	3.166015625	2.615234375	3.474609375	2.943359375	3.123046875	3.072265625	2.7421875	2.97265625	3.44921875	3.13671875
Atp10a	7.484375	4.8046875	6.3671875	5.41015625	5.87109375	5.6796875	5.05078125	5.3671875	5.76171875	5.36328125
Rilpl1	7.20703125	6.734375	7.22265625	6.93359375	7.1875	7.16796875	6.94140625	7.4609375	7.23828125	7.40625
Kif13a	4.1484375	4.88671875	5.5546875	4.46875	4.265625	4.90234375	4.8828125	4.6953125	4.80859375	4.38671875
Hist2h2be	7.4609375	7.296875	7.20703125	7.13671875	7.48046875	7.27734375	7.49609375	7.671875	7.57421875	7.5703125
Appbp2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc25a25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Enox1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Il4ra	5.39453125	5.796875	5.2109375	5.59765625	5.23046875	5.37109375	5.6640625	5.484375	5.453125	5.49609375
Adck2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cog8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Meis2	6.12890625	4.2578125	5.33203125	4.5859375	5.265625	4.73046875	4.546875	4.76953125	5.1015625	4.8046875
Thbs2	6.171875	5.80078125	7.16796875	6.2890625	7.11328125	7.10546875	6.16015625	6.55859375	6.9765625	6.43359375
Nr4a2	6.92578125	5.82421875	5.09375	5.24609375	5.515625	5.4375	5.51171875	5.73828125	5.02734375	5.1953125
Pogk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pdzd11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2300009A05Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pomk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm12669///Glrx3	4.24609375	3.720703125	4.72265625	3.60546875	4.0859375	3.79296875	3.59375	4.1328125	4.7734375	4.06640625
Rhobtb3	5.07421875	5.7890625	6.15625	5.62890625	5.62890625	5.7578125	5.640625	5.74609375	5.47265625	5.64453125
LOC102634333///1110002E22Rik	4.515625	4.7109375	4.3125	5.01171875	4.31640625	5.07421875	5.390625	6.8125	4.4140625	6.16015625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bid	2.98828125	2.953125	3.5390625	3.03515625	2.869140625	2.833984375	3.08984375	2.98828125	3.12890625	2.921875
Smpd1	6.44921875	7.0234375	6.625	6.625	6.46875	6.6015625	6.66796875	6.75	6.71875	6.63671875
Zfp800	4.890625	5.9296875	5.14453125	5.125	4.85546875	4.9609375	5.1484375	5.06640625	4.80078125	5.01953125
Nr2c2ap	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dnmt1	5.796875	5.3828125	5.74609375	5.74609375	6.140625	5.75	5.6328125	5.8203125	5.80078125	6.06640625
Fgfrl1	10.421875	10.5390625	10.8046875	10.484375	10.7734375	10.6796875	10.5234375	10.4140625	11.0234375	10.4375
Wdr6///Dalrd3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S1pr2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Usp15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ddx54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Map1lc3a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fam134c	2.779296875	3.2734375	3.22265625	3.22265625	2.79296875	3.404296875	3.125	3.064453125	3.0390625	2.77734375
Nedd9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hoxb5os	7.9140625	7.2578125	6.80078125	6.4765625	6.83984375	6.7109375	6.7421875	6.5390625	6.953125	6.859375
Vcan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Msh2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Maneal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rcn1	3.900390625	3.923828125	4.1171875	4.1484375	4.03515625	4.00390625	4.12109375	3.9609375	4.42578125	3.765625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm7788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc39a6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vps52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pan3	7.1171875	6.71875	7.16015625	6.94140625	7.31640625	7.15234375	6.8671875	7.16796875	7.0859375	7.1875
Snora24///Snhg8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Anapc11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Srsf6	9.59375	8.828125	9.3046875	9.140625	9.4140625	9.453125	9.0859375	9.5	9.453125	9.4453125
Epcam	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm21685///Entpd4	7.15234375	7.4609375	5.86328125	6.37109375	5.8671875	6.5703125	7.0390625	6.67578125	6.03515625	6.77734375
LOC100861749///Sfi1	9.0234375	8.7890625	9.515625	8.84375	9.15625	9.0546875	8.9609375	9.0078125	9.4765625	9.03125
1810013A23Rik///Ppard	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ap1s2	7.0078125	5.87109375	7.3203125	6.86328125	7.53125	6.92578125	6.390625	7.1953125	6.78515625	7.01953125
Fnta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nup62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Necab3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ttc3	9.15625	9.4609375	9.1171875	9.28125	9.1875	9.1796875	9.5078125	9.1640625	9.0703125	8.9921875
Selk	9.96875	9.5625	10.140625	9.984375	10.1015625	10.078125	9.8125	9.9140625	10.1640625	10.03125
BC052688	9.1875	8.25	8.5234375	8.234375	8.109375	8.078125	8.578125	8.1875	8.296875	8.0234375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Akap9	6.671875	7.21875	6.58984375	7.0078125	6.359375	6.73046875	6.92578125	6.58984375	6.6796875	6.66015625
Akap9	3.509765625	4.36328125	3.98046875	3.99609375	3.3515625	3.64453125	3.8828125	3.4375	3.4296875	3.671875
Prr5l	3.376953125	3.265625	3.728515625	3.0390625	3.66015625	3.611328125	3.220703125	3.072265625	3.845703125	3.20703125
Tmem204	5.74609375	5.33984375	5.51171875	5.3359375	5.71484375	5.63671875	5.3125	5.484375	5.890625	5.63671875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ntan1///Il2	8.875	8.6953125	8.921875	8.46875	8.7421875	8.5859375	8.578125	8.5859375	8.5703125	8.859375
Iglv1	4.84765625	4.98828125	5.015625	5.53515625	4.58203125	4.70703125	4.60546875	4.75	4.765625	4.4765625
Ndufab1-ps///Ndufab1	11.484375	11.8359375	11.4609375	11.4453125	11.2578125	11.390625	11.6015625	11.453125	11.4140625	11.6328125
Atxn10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zfp853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stxbp5l	6.05859375	6.87109375	6.203125	6.2578125	6.20703125	6.21875	6.2890625	6.171875	6.23828125	6.2578125
1810026B05Rik	7.75	7.1640625	7.67578125	7.53515625	7.6171875	7.60546875	7.1875	7.69140625	7.58984375	7.87109375
Nucks1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D630033A02Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arl5a	6.9921875	6.921875	7.390625	7.0234375	7.0703125	6.98046875	7.01171875	7.078125	7.4140625	7.16015625
Gbp6	7.99609375	8.0859375	9.2109375	8.1015625	8.4453125	8.3671875	7.64453125	8.59375	9.2265625	8.28125
Car5b	9.265625	9.6796875	9.890625	9.5625	10.09375	9.2109375	9.640625	9.390625	10.9453125	9.6640625
Ssh3	6.58984375	6.37890625	6.640625	7.00390625	6.7578125	7.2265625	6.75	7.03515625	7.0234375	6.82421875
Baz1a	7.16015625	7.5859375	8.03125	8.1953125	7.7578125	7.578125	7.57421875	7.83984375	7.29296875	7.88671875
Whsc1l1	8.265625	8.484375	8.71875	8.3671875	8.6875	8.4921875	8.3828125	8.4375	8.265625	8.3515625
Zfp830	2.830078125	3.322265625	3.03125	3.009765625	2.91015625	2.923828125	3.259765625	3.099609375	2.990234375	2.8046875
Kif26a	7.109375	7.30859375	7.25	7.1796875	7.71484375	7.63671875	7.4609375	7.44140625	7.1640625	7.46484375
Tigar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fancm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2410006H16Rik	9.2421875	8.6875	9.0546875	8.953125	9.6171875	9.1875	8.734375	8.921875	9.34375	9.125
Gm17167///LOC101056144///Gm21158///Gm21093///Gm21075///Gm3893///LOC100041536///Gm2163///Gm7819///Gm10590///Gm5859///4933409K07Rik	4.41015625	4.54296875	4.14453125	4.50390625	4.31640625	4.3984375	4.7734375	4.35546875	4.44921875	4.41015625
LOC101056144///Gm21158///Gm10590	5.69921875	5.88671875	5.2734375	5.80078125	5.4296875	5.40625	5.75	5.46875	5.48046875	5.375
Gm17167///Gm21093///Gm21075///Gm3893///Gm10600///LOC100041536///Gm2163///Gm7819///Gm5859	5.80859375	6.12890625	5.640625	6.1640625	6.0234375	5.72265625	6.20703125	5.765625	5.96484375	5.7109375
Braf	6.5	6.65234375	6.5234375	6.8828125	6.61328125	6.94921875	6.7734375	7.11328125	6.3984375	6.71875
Braf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neu1	4.59765625	4.9296875	4.3359375	4.4453125	4.3046875	4.265625	4.8359375	4.47265625	4.515625	4.77734375
Yeats2	6.2890625	5.93359375	7.25	6.296875	6.7890625	6.5234375	6.17578125	6.359375	6.75390625	6.38671875
Zkscan1	6.00390625	5.8671875	5.421875	5.66796875	5.72265625	5.6484375	5.875	5.8671875	5.77734375	5.88671875
Maf	5.1875	5.6484375	5.609375	5.42578125	5.3828125	5.38671875	5.515625	5.34765625	5.79296875	5.0625
Adam23	6.125	5.56640625	6.36328125	5.58984375	5.9921875	5.859375	5.40234375	5.7265625	6.03515625	5.71875
Zfyve16	5.02734375	4.80859375	5.41796875	4.69921875	5.12890625	5.0234375	4.6640625	5.1953125	5.07421875	5
Cped1	6.9140625	6.99609375	7.4140625	6.57421875	6.65234375	6.65625	7.12890625	6.6796875	7.02734375	6.83203125
Zfp787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A730011C13Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cdip1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Auh	5.5390625	5.453125	5.3671875	5.2109375	5.62109375	5.53515625	5.1484375	5.3515625	5.52734375	5.578125
Egfl8	6.8828125	7.44921875	6.953125	7.22265625	7.10546875	7.49609375	7.265625	7.37890625	7.00390625	7.19921875
Lrrc49	3.416015625	3.9375	3.29296875	3.416015625	3.30078125	3.55859375	3.462890625	3.548828125	3.4765625	3.525390625
2310026L22Rik///Hp1bp3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C76614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D7Ertd128e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm11944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zfp398	4.03125	4.33984375	4.3984375	3.7890625	4.203125	3.92578125	4.14453125	3.91796875	4.3984375	4.06640625
9630017O17	3.005859375	2.970703125	3.087890625	2.787109375	2.9453125	2.869140625	3.1484375	2.8671875	3.35546875	3.12890625
Mrpl38	9.15625	9.5546875	8.8515625	8.9296875	8.8125	8.9375	9.1015625	9.046875	9	9.1484375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ttl	3.57421875	3.923828125	3.630859375	3.75	3.53125	3.431640625	3.982421875	3.505859375	3.77734375	3.572265625
C80012	6.23828125	6.7890625	6.25	6.51953125	6.5625	6.546875	6.63671875	6.51953125	6.15625	6.21484375
Tmem69	5.64453125	4.96484375	5.5234375	4.62890625	5.296875	4.82421875	4.94921875	4.9375	6.0546875	6.19140625
Tmem69	6.8359375	6.15625	6.44921875	5.22265625	6.63671875	5.5	5.8125	5.41796875	6.95703125	7.125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mcm9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rpp30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A230061C15Rik	3.3984375	3.3984375	3.62890625	3.669921875	3.34765625	3.328125	3.736328125	3.51171875	3.673828125	3.2734375
Kcnk15	3.3203125	3.740234375	3.47265625	3.609375	3.279296875	3.486328125	3.72265625	3.544921875	3.34375	3.501953125
Trip11	4.59375	5.078125	4.66796875	5.08203125	4.8125	4.4140625	4.71875	4.484375	5.1171875	4.76953125
Aqp6	5.0546875	5.41796875	4.5859375	5.00390625	5.046875	4.95703125	5.1796875	4.71484375	5.05859375	4.8203125
Bvht	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AI596198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm4724///Gm14308///0610010B08Rik///Gm14434///Gm14430	5.33984375	5.30078125	6.09765625	5.3828125	5.72265625	5.796875	5.51171875	5.796875	5.6640625	5.65234375
C80719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sgsm1	6.015625	5.91015625	5.23046875	5.9765625	5.73046875	5.6171875	5.91015625	5.80859375	5.4921875	5.6484375
Sgsm1	6.10546875	6.02734375	5.6328125	5.8046875	5.78515625	5.85546875	6.15234375	5.83203125	5.45703125	5.5546875
C78441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1110008P14Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D1Ertd75e	6.18359375	6.67578125	6.6171875	6.55078125	6.2734375	6.39453125	6.4609375	6.41796875	6.40234375	6.5625
Ankib1	3.984375	4.19140625	4.76171875	3.55859375	3.875	3.849609375	3.46875	4.04296875	4.1796875	4.01953125
D17892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Letm2	5.2734375	4.9296875	5.171875	5	5.14453125	5.15625	5.02734375	5.078125	5.625	5.046875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C76332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pcsk2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pcsk2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Snhg10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Snhg10	7.15234375	7.4609375	6.71484375	7.15234375	7.1796875	7.06640625	7.3359375	7.16015625	7.125	6.9765625
Snhg10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ptchd1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Timm8a2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ighg3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gapdh-ps15///Gapdh	7.76171875	8.2421875	7.61328125	7.37109375	7.48046875	7.33203125	7.85546875	7.6640625	8.109375	7.7109375
Cdca3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cdca3	4.40625	4.52734375	4.359375	4.3671875	4.33984375	4.02734375	4.7109375	4.27734375	4.5078125	4.10546875
2610001J05Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810043H04Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sash1	9.15625	9.4765625	9.9921875	9.875	9.453125	9.6796875	9.7734375	9.6328125	9.2890625	9.578125
Zc3h7b	6.125	6.1171875	5.98828125	6.2734375	5.87890625	5.8984375	6.6484375	5.80859375	6.10546875	6
Baz2b	5.76953125	6.5859375	6.703125	6.20703125	5.98046875	6.15234375	6.19140625	6.03125	6.2109375	6.34765625
Ankhd1	6.109375	6.8046875	6.4765625	6.81640625	6.12890625	6.48046875	6.66796875	6.51953125	6.2734375	6.3515625
Uggt1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mir142///Mir142hg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vps13c	3.16796875	3.580078125	3.3046875	3.712890625	3.349609375	3.642578125	3.814453125	3.390625	3.365234375	3.509765625
C76336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Usp24	7.859375	7.59375	8.296875	7.53515625	7.921875	7.515625	7.44140625	7.76953125	8.1328125	7.62109375
Usp24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dzip3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sass6	5.171875	4.8203125	5.2265625	5.00390625	5.43359375	5.49609375	5.09765625	5.1171875	5.0078125	5.20703125
Ubap2l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taok3	6.53125	5.80078125	5.953125	6.2265625	6.2890625	6.1796875	6.14453125	6.0546875	5.98046875	5.93359375
Rap1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fam46c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kalrn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Npr3	8.6328125	8.828125	9.9765625	8.609375	8.2578125	8.90625	8.34375	8.59375	8.6171875	8.546875
LOC100038947///Sirpb1b///Sirpb1a	5.57421875	5.046875	5.73828125	6.16015625	7.80078125	5.99609375	5.515625	6.5390625	5.65625	6.16796875
Chd7	5.68359375	5.85546875	5.640625	6.11328125	5.92578125	6.234375	6.1640625	6.1640625	6.109375	5.85546875
Ncoa3	7.48046875	7.59765625	7.26953125	7.59375	7.76171875	7.81640625	7.34375	7.51171875	7.54296875	7.7421875
Tbc1d24	6.13671875	5.87890625	5.921875	5.82421875	6.703125	6.3046875	6.19140625	6.0703125	6.75	6.15234375
Tbx3	7.32421875	5.8984375	5.68359375	7.04296875	6.69140625	7.25	6.99609375	7.00390625	6.16015625	6.69921875
