gene_symbol	GSM914321	GSM914309	GSM914320	GSM914313	GSM914305	GSM914311	GSM914306	GSM914308	GSM914310	GSM914315	GSM914317	GSM914312	GSM914307	GSM914314	GSM914316	GSM914318	GSM914322	GSM914319
Slc25a4	391.25	2600.0	385.75	3810.0	2910.0	3062.0	3040.0	3038.0	4034.0	354.5	394.5	2460.0	2998.0	2448.0	369.0	400.25	380.0	393.5
Slc25a40	58.0	134.96875	58.140625	126.65625	126.59375	121.9375	121.28125	120.6875	117.0625	58.53125	61.390625	137.125	123.0	121.34375	63.28125	60.125	60.09375	61.25
Slc25a41	54.0625	86.125	53.34375	85.25	88.8125	82.3125	85.4375	85.8125	84.5625	56.34375	55.40625	81.75	89.0	90.25	53.5	56.25	56.09375	57.59375
Slc25a42	111.25	388.5	89.75	315.25	407.0	290.5	530.5	510.5	256.0	87.25	89.9375	483.0	408.25	370.75	94.6875	98.1875	82.75	81.125
Slc25a43	65.1875	108.1875	62.0	103.5	102.6875	110.25	97.25	106.0	116.8125	62.03125	61.3125	110.625	108.875	110.75	63.0625	64.3125	61.1875	62.65625
Slc25a44	222.875	924.5	247.125	751.5	999.0	723.5	971.5	992.5	738.5	274.75	248.0	673.0	982.0	723.5	282.0	282.25	219.5	231.875
Slc25a45	136.625	143.0	115.125	129.625	127.0625	133.0	123.5625	138.75	137.75	137.875	139.375	138.625	133.0	142.625	134.0	145.25	156.25	134.25
Slc25a46	147.625	897.5	146.0	812.0	911.5	741.0	1035.0	1029.0	755.5	126.625	138.5	876.5	951.5	793.5	136.125	136.75	130.75	138.0
Slc25a47	68.0	117.875	68.4375	96.25	106.75	95.3125	98.25	89.9375	102.6875	73.3125	72.9375	99.25	103.5	114.5	67.9375	76.25	75.3125	68.5625
Slc25a48	63.78125	195.875	62.0625	148.625	187.375	164.5	154.875	184.0	188.75	68.625	60.9375	169.125	185.875	153.0	60.15625	62.375	61.03125	64.375
Slc25a5	523.9375	2237.0833333333335	609.1458333333334	2305.6666666666665	2497.5833333333335	2328.5	2553.8333333333335	2881.8333333333335	2241.6666666666665	591.3541666666666	586.2291666666666	1986.4166666666667	2682.5	1759.9166666666667	618.6041666666666	606.5416666666666	592.7291666666666	569.75
Slc25a51	174.875	1665.0	164.75	1358.0	1655.0	1461.0	1972.0	2044.0	1123.0	155.125	167.875	1379.0	1944.0	1254.0	157.625	159.5	181.625	155.25
Slc25a53	56.34375	76.3125	51.40625	70.375	73.625	72.5625	72.625	72.9375	73.875	55.4375	50.34375	68.5	73.5625	83.5625	53.5	53.75	53.78125	52.21875
Slc25a54	51.25	60.4375	53.1875	59.625	61.96875	62.84375	60.71875	58.65625	58.96875	51.6875	48.65625	60.59375	59.40625	60.9375	53.15625	50.75	51.09375	52.03125
Slc26a1	56.96875	77.875	57.5	72.375	73.25	71.1875	74.125	72.9375	72.6875	62.46875	59.53125	71.5625	74.5625	74.25	59.625	58.09375	59.3125	57.40625
Slc26a10	64.0	200.5	65.0625	154.0	173.5	126.0625	219.125	172.25	132.75	59.40625	60.90625	122.125	168.0	130.875	66.0	64.5625	63.09375	57.40625
Slc26a11	81.9375	123.9375	79.5	127.4375	117.6875	126.0625	108.0625	125.0625	125.875	82.6875	80.5	126.875	124.4375	130.625	82.375	81.375	89.0	81.1875
Slc26a2	79.375	178.5	83.8125	182.75	177.0	169.125	193.75	196.625	163.75	76.5	88.375	188.375	173.5	178.875	91.8125	86.0	79.3125	86.5625
Slc26a3	52.65625	60.34375	52.25	61.03125	62.0	58.875	60.46875	58.8125	60.0	53.625	51.28125	56.46875	60.6875	59.875	54.3125	52.03125	54.34375	56.125
Slc26a4	52.25	66.9375	55.34375	67.125	65.0	64.75	62.96875	62.6875	71.0	54.28125	53.03125	65.1875	66.9375	67.375	52.9375	58.09375	52.75	52.0
Slc26a5	51.71875	64.875	51.96875	61.96875	64.6875	65.375	63.3125	62.34375	63.75	53.125	50.34375	63.6875	62.9375	65.3125	53.875	53.8125	51.1875	50.09375
Slc26a6	62.8125	116.25	62.9375	107.0625	119.6875	106.4375	119.625	116.625	116.9375	63.5	60.78125	105.25	117.875	116.25	63.90625	60.71875	65.6875	60.21875
Slc26a7	53.09375	65.875	53.46875	69.75	67.0625	68.5625	63.65625	67.3125	67.0625	54.625	52.875	64.8125	69.0625	66.625	51.0625	53.53125	56.6875	51.9375
Slc26a8	50.15625	81.875	51.25	75.5	80.5	74.25	77.0	82.75	79.5	52.8125	51.5625	90.5	75.9375	74.375	52.875	55.09375	51.34375	58.875
Slc26a9	55.15625	71.875	54.96875	71.125	72.1875	73.375	68.1875	68.625	75.125	56.71875	57.03125	72.125	71.4375	76.0625	57.71875	55.84375	55.40625	55.125
Slc27a1	850.0	1101.0	799.0	1258.0	1207.0	1223.0	1661.0	1652.0	796.5	1053.0	926.5	1032.0	1362.0	1094.0	1108.0	1082.0	821.5	540.5
Slc27a2	73.3125	1791.0	81.3125	1447.0	1896.0	1586.0	2782.0	2196.0	670.5	80.4375	112.0625	1669.0	2018.0	1321.0	101.4375	83.9375	101.9375	144.625
Slc27a3	66.9375	93.9375	68.375	89.25	86.875	95.75	86.5625	88.8125	100.375	65.6875	66.0625	87.6875	86.4375	94.0625	65.625	65.0	71.3125	70.5
Slc27a4	93.625	229.125	99.625	200.75	220.125	205.375	210.625	227.375	189.375	98.5625	94.9375	206.875	225.625	223.25	98.625	109.0625	109.875	110.25
Slc27a5	55.5	71.0	58.5	75.0	72.5	74.5	69.5	68.9375	72.9375	66.125	68.875	75.375	71.6875	77.3125	58.6875	60.21875	73.9375	60.4375
Slc27a6	57.0	79.9375	57.0625	80.75	76.0625	82.1875	77.875	76.75	78.625	58.375	57.03125	79.6875	76.375	80.75	55.21875	56.6875	59.1875	61.1875
Slc28a1	60.53125	102.25	59.0625	95.0	94.9375	90.125	95.3125	87.1875	93.6875	60.125	60.53125	90.25	100.75	100.75	61.375	60.28125	60.25	60.4375
Slc28a2	71.875	216.375	68.625	189.875	193.25	173.5	214.0	184.625	193.0	68.75	69.8125	213.5	177.75	215.625	82.3125	73.625	74.6875	64.0625
Slc28a3	53.1875	72.5	54.09375	71.3125	72.875	71.8125	75.6875	67.6875	72.1875	55.34375	55.1875	70.0	72.125	75.5625	56.65625	55.75	55.84375	80.375
Slc29a1	150.375	472.75	138.625	359.0	506.5	417.0	580.5	570.0	384.5	123.625	142.25	401.25	592.0	409.0	127.8125	125.4375	182.125	150.625
Slc29a2	58.6875	124.5625	63.21875	112.3125	121.875	120.5625	116.75	112.8125	115.6875	64.5	62.9375	116.4375	110.5625	118.75	62.28125	63.4375	60.75	63.03125
Slc29a3	113.5625	172.875	118.5625	166.125	167.25	200.375	160.375	168.875	187.5	106.875	110.625	203.0	174.0	188.625	104.0625	109.6875	125.375	135.125
Slc29a4	59.6875	94.625	57.625	94.625	95.125	98.4375	86.125	94.5	95.1875	58.65625	57.9375	90.8125	99.75	99.0625	61.8125	56.90625	58.9375	57.3125
Slc2a1	117.625	149.875	104.625	157.375	155.25	145.375	155.875	151.25	183.5	112.75	101.3125	158.5	173.625	148.0	110.5625	95.625	99.1875	121.75
Slc2a10	72.8125	87.25	74.625	86.25	79.125	91.375	80.125	80.5	94.75	67.9375	74.25	92.125	79.625	84.125	66.75	67.125	78.6875	87.5625
Slc2a12	87.0	208.0	90.4375	193.75	177.25	177.25	193.875	172.25	190.25	88.5625	90.125	158.125	191.125	168.625	83.25	86.625	87.1875	81.8125
Slc2a13	90.25	104.625	83.75	99.75	93.25	96.0	91.5	99.4375	105.3125	140.375	94.125	94.4375	103.3125	105.6875	114.0	91.8125	87.1875	89.0
Slc2a2	70.25	90.1875	61.1875	92.3125	94.375	90.1875	89.5	81.4375	91.9375	71.75	72.3125	90.6875	96.9375	88.125	68.375	65.125	70.8125	73.5625
Slc2a3	124.5	89.5	102.875	88.375	90.875	91.375	93.0	89.1875	90.125	118.5	125.75	96.0625	93.5	97.375	145.375	126.5	102.5	226.875
Slc2a4	250.25	1672.0	297.5	1166.0	2018.0	1312.0	1630.0	1673.0	1668.0	306.0	266.25	1166.0	1966.0	1072.0	302.25	331.5	273.0	243.5
Slc2a4rg-ps	66.625	106.9375	69.375	110.0	112.6875	106.375	104.8125	107.3125	108.6875	62.5	65.3125	109.75	114.5	107.75	69.5	63.625	66.0	66.125
Slc2a5	60.84375	687.0	66.0	407.5	565.5	505.0	238.875	449.75	630.5	59.9375	56.96875	143.375	691.5	266.25	60.1875	61.0	62.1875	97.25
Slc2a6	76.9375	113.875	67.5625	108.625	106.4375	113.3125	109.75	110.625	118.25	67.125	64.25	111.375	109.4375	122.0625	72.25	65.8125	72.0	72.9375
Slc2a7	55.34375	98.1875	55.75	105.625	99.875	106.4375	114.0625	98.4375	110.1875	57.625	55.21875	104.8125	101.625	99.8125	57.28125	59.40625	55.8125	59.1875
Slc2a8	105.75	229.625	91.125	199.625	208.125	190.375	211.75	205.5	193.5	108.375	103.4375	185.625	213.25	193.375	108.3125	104.1875	99.4375	111.0625
Slc2a9	77.75	136.375	78.375	111.375	107.6875	116.5	114.5	119.5	111.1875	74.375	79.375	113.9375	130.125	120.3125	77.3125	78.5625	75.9375	77.5625
Slc30a1	112.6875	172.5	110.9375	168.5	192.75	168.75	211.125	197.375	157.375	118.625	134.25	153.0	185.125	176.5	120.3125	112.625	120.375	110.6875
Slc30a10	63.1875	111.4375	57.625	104.8125	99.5	98.5	103.4375	94.875	104.9375	63.3125	63.59375	102.8125	101.875	94.6875	58.59375	60.28125	62.9375	62.5625
Slc30a2	68.625	90.4375	63.6875	88.5	89.1875	90.375	91.9375	82.6875	92.5	68.6875	65.0	89.75	87.75	89.375	64.625	63.15625	69.75	80.5625
Slc30a3	70.75	121.375	62.8125	117.625	111.25	114.75	111.4375	112.3125	112.25	69.9375	67.375	111.4375	120.6875	112.4375	65.5625	61.96875	70.6875	87.75
Slc30a4	98.0625	179.75	99.8125	192.5	194.875	178.875	209.5	200.625	186.125	93.9375	117.25	186.625	195.75	183.375	110.25	97.625	97.0	103.75
Slc30a5	116.9375	366.25	120.875	360.25	376.0	323.25	422.0	448.0	353.75	113.25	127.125	433.0	405.75	365.0	129.625	111.25	125.625	119.125
Slc30a6	68.125	181.625	72.6875	171.75	184.375	175.875	200.75	197.5	165.5	67.625	72.3125	159.625	188.875	171.875	69.8125	68.75	70.75	82.25
Slc30a7	132.25	181.125	115.875	218.375	211.5	221.625	206.0	206.875	216.25	102.875	129.25	222.0	200.25	208.875	117.6875	113.5625	130.5	125.3125
Slc30a8	50.875	65.875	52.0625	65.6875	70.25	69.5625	64.875	70.875	64.5	52.25	49.75	64.0	66.9375	68.625	52.71875	51.75	49.71875	50.78125
Slc30a9	149.75	603.0	145.875	527.0	580.0	525.0	693.5	697.5	521.5	138.5	162.75	559.0	629.0	487.0	156.625	149.625	147.125	144.125
Slc31a1	96.375	290.75	108.875	274.75	284.25	236.75	277.0	338.5	258.0	83.1875	107.1875	263.25	316.75	252.0	97.4375	93.4375	114.125	117.625
Slc31a2	192.25	210.375	151.0	224.125	191.0	208.75	184.5	193.25	232.25	165.0	169.5	235.5	184.375	216.125	145.0	165.5	185.375	225.625
Slc32a1	57.4375	91.8125	55.21875	92.4375	86.75	87.9375	87.5	83.0	95.9375	57.25	58.53125	85.625	89.75	90.875	57.8125	56.6875	57.0	56.46875
Slc33a1	91.75	367.0	86.75	271.5	344.25	251.125	368.5	395.0	329.0	88.75	102.5625	291.25	439.5	288.75	101.5	90.9375	94.9375	93.0625
Slc34a1	59.8125	99.75	56.375	83.0	83.5625	92.25	81.6875	82.625	88.5	59.0	58.71875	85.5	92.0	97.8125	116.4375	65.8125	59.78125	190.375
Slc34a2	57.4375	67.8125	54.9375	70.1875	70.0625	69.75	71.5625	63.96875	69.875	53.21875	51.78125	67.3125	70.1875	71.9375	59.15625	53.75	58.9375	68.6875
Slc34a3	56.53125	103.8125	54.28125	96.75	99.125	103.9375	98.8125	97.9375	99.8125	54.375	56.8125	103.1875	101.5	102.125	55.09375	53.8125	57.96875	57.96875
Slc35a1	87.75	195.75	83.125	202.5	199.875	154.875	221.875	236.0	201.125	78.25	106.1875	194.125	210.75	184.5	91.875	83.4375	90.8125	89.5625
Slc35a2	110.625	206.125	113.8125	212.0	185.625	199.25	210.5	202.875	203.5	110.625	105.6875	207.625	195.0	200.0	113.0625	105.0625	124.9375	117.9375
Slc35a3	116.375	364.5	114.8125	352.75	379.5	266.25	427.0	433.75	349.0	109.375	134.75	358.25	441.5	317.75	122.375	109.5625	126.75	121.9375
Slc35a4	228.59375	686.5	239.375	660.5	682.0	564.1875	868.125	776.125	605.75	239.1875	230.28125	555.5	796.75	587.1875	236.90625	240.40625	276.5	246.34375
Slc35a5	83.1875	257.25	83.875	243.625	230.0	230.125	270.0	271.5	224.5	74.4375	92.3125	274.25	257.25	239.125	84.3125	79.75	79.9375	75.125
Slc35b1	160.5	399.0	176.125	392.0	388.25	384.0	467.5	482.25	410.75	165.375	167.125	364.5	464.0	379.5	163.0	167.625	170.25	177.25
Slc35b2	78.9375	169.625	80.8125	155.125	152.75	156.75	162.0	161.625	145.375	78.125	86.0	164.25	153.875	165.125	79.25	79.5625	83.25	83.5
Slc35b3	87.0625	126.8125	82.125	129.625	119.8125	133.5	129.875	125.8125	129.375	80.5625	86.5	133.875	138.0	132.5	83.1875	85.0625	85.0	86.0
Slc35b4	233.75	222.5	250.0	250.0	234.5	235.75	284.0	279.25	203.25	211.125	222.625	248.25	242.625	270.5	235.0	226.75	231.125	250.875
Slc35c1	74.875	123.5	71.875	111.25	136.5	108.4375	112.5	114.9375	105.625	77.6875	73.0625	111.25	111.5625	121.75	69.25	78.6875	73.625	75.125
Slc35c2	104.4375	204.625	101.5625	207.875	219.625	209.0	213.125	186.25	208.25	106.5625	105.8125	205.0	220.875	216.125	99.625	105.75	108.8125	106.6875
Slc35d1	63.28125	103.875	70.1875	109.625	103.125	101.3125	104.3125	107.0625	107.5625	71.5625	67.5625	100.6875	106.8125	107.0625	66.8125	64.1875	66.0	68.3125
Slc35d2	69.6875	99.5625	69.5	101.0625	108.0	106.5	109.4375	101.1875	106.0625	70.0	67.75	122.5	106.8125	109.125	70.625	69.5625	71.125	68.6875
Slc35d3	61.40625	99.375	61.3125	97.625	101.625	92.6875	93.1875	89.875	96.9375	62.46875	55.28125	93.75	94.5	103.6875	60.03125	57.28125	56.8125	63.59375
Slc35e1	169.375	315.5	196.375	303.0	337.0	304.0	337.5	365.75	277.0	185.25	168.375	314.75	316.75	311.0	166.375	190.5	186.125	212.75
Slc35e2	104.6875	243.625	101.875	230.875	296.25	238.25	293.25	285.5	193.0	96.75	106.8125	247.75	263.75	244.125	95.6875	95.1875	100.75	112.125
Slc35e3	89.1875	205.125	80.875	197.375	217.75	201.375	190.125	198.125	167.5	72.0	86.25	190.375	189.75	178.375	76.0625	73.25	68.5	77.0
Slc35e4	71.125	103.625	65.5	98.0	96.8125	101.875	99.3125	89.375	105.625	71.5	65.3125	88.5625	94.5	100.3125	71.6875	69.4375	66.75	63.09375
Slc35f1	55.8125	72.9375	55.4375	74.25	73.75	76.0	69.9375	72.875	75.8125	57.78125	55.0625	72.625	72.1875	79.875	54.84375	54.53125	55.15625	55.28125
Slc35f2	58.34375	68.0	65.9375	68.75	70.3125	71.875	65.0	68.375	71.375	69.9375	62.75	66.9375	69.3125	70.0625	58.90625	53.625	87.875	140.875
Slc35f3	58.5625	89.75	58.4375	87.1875	83.0625	88.25	82.75	80.8125	87.25	59.46875	58.28125	82.0	87.5625	87.75	59.90625	58.40625	55.90625	57.21875
Slc35f4	53.28125	79.1875	55.40625	73.3125	75.0	76.75	72.6875	73.0	74.9375	56.84375	52.90625	77.3125	77.0625	75.125	54.65625	55.125	53.84375	53.71875
Slc35f5	187.625	546.0	170.25	550.5	584.0	459.75	677.5	663.0	426.25	157.75	207.0	556.0	599.5	514.0	177.75	174.5	207.25	182.0
Slc35f6	109.1875	302.5	111.8125	268.5	319.25	240.25	337.75	347.5	261.0	94.0	100.9375	258.75	323.0	263.5	96.75	96.875	114.75	125.5625
Slc35g1	108.5	226.625	112.0625	190.0	243.75	198.5	247.625	230.625	203.125	98.5625	109.25	188.5	246.5	202.375	103.5625	94.4375	127.6875	134.625
Slc35g2	60.875	79.875	61.53125	81.8125	83.25	83.9375	79.25	72.6875	92.6875	59.53125	54.40625	78.5625	79.375	95.375	56.71875	53.78125	69.25	58.375
Slc35g3	54.375	73.75	52.40625	71.0625	76.6875	75.8125	71.5	73.0	77.1875	54.0	51.65625	75.625	74.75	80.1875	54.375	59.1875	55.65625	56.03125
Slc36a1	80.3125	126.4375	85.5625	117.0625	124.0	112.0625	125.5625	129.625	124.75	79.125	83.625	125.6875	122.5	124.25	79.875	81.25	91.25	87.125
Slc36a2	441.5	3112.0	635.0	2922.0	3636.0	2936.0	3876.0	3824.0	2588.0	540.5	348.25	3402.0	3058.0	2834.0	487.5	580.5	518.0	480.25
Slc36a3	54.78125	89.0625	55.28125	78.75	78.75	82.0	76.3125	78.125	80.0	59.40625	53.75	83.6875	84.25	82.5625	56.28125	57.71875	56.84375	57.09375
Slc36a4	178.125	159.0	166.875	167.875	163.125	159.75	151.625	156.0	164.75	132.875	170.25	176.75	154.75	161.75	145.5	151.25	174.625	151.75
Slc37a1	73.5625	131.5	67.9375	112.6875	118.375	117.375	115.375	105.0	114.0	72.1875	75.5625	126.5625	117.9375	123.9375	69.625	77.8125	73.25	87.0625
Slc37a2	94.0	97.0625	88.875	108.875	97.3125	105.875	92.3125	99.3125	109.0625	89.25	93.4375	108.125	96.875	110.125	85.375	87.0625	110.9375	101.0625
Slc37a3	175.5	302.75	170.625	323.25	294.5	274.5	292.25	311.5	302.0	177.625	180.125	316.5	295.75	295.75	168.375	180.125	196.0	181.75
Slc37a4	116.625	302.75	117.625	308.0	288.25	305.0	215.0	247.625	347.25	104.125	111.3125	269.25	295.0	260.25	112.25	117.5	114.6875	138.75
Slc38a1	63.0625	67.609375	61.640625	73.90625	69.78125	72.46875	70.703125	70.65625	76.5	62.640625	60.96875	71.546875	74.625	75.375	59.765625	63.71875	63.625	59.53125
Slc38a10	275.75	552.5	248.375	461.25	641.5	448.5	445.75	480.25	517.5	248.875	239.875	349.75	489.75	373.75	214.5	265.0	301.5	296.0
Slc38a11	52.96875	72.0	55.125	74.0	74.125	68.4375	72.5625	68.5	81.1875	55.78125	52.4375	80.25	72.375	80.8125	56.6875	58.6875	54.125	54.1875
Slc38a2	277.25	517.0	276.25	595.5	605.0	571.0	752.0	805.0	560.0	238.0	301.5	556.0	691.5	518.5	270.0	255.25	345.5	287.0
Slc38a3	67.8125	97.25	71.25	206.875	94.9375	165.0	94.875	93.4375	209.25	76.75	98.8125	102.625	103.125	128.625	72.5625	79.4375	117.4375	90.5
Slc38a4	74.125	86.625	77.3125	169.5	86.25	136.5	84.375	80.8125	168.875	86.75	109.6875	120.4375	102.625	124.75	76.9375	78.25	133.875	101.1875
Slc38a5	95.6875	94.75	76.75	92.1875	98.0625	94.3125	87.5	81.5	94.0625	74.6875	70.0	94.25	90.75	85.875	69.6875	68.25	73.1875	88.375
Slc38a6	88.75	138.25	88.0	143.375	128.75	140.75	117.0	121.1875	129.75	88.0	87.8125	165.125	118.0625	155.125	95.625	82.1875	96.5625	82.375
Slc38a7	157.5	175.375	143.5	180.375	185.75	192.125	204.5	201.375	174.125	149.875	150.75	187.25	180.875	191.625	163.625	159.625	171.0	147.875
Slc38a8	56.9375	89.6875	58.71875	93.6875	95.6875	87.4375	89.75	78.3125	89.5625	57.84375	56.9375	84.6875	92.8125	92.375	58.25	55.75	61.84375	52.625
Slc38a9	75.71875	148.28125	80.15625	157.875	136.84375	146.6875	132.5	139.0	148.0625	71.03125	74.25	151.4375	149.0	147.25	77.9375	76.875	81.09375	70.09375
Slc39a1	354.5	391.0	358.375	433.875	429.875	388.375	445.25	466.5	382.0	356.9375	292.8125	404.125	426.25	406.875	308.6875	304.375	401.5	354.5625
Slc39a10	124.8125	183.625	129.875	155.25	170.25	148.75	163.5	182.125	193.125	142.875	137.5	188.5	151.75	165.25	137.25	118.875	120.875	132.0
Slc39a11	102.0	142.375	95.875	153.75	151.125	151.375	155.125	146.0	157.875	93.75	93.875	152.5	141.625	151.625	92.6875	100.875	97.875	106.125
Slc39a12	52.09375	77.9375	53.53125	76.6875	67.8125	77.6875	74.9375	70.3125	71.625	55.8125	52.03125	70.5	73.125	72.875	51.125	52.90625	50.875	53.5
Slc39a13	146.625	234.0	143.125	240.375	235.375	231.5	220.25	237.5	243.125	140.0	131.0	237.5	241.375	255.75	122.4375	151.25	161.5	158.375
Slc39a14	83.875	156.5	78.4375	126.9375	160.75	139.625	181.125	152.875	131.0	82.25	73.75	158.625	171.5	141.625	81.75	81.3125	85.875	78.75
Slc39a2	53.09375	101.625	55.78125	96.0	94.0625	98.625	92.9375	95.75	93.875	52.78125	58.28125	96.375	96.5625	98.875	56.4375	55.71875	54.125	54.8125
Slc39a3	115.3125	195.625	98.3125	202.25	194.0	193.875	204.0	196.625	195.75	103.0625	108.0625	206.625	197.25	212.125	101.625	106.25	120.4375	105.6875
Slc39a4	64.8125	88.5	60.96875	89.0	87.4375	82.625	83.4375	84.625	92.625	69.0625	63.6875	84.0625	89.875	88.8125	64.375	64.0625	64.3125	67.6875
Slc39a5	58.0	104.4375	55.9375	89.125	91.0	95.625	89.9375	84.125	94.3125	54.5	56.28125	91.875	92.0625	93.1875	60.78125	52.9375	59.3125	55.375
Slc39a6	82.8125	100.1875	78.6875	100.6875	103.375	105.3125	91.125	97.75	116.25	86.8125	88.125	117.0625	100.8125	111.75	90.625	83.0625	78.6875	90.9375
Slc39a7	172.0	250.5	182.5	242.5	254.125	220.875	271.5	293.25	242.125	176.625	156.5	249.5	284.0	217.375	166.5	164.0	182.75	191.5
Slc39a8	94.75	120.375	99.9375	111.75	115.0625	117.5625	121.9375	125.25	95.1875	90.4375	130.75	127.4375	113.6875	120.8125	84.3125	102.375	99.9375	195.25
Slc39a9	190.125	566.5	185.375	444.25	562.0	433.5	647.0	631.0	455.0	177.25	190.875	510.25	580.5	507.0	184.25	184.75	205.75	189.375
Slc3a1	54.9375	74.125	55.59375	76.125	73.5	75.1875	70.3125	67.75	73.0	55.0625	62.375	74.25	75.0625	80.5	63.75	56.25	55.46875	66.0625
Slc3a2	578.0	589.0	402.25	626.0	811.0	555.5	1324.0	1043.0	595.0	462.75	549.0	531.0	1047.0	604.5	554.0	572.5	575.5	595.5
Slc40a1	136.375	715.5	104.5	529.0	459.75	517.0	731.0	724.0	385.75	105.8125	196.5	649.5	550.0	631.0	118.1875	117.8125	158.25	114.5625
Slc41a1	98.1875	272.5	95.9375	278.75	279.75	255.25	283.25	274.0	254.875	92.75	105.3125	302.75	263.25	266.5	99.3125	99.1875	103.5	122.1875
Slc41a2	88.0625	109.9375	85.5625	144.0	124.5625	135.625	111.9375	137.5	135.875	78.1875	85.1875	132.0	137.625	135.125	78.9375	78.5625	90.25	136.625
Slc41a3	94.5625	107.9375	100.0	175.5	103.5625	142.875	109.4375	101.5	170.25	93.4375	98.25	122.25	126.125	118.8125	87.3125	89.6875	98.375	110.5625
Slc43a1	137.0	130.5	132.0	162.625	139.75	185.0	166.125	153.5	164.125	176.75	214.625	162.0	160.75	162.25	193.875	173.875	128.5	108.3125
Slc43a2	106.9375	238.0	94.9375	209.75	215.375	175.875	266.25	241.125	187.125	92.9375	103.0	186.75	310.5	218.125	100.75	95.125	115.875	97.1875
Slc43a3	741.5	442.0	664.5	539.5	490.75	672.5	423.25	535.0	688.0	565.5	636.5	631.5	483.75	646.5	634.0	693.0	772.0	686.5
Slc44a1	122.0	393.375	117.9375	377.125	334.75	365.875	388.125	442.0	387.375	110.078125	146.625	429.125	405.75	388.875	125.21875	110.140625	131.5625	112.875
Slc44a2	192.5	184.5	193.0	259.5	202.375	236.625	209.75	202.0	311.5	148.25	182.25	214.75	193.75	219.25	139.875	150.5	188.625	171.625
Slc44a3	105.5	214.5	116.1875	226.5	238.5	282.5	201.125	242.625	223.625	116.0625	116.75	284.5	203.0	208.0	111.6875	116.75	91.25	103.0
Slc44a4	61.65625	77.5	61.03125	73.875	73.0	76.25	76.5	70.375	76.375	62.75	60.28125	73.0625	75.8125	77.125	64.6875	57.875	64.1875	71.625
Slc44a5	52.78125	65.8125	52.53125	71.125	67.6875	68.25	67.75	67.9375	66.875	52.875	49.21875	67.25	64.3125	67.25	55.125	52.65625	49.875	52.0625
Slc45a1	57.46875	87.3125	56.15625	83.75	80.375	84.8125	82.4375	72.875	78.25	60.15625	57.125	81.5625	87.6875	87.375	53.9375	58.6875	59.625	55.6875
Slc45a2	54.9375	89.4375	57.25	85.8125	90.125	87.375	83.25	85.5625	82.625	55.03125	54.46875	87.125	83.8125	94.8125	56.78125	56.75	55.3125	55.84375
Slc45a3	69.1875	95.75	69.375	97.5625	88.375	92.8125	84.6875	84.875	85.375	68.0	65.875	82.6875	84.0625	92.6875	68.8125	66.5625	67.375	69.8125
Slc45a4	105.0	197.5	98.4375	184.375	184.625	199.375	150.0	171.875	202.875	91.75	97.125	224.75	161.625	205.625	91.5625	92.8125	108.75	113.0
Slc46a1	109.6875	210.0	118.3125	182.25	195.5	181.375	214.375	234.25	196.25	116.3125	103.125	172.5	235.625	196.25	112.625	105.125	133.5	125.75
Slc46a2	51.40625	65.0625	52.78125	66.0	66.9375	67.875	70.0625	66.6875	66.8125	58.46875	50.5625	66.8125	69.4375	68.1875	51.28125	53.09375	54.625	56.90625
Slc46a3	131.625	212.75	116.5625	197.75	200.0	199.125	185.125	188.75	171.125	145.875	136.875	197.25	183.125	212.375	157.75	134.125	128.125	123.4375
Slc47a1	64.3125	109.9375	64.4375	116.25	103.0625	112.3125	102.5	110.0	131.0	68.1875	66.75	99.625	104.9375	102.3125	69.5625	65.6875	65.1875	78.8125
Slc47a2	56.8125	84.3125	55.28125	84.5625	79.0625	85.875	80.75	77.1875	90.375	61.1875	56.21875	73.3125	86.5625	88.8125	56.59375	58.03125	56.84375	63.96875
Slc48a1	618.5	391.75	653.0	499.75	430.25	460.5	434.5	456.5	444.0	469.5	529.5	417.5	389.75	463.0	458.25	543.5	631.0	655.5
Slc4a1	74.8125	105.4375	57.4375	124.3125	92.5	101.0625	118.5625	99.5	98.9375	63.53125	61.9375	92.6875	105.9375	111.875	72.5625	64.375	63.53125	64.625
Slc4a10	53.9375	70.75	53.875	67.3125	67.5	73.125	70.5	66.0	70.625	54.78125	52.1875	66.6875	63.40625	68.6875	53.9375	50.96875	51.875	50.65625
Slc4a11	59.25	85.375	56.875	80.0625	80.875	85.625	81.5	81.9375	85.25	59.59375	60.4375	84.125	82.3125	90.875	63.59375	64.3125	59.4375	58.90625
Slc4a1ap	72.4375	134.0	74.125	129.125	129.5	115.125	123.0625	127.125	125.6875	71.0625	74.125	130.875	132.75	129.75	74.8125	72.5	72.3125	73.5625
Slc4a2	115.0	178.5	112.4375	158.125	158.375	160.125	171.375	169.5	170.25	109.125	110.25	166.75	201.0	174.75	111.3125	115.125	116.5	118.625
Slc4a3	64.546875	102.125	63.46875	99.96875	96.71875	101.671875	93.953125	95.34375	103.3125	63.265625	62.21875	101.34375	97.765625	103.671875	63.734375	63.21875	65.09375	61.453125
Slc4a4	78.4375	1196.0	80.5	746.5	1402.0	822.0	2442.0	1844.0	333.5	95.625	104.125	706.5	1640.0	681.0	118.3125	103.9375	85.9375	95.1875
Slc4a5	56.375	86.375	53.15625	85.125	82.1875	85.25	77.875	84.0625	87.3125	57.40625	51.65625	76.0625	82.25	82.75	58.84375	53.875	55.84375	53.96875
