gene_symbol	GSM3526024	GSM3526021	GSM3526026	GSM3526022	GSM3526025	GSM3526027	GSM3526020	GSM3526023
VPS13B	6.0712890625	6.138671875	5.958984375	5.62109375	5.943359375	5.9111328125	5.8271484375	5.96484375
VPS13C	5.49462890625	6.2607421875	6.15966796875	5.44677734375	5.42822265625	5.51953125	5.5205078125	6.3203125
VPS13D	6.016796875	6.13125	6.108984375	6.00390625	6.0234375	5.982421875	5.9328125	6.14296875
VPS16	6.30859375	6.45703125	6.53125	6.5546875	6.345703125	6.439453125	6.486328125	6.568359375
VPS18	7.6171875	7.544921875	7.41015625	7.791015625	7.806640625	7.80859375	7.705078125	7.578125
VPS25	11.28125	11.734375	11.6171875	11.7890625	11.3828125	11.5859375	11.703125	11.65625
VPS26A	7.36328125	7.5595703125	7.484375	7.048828125	7.2080078125	7.4091796875	7.3115234375	7.4912109375
VPS26B	8.69140625	8.55859375	8.73828125	9.05078125	8.81640625	8.91015625	8.8984375	8.69921875
VPS28	11.0234375	11.140625	10.9609375	11.328125	11.078125	11.3828125	11.1953125	11.0390625
VPS29	9.05859375	9.0234375	9.0859375	9.00390625	9.03515625	9.06640625	9.015625	9.09375
VPS33A	7.346354166666667	7.427083333333333	7.3359375	7.138020833333333	7.1875	7.55859375	7.341145833333333	7.408854166666667
VPS33B	8.41796875	8.640625	8.546875	8.5078125	8.578125	8.6875	8.55859375	8.7734375
VPS35	9.7765625	9.846484375	9.842578125	9.2125	9.780078125	9.718359375	9.41171875	9.73046875
VPS36	6.4404296875	6.7060546875	6.5322265625	6.041015625	6.236328125	6.2919921875	6.2431640625	6.833984375
VPS37A	8.896484375	9.03125	9.32421875	8.62890625	9.09375	9.2578125	8.693359375	8.98828125
VPS37B	8.546875	8.5390625	8.5078125	9.015625	8.8359375	9.1328125	8.640625	8.328125
VPS37C	8.518229166666666	8.315104166666666	8.497395833333334	8.680989583333334	8.6484375	8.725260416666666	8.623697916666666	8.377604166666666
VPS37D	7.5703125	7.3984375	7.3359375	7.75	7.76953125	7.828125	7.62109375	7.359375
VPS39	8.6484375	8.703125	8.5390625	8.703125	8.703125	8.7265625	8.6796875	8.6796875
VPS41	8.104166666666666	8.57421875	8.364583333333334	7.375	7.8828125	7.813802083333333	7.662760416666667	8.484375
VPS45	8.0234375	8.04296875	8.03515625	7.828125	7.958984375	8.052734375	8.009765625	8.080078125
VPS4A	10.2265625	9.8828125	10.0234375	10.6796875	10.4140625	10.4609375	10.453125	10.0078125
VPS4B	10.1953125	10.6484375	10.890625	9.6015625	9.78125	9.875	9.84375	10.5703125
VPS50	5.501953125	5.75537109375	5.65283203125	5.12158203125	5.2529296875	5.53662109375	5.26318359375	5.748046875
VPS51	10.0859375	10.078125	10.0390625	10.4375	9.953125	10.03125	10.5078125	10.046875
VPS52	10.71875	10.6484375	10.6796875	11.1171875	10.6875	10.796875	10.7578125	10.7890625
VPS53	6.424045138888889	6.421440972222222	6.3046875	6.5234375	6.585503472222222	6.641059027777778	6.322048611111111	6.345052083333333
VPS54	8.134114583333334	8.390625	8.721354166666666	7.518229166666667	7.798177083333333	7.95703125	7.8515625	8.622395833333334
VPS72	9.2890625	9.359375	9.46875	9.6953125	9.4765625	9.59375	9.5859375	9.4921875
VPS8	5.450520833333333	5.80078125	5.6015625	5.344401041666667	5.570963541666667	5.65234375	5.331380208333333	5.69140625
VPS9D1	7.97265625	7.94140625	8.0625	8.203125	7.9375	7.8359375	8.234375	8.046875
VPS9D1-AS1	7.1484375	7.21484375	7.22265625	7.4921875	7.2890625	7.359375	7.140625	7.12109375
VRK1	8.1328125	7.6171875	7.83984375	7.6171875	7.23828125	7.36328125	8.234375	7.98828125
VRK2	8.9296875	9.0	9.34375	8.3359375	8.5234375	9.1796875	8.6015625	9.4921875
VRK3	7.217447916666667	7.151692708333333	7.111979166666667	7.389322916666667	7.283203125	7.354166666666667	7.245442708333333	7.106770833333333
VRTN	6.75	6.76171875	6.9296875	7.01953125	6.9765625	7.01953125	6.86328125	6.85546875
VSIG1	3.7470703125	3.7490234375	3.591796875	3.5576171875	3.669921875	3.7236328125	3.4892578125	3.671875
VSIG10	5.88671875	6.17578125	5.86328125	5.94140625	5.48046875	5.671875	5.859375	5.8359375
VSIG10L	6.16796875	6.34375	5.875	6.3046875	6.30078125	6.34375	6.40234375	6.65625
VSIG2	5.986328125	5.87890625	6.021484375	6.21484375	6.220703125	6.09375	5.927734375	5.80078125
VSIG4	5.6953125	5.51171875	5.609375	5.74609375	5.7734375	5.703125	5.45703125	5.48046875
VSNL1	4.80859375	4.65625	4.6806640625	4.80859375	4.9365234375	4.810546875	4.8623046875	4.7470703125
VSTM1	4.26171875	3.791015625	4.0703125	4.55859375	4.37890625	4.48828125	4.2578125	4.4921875
VSTM2A	3.1490885416666665	3.1842447916666665	3.07421875	3.1041666666666665	3.1354166666666665	3.0794270833333335	3.1302083333333335	3.1041666666666665
VSTM2A-OT1	3.05078125	3.455078125	3.33984375	3.056640625	3.083984375	3.060546875	3.244140625	3.125
VSTM2L	7.37109375	7.27734375	6.97265625	7.921875	7.49609375	7.6328125	7.453125	7.4140625
VSTM4	6.675130208333333	6.455078125	6.747395833333333	6.818359375	6.63671875	6.524088541666667	6.897786458333333	6.542317708333333
VSX1	4.9013671875	4.92333984375	5.01123046875	5.23583984375	5.18603515625	5.02734375	5.0458984375	5.060546875
VTA1	8.8740234375	8.990234375	9.0849609375	8.498046875	8.8828125	9.0	8.6005859375	9.0009765625
VTCN1	5.3359375	5.19921875	5.2265625	5.44140625	5.5078125	5.62109375	5.53515625	5.29296875
VTI1A	6.85703125	7.0328125	6.8640625	6.9125	6.9109375	6.978125	7.00390625	7.06640625
VTI1B	9.459635416666666	9.432291666666666	9.2421875	9.1953125	9.27734375	9.263020833333334	9.345052083333334	9.455729166666666
VWA1	5.685546875	5.73125	5.7890625	5.94453125	5.904296875	5.882421875	5.835546875	5.73125
VWA3A	6.328125	6.263671875	6.35546875	6.435546875	6.513671875	6.58203125	6.287109375	6.08203125
VWA3B	4.35859375	4.276171875	4.41171875	4.41953125	4.447265625	4.36796875	4.42265625	4.2046875
VWA5A	7.294921875	7.98046875	7.61328125	6.748046875	6.548828125	6.498046875	7.01953125	7.97265625
VWA5B1	5.173828125	5.271484375	5.306640625	5.392578125	5.404296875	5.49609375	5.318359375	5.138671875
VWA5B2	6.06640625	5.912109375	5.9296875	6.22265625	6.29296875	6.330078125	6.201171875	5.84375
VWA7	6.43359375	6.32421875	6.4765625	6.52734375	6.59765625	6.5234375	6.734375	6.3359375
VWA8	7.798828125	8.013671875	7.701171875	8.029296875	8.1953125	8.611328125	7.39453125	7.974609375
VWA8-AS1	3.1025390625	3.263671875	3.1982421875	3.306640625	3.3505859375	3.1455078125	3.2578125	3.0478515625
VWA9	6.478515625	6.48046875	6.3876953125	6.5283203125	6.458984375	6.4580078125	6.5166015625	6.5419921875
VWC2	2.28125	2.43359375	2.427734375	2.494140625	2.47265625	2.39453125	2.728515625	2.5625
VWCE	7.4140625	7.5859375	7.08984375	7.859375	8.125	8.078125	7.48828125	7.89453125
VWDE	2.841796875	2.9619140625	3.025390625	3.0556640625	2.990234375	2.9130859375	3.1748046875	3.048828125
VWF	5.9921875	5.880859375	6.08984375	6.15625	6.15234375	5.873046875	6.228515625	5.814453125
WAC	7.905924479166667	8.069661458333334	7.92578125	7.245768229166667	7.62890625	7.509765625	7.73046875	8.091145833333334
WAC-AS1	9.546875	9.7109375	9.609375	9.4609375	9.3984375	9.8515625	9.484375	9.703125
WAPL	7.3984375	7.46826171875	7.37158203125	7.033203125	7.3349609375	7.2607421875	7.21337890625	7.51953125
WARS	9.81640625	10.65234375	10.5	10.06640625	9.4453125	9.40625	10.68359375	10.515625
WARS2	6.039713541666667	6.349609375	6.305338541666667	6.123697916666667	5.839192708333333	6.583984375	6.001302083333333	6.337890625
WAS	6.806640625	6.5625	6.626953125	6.845703125	6.95703125	6.8359375	6.83984375	6.55859375
WASF1	9.328125	9.5546875	9.78125	9.2578125	8.8515625	9.109375	9.1640625	9.375
WASF2	10.317708333333334	10.205729166666666	9.796875	10.510416666666666	10.075520833333334	10.177083333333334	10.317708333333334	9.846354166666666
WASF3	9.71875	9.578125	9.84375	9.59375	9.359375	9.75	9.3984375	10.0390625
WASH1	8.515625	8.5078125	8.6875	8.71875	8.546875	8.65625	8.625	8.515625
WASIR2	3.986328125	3.60546875	4.08203125	3.8046875	4.51953125	4.6328125	3.490234375	4.3203125
WASL	7.9140625	7.6904296875	7.751953125	7.64453125	7.80078125	7.76953125	7.6904296875	7.5576171875
WBP11	8.01171875	7.716145833333333	7.623697916666667	7.94921875	7.829427083333333	7.946614583333333	8.091145833333334	7.981770833333333
WBP1L	10.2421875	10.0625	9.703125	10.203125	10.265625	10.3671875	10.2109375	9.8125
WBP2	9.125	9.125	8.8828125	8.9140625	9.3046875	9.3359375	9.078125	9.1171875
WBP2NL	3.5390625	3.59765625	3.583984375	3.634765625	3.6796875	3.765625	3.548828125	3.61328125
WBP4	8.239583333333334	8.455729166666666	8.669270833333334	7.522135416666667	7.654947916666667	8.131510416666666	7.645833333333333	8.466145833333334
WBSCR17	7.87109375	7.234375	6.85546875	7.625	7.55078125	7.5546875	8.390625	7.1953125
WBSCR22	7.583984375	7.5546875	7.625	7.794921875	7.759765625	7.7890625	7.5859375	7.59765625
WBSCR27	7.84765625	7.64453125	7.78125	7.54296875	7.39453125	7.34765625	7.9140625	7.6640625
WBSCR28	3.9609375	3.84375	3.900390625	3.53515625	4.0859375	4.32421875	3.94140625	3.759765625
WDCP	6.84375	6.69140625	6.65625	6.76171875	6.76953125	6.62109375	6.6171875	6.859375
WDFY1	9.828125	9.9140625	9.73828125	9.21875	9.67578125	9.94140625	9.6171875	9.396484375
WDFY2	6.2265625	6.18896484375	6.14794921875	6.51025390625	6.33349609375	6.21923828125	6.5234375	6.4853515625
WDFY3	7.7724609375	7.7470703125	7.5751953125	7.314453125	7.556640625	7.552734375	7.4072265625	7.6611328125
WDFY3-AS2	6.725260416666667	6.90625	6.223958333333333	5.643229166666667	5.924479166666667	6.091145833333333	6.239583333333333	6.705729166666667
WDFY4	4.65234375	4.591796875	4.431640625	4.849609375	4.837890625	4.90625	4.7890625	4.49609375
WDHD1	5.518229166666667	5.009114583333333	5.588541666666667	4.734375	4.940104166666667	5.196614583333333	5.30078125	5.934895833333333
WDPCP	7.212890625	7.25	7.08203125	6.787109375	7.01171875	7.04296875	7.013671875	7.263671875
WDR1	9.25859375	8.9015625	9.2515625	9.5390625	9.35390625	9.090625	9.52578125	9.115625
WDR11	7.953125	8.115234375	8.279296875	7.59765625	8.068359375	7.630859375	7.544921875	8.326171875
WDR11-AS1	4.4541015625	4.435546875	4.5078125	4.599609375	4.609375	4.720703125	4.541015625	4.3056640625
WDR12	7.075520833333333	7.352864583333333	7.497395833333333	7.279947916666667	7.356770833333333	7.451822916666667	7.157552083333333	7.532552083333333
WDR13	8.01171875	7.904296875	7.759765625	8.314453125	8.037109375	8.22265625	8.357421875	8.259765625
WDR17	2.669921875	3.04296875	2.59765625	2.6865234375	2.759765625	2.666015625	2.681640625	2.8984375
WDR18	8.625	8.7109375	8.6484375	8.8359375	8.765625	8.7421875	9.3125	8.3046875
WDR19	6.23828125	6.484375	6.509114583333333	5.994791666666667	6.141927083333333	6.180989583333333	6.270833333333333	6.595052083333333
WDR20	6.548177083333333	6.697916666666667	6.526041666666667	6.3359375	6.48046875	6.596354166666667	6.46875	6.748697916666667
WDR24	7.3203125	7.37109375	7.06640625	7.63671875	7.26953125	7.20703125	7.53125	7.19140625
WDR25	7.1171875	7.140625	6.94921875	7.0859375	6.953125	7.2421875	7.5546875	7.12109375
WDR26	7.862890625	7.775	7.7578125	7.560546875	7.94296875	7.809765625	7.77109375	7.8140625
WDR27	6.0578125	6.03125	5.9515625	6.1578125	6.1046875	6.15546875	6.08203125	6.04375
WDR3	6.3125	6.1357421875	6.2705078125	5.8828125	6.2138671875	6.291015625	5.9267578125	6.22265625
WDR31	6.248046875	6.3984375	6.20703125	6.357421875	6.25	6.20703125	6.26953125	6.365234375
WDR34	8.71875	8.484375	8.5546875	9.09375	8.3671875	8.609375	9.1640625	8.5390625
WDR35	5.603515625	6.44921875	6.060546875	5.27734375	5.677734375	5.75390625	5.521484375	6.25
WDR36	7.40234375	7.576171875	7.30859375	6.853515625	7.375	7.376953125	7.5078125	7.5078125
WDR37	7.173177083333333	7.278645833333333	6.9609375	7.28125	7.119791666666667	7.227864583333333	6.959635416666667	7.3203125
WDR38	6.060546875	5.84375	6.029296875	6.255859375	6.037109375	5.876953125	6.138671875	5.93359375
WDR4	7.14453125	7.354166666666667	7.5703125	8.09765625	7.598958333333333	7.6796875	7.419270833333333	7.423177083333333
WDR41	7.5625	7.09765625	7.671223958333333	7.3203125	7.649088541666667	7.594401041666667	7.610026041666667	7.527994791666667
WDR43	8.6328125	8.953125	8.8515625	8.1484375	8.96875	9.25	8.4140625	8.8359375
WDR44	7.072265625	7.11328125	7.3515625	6.890625	6.974609375	6.859375	6.92578125	7.27734375
WDR45	9.82421875	10.31640625	10.21875	10.31640625	9.8984375	10.18359375	10.44921875	10.3046875
WDR45B	10.4375	10.390625	10.46875	10.5625	10.4296875	10.4375	10.34375	10.296875
WDR46	8.875	8.765625	8.8359375	9.359375	8.875	9.125	9.125	8.890625
WDR47	9.140625	9.5546875	9.2421875	8.8828125	9.203125	9.140625	8.890625	9.484375
WDR48	7.8466796875	8.091796875	7.9169921875	7.6875	7.6591796875	7.7353515625	7.7431640625	8.021484375
WDR49	3.6708984375	3.484375	3.5947265625	3.703125	3.583984375	3.546875	3.7392578125	3.5693359375
WDR5	7.970703125	8.033203125	7.947265625	8.259765625	7.876953125	8.021484375	8.13671875	8.1171875
WDR53	6.92578125	7.2109375	7.23828125	6.75390625	6.73046875	7.203125	6.796875	7.18359375
WDR54	10.203125	10.0390625	9.921875	10.5859375	10.1484375	10.328125	10.625	10.4296875
WDR55	7.641927083333333	7.72265625	7.68359375	7.82421875	7.77734375	7.7890625	7.75390625	7.63671875
WDR59	5.64111328125	5.62158203125	5.576171875	5.6982421875	5.66552734375	5.591796875	5.560546875	5.5478515625
WDR5B	7.546875	7.7109375	7.5078125	6.91796875	7.3046875	7.24609375	7.453125	7.7421875
WDR6	7.6328125	7.689453125	7.728515625	8.05859375	7.748046875	7.6796875	7.86328125	7.78125
WDR60	5.084635416666667	5.165364583333333	5.253255208333333	5.031901041666667	5.03125	5.14453125	5.061197916666667	5.401692708333333
WDR61	7.750390625	7.91796875	7.884765625	7.762890625	7.653515625	7.669140625	7.914453125	7.83984375
WDR62	5.8203125	5.522135416666667	5.796875	6.002604166666667	5.958333333333333	5.873697916666667	5.82421875	5.595052083333333
WDR63	6.8984375	6.84375	6.66796875	6.078125	6.8828125	7.203125	6.28125	7.015625
WDR64	4.05078125	3.921875	4.42578125	4.390625	4.546875	4.25390625	4.3984375	4.03125
WDR66	5.036458333333333	5.248697916666667	4.916666666666667	4.891927083333333	5.296875	5.354166666666667	5.28515625	5.061197916666667
WDR7	5.7685546875	5.8466796875	5.681640625	5.5302734375	5.7138671875	5.7041015625	5.7041015625	5.8115234375
WDR70	8.4453125	8.53125	8.4453125	8.34375	8.4609375	8.6875	8.6328125	8.578125
WDR72	4.40380859375	4.38427734375	4.330078125	4.45849609375	4.61962890625	4.6875	4.31494140625	4.33203125
WDR73	8.6953125	8.8203125	8.796875	8.6171875	8.9296875	9.1953125	8.9453125	8.9765625
WDR74	7.766927083333333	7.819010416666667	7.990885416666667	8.221354166666666	8.151041666666666	8.328125	8.072916666666666	7.91015625
WDR75	8.21875	8.5234375	8.484375	7.8203125	8.375	8.7421875	8.328125	8.3984375
WDR76	5.3828125	4.3857421875	4.697265625	5.134765625	4.1181640625	4.5283203125	5.357421875	4.5244140625
WDR77	9.1796875	9.06640625	9.12890625	9.6953125	9.421875	9.40234375	9.3203125	9.15234375
WDR78	4.87265625	5.48515625	5.23203125	4.63515625	4.7546875	5.05625	4.89765625	5.47734375
WDR81	8.984375	9.3046875	9.0	9.015625	8.9609375	9.1015625	9.0546875	9.234375
WDR82	11.4296875	11.515625	11.5078125	11.4765625	11.3515625	11.34375	11.53125	11.6484375
WDR83	7.4296875	7.37109375	7.4375	7.41015625	7.375	7.35546875	7.55859375	7.26171875
WDR83OS	11.6953125	11.7578125	11.890625	11.96875	11.7734375	11.875	11.8046875	11.7890625
WDR86	5.068359375	5.068359375	5.173828125	5.158203125	5.248046875	5.103515625	5.037109375	5.025390625
WDR86-AS1	3.693359375	3.576171875	3.7109375	3.837890625	4.12890625	3.765625	3.76953125	3.72265625
WDR87	5.57421875	5.58203125	5.42578125	6.04296875	6.0703125	5.90234375	5.9296875	5.5625
WDR88	4.4169921875	4.3115234375	4.3125	4.41015625	4.2685546875	4.3095703125	4.3291015625	4.2919921875
WDR89	6.278645833333333	6.243489583333333	6.21484375	5.8984375	6.169270833333333	6.330729166666667	5.93359375	6.313802083333333
WDR90	6.248697916666667	6.3828125	6.533854166666667	6.55078125	6.376302083333333	6.376302083333333	6.595052083333333	6.302083333333333
WDR91	6.065104166666667	6.205729166666667	5.9921875	6.1640625	6.154947916666667	6.10546875	6.076822916666667	6.203125
WDR92	8.578125	8.578125	8.734375	8.2734375	8.3984375	8.578125	8.265625	8.578125
WDR93	6.61328125	6.2734375	6.046875	6.62890625	6.58203125	6.5546875	6.625	6.27734375
WDR97	5.1953125	5.1875	5.30078125	5.390625	4.9609375	5.23828125	5.42578125	5.046875
WDSUB1	8.078125	8.9453125	8.8515625	7.734375	7.8046875	8.1171875	8.5859375	8.5234375
WDTC1	8.067708333333334	7.868489583333333	7.635416666666667	8.385416666666666	8.177083333333334	8.1171875	8.22265625	7.893229166666667
WDYHV1	9.5	9.6875	9.75	9.6484375	9.5	9.3515625	9.75	9.640625
WEE1	7.962890625	7.509765625	7.421875	7.533203125	6.94140625	7.19921875	7.8046875	7.23828125
WEE2-AS1	4.6640625	5.01171875	4.46875	5.0390625	5.2109375	4.953125	5.00390625	5.30859375
WFDC1	5.09765625	4.69921875	4.578125	5.2890625	5.3671875	5.37109375	5.0703125	4.62109375
WFDC10A	4.9296875	4.33984375	5.17578125	5.15234375	4.87109375	4.93359375	4.9453125	4.44921875
WFDC10B	4.48046875	4.33984375	4.41015625	4.59375	4.8828125	4.59765625	4.03515625	4.64453125
WFDC11	5.5	5.21875	5.34765625	5.59375	5.8515625	5.66015625	5.265625	5.4609375
WFDC12	6.83984375	6.69921875	6.8203125	6.890625	6.7890625	6.6875	6.65234375	6.4921875
WFDC13	4.62890625	4.81640625	4.828125	5.05078125	4.8671875	4.8828125	4.8359375	4.75
WFDC2	5.47265625	5.380208333333333	5.514322916666667	5.69140625	5.68359375	5.682291666666667	5.501302083333333	5.440104166666667
WFDC21P	8.421875	8.265625	8.9609375	8.0859375	8.953125	8.71875	9.359375	8.3671875
WFDC3	6.203125	6.08984375	5.94921875	6.140625	6.06640625	6.1640625	6.30859375	6.1484375
WFDC5	4.04296875	3.970703125	4.16796875	4.09765625	4.37890625	4.2578125	4.0703125	4.08984375
WFDC6	4.62890625	4.56640625	4.859375	4.94140625	4.765625	5.0859375	4.4609375	4.5390625
WFDC8	5.17578125	5.020182291666667	5.129557291666667	5.377604166666667	5.339192708333333	5.204427083333333	5.178385416666667	5.006510416666667
WFDC9	5.287109375	5.0703125	5.1875	5.4140625	5.408203125	5.474609375	5.19921875	5.09765625
WFIKKN1	7.4609375	7.53515625	7.4609375	7.88671875	7.73046875	7.44921875	7.52734375	7.359375
WFIKKN2	5.71875	5.513671875	5.568359375	5.787109375	5.72265625	5.86328125	5.671875	5.55078125
WFS1	8.423828125	8.1640625	8.19140625	8.28125	8.322265625	8.3828125	8.505859375	8.05078125
WHAMM	8.1015625	8.171875	8.2890625	8.1796875	8.0	8.2578125	8.4609375	8.2890625
WHAMMP2	5.164388020833333	5.483072916666667	5.4599609375	5.053385416666667	5.017578125	4.904622395833333	5.087890625	5.396158854166667
WHRN	6.220703125	6.34765625	6.15625	6.34765625	6.541015625	6.630859375	6.390625	6.376953125
WHSC1	7.573567708333333	7.279947916666667	7.244140625	7.5234375	6.866536458333333	6.83984375	7.610026041666667	7.536458333333333
WHSC1L1	6.942522321428571	7.071149553571429	6.986886160714286	6.655691964285714	6.687779017857143	6.7109375	6.844029017857143	6.966796875
WIF1	4.08203125	4.23046875	4.41796875	4.37890625	4.32421875	5.0546875	4.5	4.36328125
WIPF1	7.150390625	6.8955078125	7.0126953125	6.8955078125	6.69140625	6.7216796875	6.9931640625	7.0859375
WIPF2	8.2939453125	8.1455078125	7.9794921875	8.5302734375	8.189453125	8.21875	8.380859375	8.1005859375
WIPF3	5.314453125	5.287109375	5.365234375	5.5234375	5.509765625	5.474609375	5.447265625	5.2783203125
WIPI1	11.0	11.328125	11.19921875	10.953125	10.9921875	10.7421875	10.9921875	11.29296875
WIPI2	8.584375	8.42109375	8.3734375	8.95625	8.86171875	8.69140625	8.64375	8.30078125
WISP1	5.78515625	5.0927734375	5.8740234375	5.3125	4.84375	4.521484375	6.072265625	5.2021484375
WISP2	7.85546875	10.859375	9.0859375	10.0	7.58203125	8.3046875	9.2578125	10.625
WISP3	4.14453125	4.1513671875	4.2685546875	4.0537109375	4.0625	4.029296875	4.166015625	4.1669921875
WIZ	8.0126953125	7.87109375	7.8017578125	8.2724609375	8.0576171875	8.0908203125	8.08984375	7.8037109375
WLS	9.088541666666666	8.955729166666666	8.7421875	8.682291666666666	8.768229166666666	8.786458333333334	9.466145833333334	8.802083333333334
WNK1	7.059430803571429	6.959542410714286	6.80078125	6.854352678571429	7.11328125	7.111328125	6.812220982142857	6.779296875
WNK2	6.407552083333333	6.276041666666667	6.389322916666667	6.69140625	6.585286458333333	6.57421875	6.496744791666667	6.373046875
WNK3	4.318359375	4.18359375	4.251302083333333	4.385416666666667	4.543619791666667	4.503255208333333	4.466145833333333	4.138671875
WNK4	7.892578125	7.88671875	8.4296875	8.359375	7.38671875	7.32421875	8.044921875	7.51953125
WNT1	3.865234375	4.37890625	4.00390625	4.36328125	4.1015625	4.20703125	3.912109375	3.986328125
WNT10A	5.91796875	5.791015625	5.9453125	6.056640625	5.947265625	5.83203125	5.802734375	5.74609375
WNT10B	6.70703125	6.51953125	7.0625	7.0	7.03515625	6.92578125	6.734375	6.60546875
WNT11	6.921875	6.8515625	6.40234375	6.9296875	7.2734375	7.1171875	6.8359375	6.94140625
WNT16	4.7734375	4.8291015625	4.6123046875	4.931640625	4.8173828125	4.7646484375	5.0048828125	4.833984375
WNT2	8.328125	8.7109375	8.828125	9.03125	8.078125	7.4375	10.1640625	8.5390625
WNT2B	4.4755859375	4.455078125	4.6279296875	4.6484375	4.29296875	4.5869140625	4.93310546875	4.47265625
WNT4	5.734375	5.609375	5.68359375	6.08984375	5.756510416666667	5.893229166666667	5.76953125	5.483072916666667
WNT5A	8.7421875	8.576171875	8.734375	8.234375	9.51171875	8.19921875	9.45703125	8.171875
WNT5B	7.09375	6.345052083333333	6.67578125	7.875	7.602864583333333	7.428385416666667	7.47265625	6.567708333333333
WNT6	6.056640625	5.947265625	6.060546875	6.251953125	6.19921875	6.09765625	6.0546875	5.86328125
WNT7A	5.64453125	5.578125	5.6953125	6.03125	5.9375	5.703125	5.6484375	5.625
WNT7B	6.80859375	6.357421875	6.548828125	6.806640625	6.72265625	6.767578125	6.83984375	6.587890625
WNT8A	4.84375	4.94140625	4.7421875	4.9296875	5.16015625	4.9453125	5.21484375	4.734375
WNT8B	5.953125	5.828125	5.58203125	5.875	6.03125	5.8125	6.18359375	5.953125
WNT9A	5.90234375	5.923828125	5.73046875	6.25390625	6.13671875	6.001953125	6.056640625	5.974609375
WNT9B	4.58984375	4.6640625	4.39453125	4.84765625	5.0078125	4.765625	4.7421875	4.65234375
WRAP53	8.0078125	7.705078125	7.703125	8.2734375	7.89453125	8.021484375	8.296875	7.853515625
WRAP73	7.13671875	7.294270833333333	7.044270833333333	7.2421875	7.08984375	7.14453125	7.1796875	7.171875
WRB	11.375	11.390625	11.234375	10.9296875	11.2578125	11.234375	10.84375	11.4921875
WRN	7.59375	8.2734375	8.21875	7.19921875	7.34375	7.6015625	7.44140625	8.1484375
WRNIP1	6.66015625	6.5751953125	6.59765625	6.7041015625	6.6923828125	6.6474609375	6.5283203125	6.6171875
WSB1	6.1375	6.806640625	6.484375	6.330859375	6.080078125	6.0921875	6.24296875	6.827734375
WSB2	12.8984375	12.6796875	12.7109375	13.109375	12.9453125	12.9765625	12.8359375	12.640625
WSCD2	5.552734375	5.3671875	5.400390625	5.6875	5.50390625	5.6171875	5.458984375	5.158203125
WT1	4.5009765625	4.556640625	4.5498046875	4.6318359375	4.73046875	4.427734375	5.001953125	4.265625
WT1-AS	6.12890625	6.1875	6.23828125	6.2734375	6.328125	6.31640625	6.15625	5.83203125
WTAP	7.240513392857143	7.416852678571429	7.34765625	7.110212053571429	7.146484375	7.204520089285714	7.213727678571429	7.557477678571429
WTH3DI	8.97265625	8.802734375	9.005859375	8.9052734375	9.01171875	8.9130859375	8.916015625	8.91796875
WTIP	8.625	8.140625	8.3984375	8.828125	8.328125	8.40625	8.6015625	8.1328125
WWC1	5.58154296875	5.349609375	5.56396484375	5.81298828125	5.77490234375	5.80126953125	5.61083984375	5.4619140625
WWC2	6.7509765625	6.6298828125	6.8857421875	6.583984375	6.451171875	6.4716796875	6.7509765625	6.478515625
WWC2-AS2	5.9765625	5.8046875	6.109375	6.0625	6.0546875	5.84375	5.9296875	5.78515625
WWC3	8.5234375	8.640625	8.43359375	8.80078125	8.46484375	8.4765625	8.98828125	8.75390625
WWOX	6.50546875	6.56953125	6.43671875	6.69140625	6.48515625	6.62578125	6.48984375	6.6234375
WWP1	8.419921875	8.654296875	8.796875	7.876953125	8.548828125	8.615234375	7.84765625	8.65625
WWP2	6.7353515625	6.6318359375	6.69921875	6.7373046875	6.6572265625	6.5263671875	6.6904296875	6.6728515625
WWTR1	9.614583333333334	8.889322916666666	8.399739583333334	9.328125	9.479166666666666	9.404947916666666	9.572916666666666	8.897135416666666
WWTR1-AS1	5.822265625	5.705078125	5.734375	5.896484375	5.9296875	5.890625	5.84375	5.642578125
XAB2	7.2578125	6.98828125	7.1640625	7.4921875	7.05859375	7.2421875	7.5390625	6.96875
XAF1	6.75390625	7.268229166666667	7.317708333333333	6.190104166666667	5.907552083333333	6.26953125	6.825520833333333	7.158854166666667
XAGE-4	7.38671875	7.27734375	6.93359375	7.57421875	7.546875	7.61328125	7.421875	7.06640625
XAGE1B	6.64453125	6.48046875	6.8046875	6.94140625	7.01953125	6.8671875	6.53125	6.44921875
XAGE2	5.5859375	5.5859375	5.5078125	5.67578125	5.8359375	5.72265625	5.5703125	5.4296875
XAGE3	6.12890625	5.98828125	6.19140625	6.53515625	6.63671875	6.53125	6.33203125	6.203125
XBP1	7.75390625	7.673828125	8.00390625	7.890625	7.783203125	7.638671875	7.95703125	7.71484375
XCL1	4.6455078125	4.7021484375	4.6630859375	5.0029296875	4.916015625	4.8876953125	4.701171875	4.6650390625
XCL2	4.55859375	4.41015625	4.6015625	4.7734375	5.0546875	4.75	4.7734375	4.625
XCR1	5.630859375	5.685546875	5.658203125	5.541015625	5.6015625	5.599609375	5.583984375	5.580078125
XDH	6.478515625	5.974609375	6.046875	6.1640625	7.0078125	6.958984375	6.31640625	5.919921875
XG	9.390625	9.466796875	9.474609375	8.8984375	9.48046875	9.107421875	9.033203125	9.408203125
XGY2	3.970703125	4.01953125	3.943359375	4.16796875	4.35546875	4.26171875	4.234375	3.9296875
