gene_symbol	GSM2728750	GSM2728754	GSM2728752	GSM2728758	GSM2728756	GSM2728763	GSM2728759	GSM2728762	GSM2728764	GSM2728766	GSM2728765	GSM2728751	GSM2728753	GSM2728757	GSM2728761	GSM2728760	GSM2728755
Cep350	894.5729166666666	1028.4375	821.53125	897.4895833333334	632.5091145833334	883.5234375	1121.98046875	1036.0677083333333	502.3359375	959.9544270833334	1005.9010416666666	1164.21875	1014.1328125	1126.8333333333333	1289.2356770833333	1108.6588541666667	842.65234375
Cep41	173.953125	114.390625	114.859375	37.060546875	89.8828125	91.353515625	124.33984375	100.37890625	151.02734375	42.640625	117.41796875	115.333984375	87.275390625	127.3828125	130.087890625	114.6015625	88.06640625
Cep44	137.4375	296.6041666666667	308.23828125	303.625	335.96875	222.68229166666666	154.38671875	329.5625	215.83333333333334	261.28125	334.875	102.30208333333333	262.84375	251.765625	304.8020833333333	172.1484375	188.34895833333334
Cep55	53.837890625	53.72265625	62.349609375	59.33203125	25.57861328125	26.63232421875	25.81201171875	25.50732421875	36.4580078125	44.8857421875	42.28125	27.935546875	30.31591796875	44.302734375	30.84765625	60.0322265625	49.5517578125
Cep57	65.859375	102.71875	92.296875	65.7421875	107.84375	79.6953125	85.734375	104.0	80.1376953125	100.4375	67.828125	115.78125	91.0	90.953125	105.265625	79.3671875	104.6640625
Cep57l1	123.1875	117.98779296875	131.8984375	63.078125	109.380859375	100.994140625	126.4912109375	146.6796875	102.16015625	85.072265625	134.38671875	137.703125	93.220703125	159.375	107.009765625	127.5859375	118.20849609375
Cep63	419.78125	357.625	380.875	332.53125	335.5625	316.21875	253.125	320.65625	263.625	353.8125	136.125	193.25	294.125	238.875	277.71875	386.53125	422.53125
Cep68	232.659375	236.89609375	296.665625	338.63125	223.43125	220.9109375	244.017578125	326.3390625	229.81953125	402.91796875	298.61875	242.34609375	252.3	288.31328125	277.446875	235.94765625	195.99765625
Cep70	958.5224609375	1033.849609375	590.03515625	586.416015625	681.7890625	808.1640625	1004.3623046875	1202.921875	574.310546875	654.421875	728.96484375	1058.8798828125	1230.5078125	740.89453125	730.931640625	1137.470703125	939.5498046875
Cep72	4.55078125	2.986328125	4.9609375	3.685546875	3.42578125	5.6328125	5.62109375	6.57421875	4.5234375	3.767578125	3.17578125	2.67578125	3.1328125	6.953125	3.658203125	7.6953125	3.6796875
Cep76	98.21875	168.625	171.5625	135.96875	108.21875	106.21875	114.15625	113.5625	50.125	56.234375	135.0	130.3125	114.40625	104.375	86.921875	155.3125	146.0625
Cep78	209.625	289.0	220.75	182.0	309.25	190.375	247.25	216.125	290.5	292.75	239.0	256.5	202.125	303.25	303.25	179.375	348.25
Cep83	667.0416666666666	750.9895833333334	630.234375	921.0208333333334	632.3854166666666	672.6979166666666	882.1041666666666	888.8854166666666	579.3958333333334	1227.5416666666667	662.1770833333334	702.8567708333334	708.75	613.3958333333334	678.1041666666666	717.625	657.5833333333334
Cep83os	378.78125	510.0625	228.125	259.125	427.359375	448.5	230.96875	436.625	432.375	157.375	432.5	261.34375	473.9375	352.75	180.8125	389.5625	486.5625
Cep85	293.8125	456.125	478.875	385.015625	342.25	1339.0625	686.625	313.40625	1600.125	207.515625	89.875	125.40625	376.75	102.3125	335.0625	555.9375	301.3125
Cep89	197.05208333333334	156.79166666666666	215.80208333333334	167.34375	262.2708333333333	157.63541666666666	191.5	165.08333333333334	342.7291666666667	123.8125	136.11458333333334	156.69791666666666	155.41666666666666	181.125	160.1875	231.64583333333334	201.15625
Cep95	388.5885416666667	316.15625	321.7083333333333	202.328125	301.1354166666667	347.1145833333333	290.4895833333333	272.53515625	375.0833333333333	206.63802083333334	271.484375	346.5520833333333	268.453125	291.1666666666667	417.75	345.9947916666667	277.71875
Cep97	170.1015625	128.765625	164.59375	150.421875	146.5	93.8515625	134.548828125	154.828125	170.0	172.78125	142.71875	140.3203125	140.515625	178.640625	173.8125	175.59375	208.890625
Cept1	1569.0	1163.0	1237.0	1221.0	1344.0	1210.0	1382.0	1173.0	1072.0	1355.0	1034.0	1282.0	1226.0	1047.0	1373.0	1401.0	1357.0
Cer1	58.015625	9.93359375	53.078125	21.59375	7.283203125	21.48828125	12.078125	22.80078125	36.765625	17.8046875	14.3984375	41.5625	54.125	11.08203125	16.4765625	15.609375	18.53515625
Cercam	250.25	326.5	434.5	250.125	322.25	285.5	186.625	288.5	479.5	218.5	263.0	238.5	301.25	241.625	254.75	182.75	278.75
Cerk	110.1875	96.6875	110.375	183.375	135.375	101.625	79.4375	151.375	148.125	160.125	128.125	82.5625	48.78125	166.25	167.75	87.625	122.5
Cerkl	3.037109375	18.46875	22.125	8.0234375	4.390625	5.8984375	47.125	28.921875	67.5625	10.84375	13.0390625	21.140625	5.73828125	5.88671875	5.3046875	36.9375	21.25
Cers1	10.8671875	10.515625	53.125	51.25	59.28125	49.34375	4.7421875	14.03125	14.71875	32.15625	37.59375	9.3515625	14.9375	9.5	22.578125	7.3046875	34.78125
Cers2	878.0	874.0	987.0	662.0	950.5	753.0	608.5	719.5	1308.0	553.0	527.0	598.5	747.0	667.0	901.0	483.25	1198.0
Cers3	17.109375	10.7734375	7.23046875	52.78125	53.09375	22.34375	9.765625	21.1875	7.42578125	17.90625	25.6875	12.140625	73.8125	14.4140625	7.72265625	38.34375	4.51953125
Cers4	280.8333333333333	222.70833333333334	305.875	218.875	210.75	227.20833333333334	320.25	168.72916666666666	208.9375	195.97916666666666	331.125	347.1666666666667	198.0	426.75	195.95833333333334	237.04166666666666	321.4166666666667
Cers5	2014.734375	2439.0078125	1155.296875	952.09375	1978.7578125	2326.390625	2337.421875	1958.546875	1537.546875	994.21875	2674.65625	2299.03125	3039.53125	2389.203125	1757.09375	1956.625	1945.203125
Cers6	427.75	786.5	643.5	445.25	817.0	306.5	237.125	441.0	456.25	285.75	366.0	329.5	383.5	547.5	431.0	465.75	553.5
Ces1c	11.5	12.1171875	42.65625	11.7578125	4.01171875	17.015625	8.4453125	9.046875	10.84375	130.625	6.48046875	7.015625	13.09375	10.375	21.296875	58.1875	12.421875
Ces1d	13.011067708333334	7.534505208333333	18.860026041666668	38.760416666666664	14.678059895833334	6.455078125	3.13671875	10.846354166666666	16.799479166666668	13.184244791666666	7.94140625	11.483072916666666	12.206380208333334	7.548177083333333	4.6318359375	14.968098958333334	19.994791666666668
Ces1e	1.390625	19.09375	8.8984375	9.0	3.24609375	7.90234375	4.7265625	5.7421875	27.671875	25.53125	5.96484375	6.6875	8.3671875	4.09765625	5.18359375	5.71484375	5.08203125
Ces1f	20.265625	12.84375	6.87109375	24.53125	41.4375	2.5078125	17.65625	1.61328125	10.8828125	1.9873046875	21.5	28.9375	6.60546875	16.9375	41.125	2.025390625	12.515625
Ces1g	20.265625	27.59375	21.359375	6.3359375	10.4453125	34.875	41.5625	2.74609375	5.40234375	17.984375	15.421875	16.53125	35.125	55.28125	16.9375	6.984375	12.546875
Ces1h	62.15625	92.9375	101.125	105.375	51.34375	27.140625	62.9375	131.125	145.75	118.25	104.0625	48.53125	58.28125	36.53125	113.75	87.1875	70.8125
Ces2a	17.859375	4.63671875	42.1875	31.84375	59.90625	9.8515625	20.28125	35.96875	15.984375	9.3984375	30.140625	11.109375	49.21875	12.6640625	8.1328125	7.49609375	21.078125
Ces2b	6.56640625	16.484375	12.296875	8.84375	22.515625	45.59375	56.09375	71.125	79.8125	57.25	36.59375	30.9375	30.1875	19.28125	38.96875	62.15625	26.84375
Ces2d-ps	63.8125	21.03125	64.9375	48.59375	79.5	9.5234375	32.03125	77.4375	77.4375	20.0625	50.75	35.90625	31.265625	145.25	9.6171875	14.2890625	67.9375
Ces2e	58.46875	10.03125	21.75	67.5	41.875	54.1875	42.46875	80.3125	16.9375	59.0	74.6875	42.28125	10.5703125	54.09375	7.6796875	66.25	51.40625
Ces2f	32.4453125	42.421875	78.5625	59.875	43.828125	23.4638671875	28.375	30.125	32.0390625	51.03125	13.80078125	25.203125	33.0078125	46.109375	31.25	43.248046875	27.984375
Ces2g	1.7119140625	33.0625	21.28125	4.703125	5.27734375	48.875	7.73828125	50.71875	45.90625	39.34375	63.40625	50.78125	62.875	62.1875	5.609375	11.609375	17.296875
Ces3a	29.765625	10.2109375	103.0625	85.1875	9.75	22.046875	6.19921875	60.40625	130.75	8.0703125	76.3125	38.09375	92.4375	10.78125	61.84375	33.46875	19.6875
Ces4a	20.328125	9.4375	33.625	104.9375	23.578125	48.6875	27.140625	17.75	23.578125	35.09375	172.5	15.7734375	16.875	18.6875	14.9765625	14.109375	17.078125
Ces5a	348.3333333333333	183.34375	318.8541666666667	296.0416666666667	300.2291666666667	252.9375	255.82291666666666	219.05208333333334	404.0625	376.2083333333333	232.35416666666666	285.7604166666667	217.83333333333334	314.2916666666667	303.0208333333333	252.03125	313.5078125
Cetn1	106.8671875	133.171875	192.28125	167.46875	141.0458984375	112.8203125	107.43359375	136.9453125	128.220703125	181.234375	166.869140625	135.1796875	97.2265625	152.359375	123.46875	124.7734375	103.537109375
Cetn2	3588.0	3468.25	4255.875	4717.0	2532.25	2943.5	3317.5	4110.5	2291.0	4873.0	3868.0	4453.5	2779.75	4896.25	4324.25	4545.5	3056.75
Cetn3	744.0	1158.0	842.0	895.0	1007.0	1275.0	733.0	1898.0	909.0	952.0	1068.0	1177.0	1149.0	967.5	1344.0	1245.0	1809.0
Cetn4	312.890625	530.40625	543.125	363.3125	486.65625	552.8125	642.0	500.9609375	417.28125	329.53125	628.3125	472.375	589.78125	531.140625	418.1875	729.28125	552.375
Cfap126	183.875	19.203125	165.625	179.75	16.578125	16.6875	154.875	134.5	30.359375	112.1875	125.875	182.75	99.0625	129.25	16.203125	27.875	47.90625
Cfap157	25.5625	4.12109375	9.2421875	8.7109375	6.96484375	5.72265625	40.40625	3.623046875	6.42578125	8.2265625	24.625	3.291015625	6.359375	45.53125	5.0390625	4.6015625	2.66015625
Cfap161	31.890625	9.796875	57.5	64.3125	19.421875	35.9375	30.546875	8.0546875	52.9375	47.375	74.625	24.796875	50.25	102.9375	34.6875	56.5	3.64453125
Cfap20	632.5	797.5	455.5	542.625	1021.75	728.25	622.5	549.0	881.5	222.5625	466.375	579.125	476.375	442.625	535.75	303.0	672.75
Cfap206	82.25	74.625	71.125	100.1875	76.5	41.625	69.1875	132.0	79.375	137.75	101.0625	77.0625	128.5	149.25	71.1875	77.4375	68.0
Cfap221	20.8125	11.8984375	22.125	61.78125	91.375	35.25	53.9375	71.125	64.5625	19.84375	65.25	50.71875	12.875	104.5625	11.640625	15.6328125	46.21875
Cfap36	955.0	858.0	535.5	389.0	1227.0	1066.0	738.5	839.5	952.5	558.0	713.0	984.5	924.5	387.75	870.0	888.0	1180.0
Cfap43	31.338541666666668	23.811197916666668	81.88541666666667	54.481770833333336	36.484375	22.946614583333332	26.119791666666668	45.609375	39.479166666666664	84.09375	73.125	57.0	35.692708333333336	65.70833333333333	25.325520833333332	29.270833333333332	50.052083333333336
Cfap45	59.90625	6.08203125	66.75	45.46875	50.25	51.5625	46.28125	18.5625	72.25	54.6875	53.46875	11.90625	39.4375	68.4375	43.46875	3.970703125	25.1875
Cfap52	36.515625	35.21875	55.73046875	48.0	45.171875	41.0625	46.83203125	61.90625	41.27734375	33.0234375	90.5625	46.2578125	74.92578125	64.203125	83.0625	43.171875	34.40625
Cfap53	34.6875	14.890625	108.5	16.734375	43.40625	11.53125	13.890625	10.3828125	23.609375	59.90625	12.8125	9.6171875	58.8125	34.375	13.65625	16.625	46.25
Cfap54	1029.240234375	1775.548828125	697.052734375	472.60546875	1161.12890625	1447.171875	1311.6298828125	1560.20703125	699.01953125	687.173828125	1244.1796875	1946.162109375	1814.69921875	1524.53125	929.587890625	721.12109375	1534.390625
Cfap57	61.609375	17.734375	78.953125	83.453125	77.53125	71.46875	49.234375	23.44921875	50.5	50.89453125	72.8125	8.9921875	63.21875	125.234375	34.46875	46.390625	63.46875
Cfap61	40.339192708333336	40.531901041666664	47.609375	42.09765625	20.583333333333332	35.3046875	34.412760416666664	28.305989583333332	56.717447916666664	40.901041666666664	31.370442708333332	29.2109375	17.34765625	55.609375	39.259114583333336	36.173177083333336	29.458333333333332
Cfap69	58.0634765625	76.9609375	75.150390625	103.31380208333333	46.703125	70.36393229166667	100.13541666666667	82.38802083333333	61.138346354166664	112.19791666666667	80.29427083333333	83.75130208333333	77.64322916666667	100.05208333333333	99.54524739583333	127.087890625	71.734375
Cfap70	29.966796875	12.26171875	49.125	25.796875	23.9541015625	16.1640625	16.4208984375	8.62109375	64.23046875	27.6533203125	18.6748046875	6.869140625	5.5498046875	22.47265625	27.5703125	21.984375	8.765625
Cfap97	1225.8828125	903.7044270833334	562.0651041666666	669.8307291666666	898.2018229166666	1038.521484375	1085.62109375	864.3802083333334	629.19140625	867.0794270833334	688.9661458333334	909.7942708333334	953.45703125	748.2044270833334	869.49609375	1033.34375	925.6471354166666
Cfb	51.3125	15.890625	17.0	65.25	93.0	61.9375	24.34375	11.1796875	87.0	16.0625	65.9375	52.40625	41.875	58.4375	57.0625	52.84375	50.4375
Cfc1	143.75	75.125	176.5	137.625	103.4375	138.875	140.625	98.1875	286.75	146.375	229.625	185.0	170.75	205.125	147.25	176.25	108.625
Cfd	34.59375	64.25	72.8125	63.34375	63.28125	33.625	16.921875	46.25	11.375	10.9140625	66.8125	12.1953125	33.5625	46.4375	52.5	67.75	11.9296875
Cfdp1	4400.0	3220.0	3102.0	4176.0	4212.0	4640.0	3822.0	3272.0	3588.0	4740.0	3624.0	4092.0	3300.0	4000.0	3844.0	4440.0	4060.0
Cfh	29.1953125	50.96875	84.1875	91.34375	23.5625	29.578125	31.6875	74.46875	31.1015625	44.484375	38.640625	51.65625	56.234375	54.2109375	34.25	54.578125	49.4375
Cfhr1	10.875	34.125	3.0703125	71.8125	24.734375	19.90625	5.109375	18.953125	10.3046875	43.34375	20.078125	2.818359375	6.31640625	45.4375	2.40234375	29.203125	9.9609375
Cfhr2	35.595703125	64.75	70.4375	88.671875	61.34375	38.4140625	34.3046875	54.609375	119.828125	46.486328125	60.203125	70.3671875	47.09375	75.8828125	73.984375	69.390625	42.828125
Cfhr3	45.53125	69.5625	113.1875	58.28125	31.265625	34.5	48.25	63.625	106.9375	68.8125	55.90625	52.84375	15.9375	44.53125	28.125	50.90625	48.21875
Cfi	21.359375	61.5625	230.5	26.09375	93.1875	79.625	97.75	106.3125	5.9609375	42.34375	59.6875	75.375	15.0078125	72.25	15.46875	92.625	49.0
Cfl1	19233.703125	15233.5	23056.125	21705.15625	23309.0625	16856.625	18468.15625	15078.53125	32504.015625	20984.6875	15755.203125	16144.9375	16479.6875	20998.875	18451.609375	20281.0625	13449.578125
Cfl2	1559.6354166666667	1439.875	1010.1666666666666	1594.1458333333333	1443.875	2147.9375	1442.4375	1520.0416666666667	2083.65625	1745.5833333333333	1255.3541666666667	1448.3229166666667	1493.625	1354.1458333333333	1762.2526041666667	1618.9375	1403.23828125
Cflar	54.0953125	65.47578125	84.1671875	85.49375	51.2703125	56.97421875	59.528125	76.06875	91.3859375	86.540625	62.0421875	69.475	64.571875	68.990625	83.98125	74.059375	64.02734375
Cfp	53.625	2.49609375	13.6015625	10.25	11.9140625	4.75390625	95.5625	7.90234375	96.375	82.375	18.640625	7.1953125	4.71484375	78.0	4.7578125	23.703125	9.328125
Cftr	36.0625	11.126953125	41.5	20.375	6.099609375	17.23388671875	44.359375	18.8359375	26.8203125	30.173828125	25.40234375	19.6796875	2.1884765625	47.921875	23.11474609375	31.11328125	11.3154296875
Cga	5.8046875	40.15625	31.703125	31.046875	21.859375	10.7734375	11.65625	12.734375	19.625	14.984375	15.84375	24.65625	6.74609375	17.265625	13.859375	22.96875	26.296875
Cggbp1	5687.75	4749.0	5302.78125	5288.03125	4367.8125	4782.8125	5572.75	5636.59375	3472.875	5419.1875	4654.28125	5991.9375	4991.21875	5081.6875	6522.15625	6300.71875	4467.625
Cgn	27.453125	36.7958984375	13.15234375	10.05859375	27.744140625	24.021484375	21.607421875	31.29296875	19.2421875	6.685546875	12.505859375	7.37890625	37.52734375	35.48828125	20.1015625	9.43359375	26.48046875
Cgnl1	49.60390625	32.583984375	110.475	57.4734375	59.61484375	40.565234375	43.38359375	34.221875	78.4859375	81.425	40.980078125	32.737109375	41.8390625	42.021875	44.9515625	43.13515625	48.8484375
Cgref1	227.81640625	167.544921875	207.75	289.3828125	236.14453125	241.234375	98.83203125	194.759765625	375.328125	254.875	151.02734375	197.03125	143.7734375	198.802734375	247.890625	126.23828125	236.765625
Cgrrf1	170.6650390625	221.40234375	344.328125	279.533203125	319.5400390625	357.801025390625	179.3330078125	209.841796875	493.34375	305.779296875	155.31640625	177.8046875	224.3203125	160.8671875	255.25390625	256.068359375	370.158203125
Ch25h	83.5	51.25	104.3125	117.9375	12.84375	45.28125	9.046875	12.421875	70.0	39.90625	67.0	20.6875	26.1875	55.96875	98.125	76.6875	52.625
Chac1	629.5	573.5	716.0	1325.0	929.5	705.0	348.75	652.5	1223.0	941.0	576.5	495.5	582.5	480.75	573.5	640.0	827.0
Chac2	730.0	773.0	941.0	1072.0	627.0	710.0	782.0	1100.0	437.5	905.5	808.0	835.5	776.0	732.5	1116.0	943.0	673.5
Chad	21.0	4.80859375	6.87109375	3.71484375	5.015625	4.6875	8.8359375	3.4765625	21.734375	3.091796875	3.408203125	2.6953125	8.3515625	6.2734375	5.86328125	5.48046875	2.8515625
Chadl	107.75	169.125	139.375	224.375	77.4375	118.5	97.6875	147.625	124.1875	125.6875	162.75	158.75	169.0	187.75	61.03125	119.625	48.5
Chaf1b	38.1328125	14.5390625	99.78125	88.59375	70.2734375	26.234375	54.265625	71.609375	79.765625	113.859375	75.90625	50.9765625	73.96875	91.6875	66.9375	34.3984375	30.8203125
Champ1	445.7682291666667	297.2916666666667	317.9479166666667	363.125	296.5	358.3541666666667	336.2916666666667	352.5625	264.375	395.3958333333333	312.8020833333333	483.5625	422.3125	244.47916666666666	449.3125	320.0	384.09375
Chat	30.640625	77.0	161.625	91.25	44.09375	107.875	89.8125	59.53125	97.5	170.0	148.5	77.3125	88.875	119.125	74.3125	45.59375	72.8125
Chchd1	2772.0	2494.0	2488.0	2630.0	2380.0	3724.0	2538.0	2494.0	2234.0	2534.0	2312.0	3276.0	2332.0	2182.0	3248.0	3116.0	2846.0
Chchd10	5833.25	5111.75	7515.5	9552.5	7954.5	6195.5	4917.25	3927.25	15751.5	7539.0	5518.25	4548.5	3484.5	6230.75	4748.25	4278.75	5835.25
Chchd3	467.9166666666667	421.625	409.625	319.375	551.1666666666666	398.7083333333333	432.7083333333333	422.25	535.7916666666666	367.8333333333333	446.6666666666667	423.7916666666667	409.375	397.25	385.5	416.5833333333333	451.625
Chchd4	5460.0	6064.0	3954.0	4368.0	6188.0	7156.0	5724.0	4844.0	4760.0	6000.0	5592.0	5600.0	7264.0	5112.0	4996.0	5680.0	6396.0
Chchd5	87.84375	104.625	136.875	107.71875	125.125	100.375	65.484375	97.96875	94.7265625	149.875	117.3125	65.15625	96.625	159.53125	70.765625	119.59375	93.5625
Chchd6	3693.75	3038.0	3530.5	4943.0	3762.0	3747.5	3465.75	3048.5	6497.5	4784.5	3271.5	3263.0	2655.0	3547.25	2817.75	3390.75	3099.75
Chchd7	256.6328125	392.875	357.4765625	443.703125	250.89453125	346.8359375	349.9609375	617.328125	323.296875	532.578125	487.9765625	423.765625	519.296875	485.29296875	401.087890625	286.6796875	359.6640625
Chd1	219.3046875	255.1552734375	398.3828125	331.41015625	161.626953125	243.4609375	276.203125	350.701171875	256.59375	318.53515625	393.8203125	333.98046875	184.392578125	421.4765625	332.7109375	263.01953125	211.75
Chd1l	749.0	581.0	545.5	517.0	669.0	617.0	703.0	687.5	469.25	811.0	775.0	818.5	602.0	693.5	951.5	746.5	529.5
Chd2	764.625	499.21875	304.140625	316.4375	547.1875	447.0859375	780.8125	479.0	337.71875	392.0	415.59375	579.90625	729.6875	328.1875	487.125	471.5	523.767578125
Chd3	2586.0	1825.0	3788.0	1684.0	4864.0	2878.0	2232.0	1918.0	6448.0	1491.0	2354.0	2558.0	948.0	2572.0	3070.0	2118.0	2958.0
Chd3os	902.625	938.25	687.0	669.0	691.375	843.0	796.75	857.375	391.125	750.75	1097.5	1077.5	857.75	1202.25	723.625	881.75	966.25
Chd4	129.00260416666666	137.94010416666666	299.765625	229.77604166666666	156.65885416666666	171.69270833333334	136.671875	144.171875	231.64583333333334	140.1328125	130.13671875	121.41145833333333	125.71354166666667	232.89583333333334	224.55729166666666	226.54036458333334	164.56510416666666
Chd5	180.875	108.1875	550.0	602.0	485.75	501.25	187.875	200.75	850.5	492.25	126.75	115.5625	193.5	116.6875	358.25	223.375	536.5
Chd6	2032.609375	2548.65625	2799.6875	3599.93359375	2319.453125	2586.90625	2101.40625	2952.34765625	2944.53125	3662.78125	2559.6875	2235.57421875	2560.375	2721.421875	2384.171875	2796.21875	2287.3125
Chd7	103.71875	64.609375	169.0703125	33.7265625	143.5625	97.28125	176.5	119.09375	88.109375	22.04296875	205.96875	80.34765625	161.875	256.96875	86.40625	197.15625	106.5625
Chd8	1159.5419921875	872.7109375	1207.634765625	1004.72265625	1007.3046875	776.91552734375	882.4658203125	846.205078125	905.0869140625	824.134765625	985.140625	907.17578125	894.5908203125	1251.1953125	847.08056640625	910.056640625	819.28125
