gene_symbol	GSM1342752	GSM1342755	GSM1342757	GSM1342747	GSM1342753	GSM1342750	GSM1342744	GSM1342748	GSM1342745	GSM1342749	GSM1342751	GSM1342758	GSM1342746	GSM1342754	GSM1342759	GSM1342756
Phlda1	10.015625	9.8515625	9.5546875	11.375	11.734375	10.625	10.2578125	10.2421875	9.71875	10.84375	10.1484375	9.71875	9.53125	11.9609375	9.4453125	9.9296875
Phlda2	4.5078125	4.66796875	5.1953125	5.70703125	4.640625	4.91796875	4.94140625	5.13671875	4.83203125	4.875	5.16015625	5.609375	4.8984375	4.47265625	5.09765625	5.6953125
Phlda3	5.6953125	6.00390625	5.8515625	5.97265625	5.8203125	5.92578125	5.90234375	6.0	5.85546875	5.85546875	6.3046875	6.2734375	5.89453125	5.95703125	5.98828125	6.2578125
Phldb1	6.35546875	6.697265625	6.498046875	6.701171875	6.58984375	6.5703125	6.541015625	6.53125	6.296875	6.681640625	6.521484375	6.640625	6.390625	6.50390625	6.443359375	6.626953125
Phldb2	8.875	8.5	8.3984375	8.6328125	8.546875	8.6484375	9.0234375	8.9609375	8.390625	8.78125	8.8671875	8.578125	8.6015625	8.71875	8.625	8.515625
Phlpp1	7.89453125	7.67578125	7.625	7.80859375	7.80078125	7.57421875	7.79296875	7.609375	8.0234375	7.65234375	7.5234375	7.609375	7.84765625	7.61328125	7.671875	7.6015625
Phlpp2	4.79296875	4.9599609375	4.8681640625	4.80078125	4.796875	4.8173828125	4.6708984375	4.6201171875	4.798828125	4.6650390625	4.61328125	4.7431640625	4.7509765625	4.8359375	4.724609375	4.69140625
Phospho2	5.85546875	6.049479166666667	5.904947916666667	5.794270833333333	5.763020833333333	5.858723958333333	5.928385416666667	5.97265625	5.94921875	5.960286458333333	5.752604166666667	5.872395833333333	6.00390625	5.950520833333333	5.817708333333333	5.774739583333333
Phox2a	3.908203125	4.2421875	4.10546875	4.15234375	4.02734375	4.125	4.01953125	4.23046875	4.234375	4.10546875	4.234375	3.96875	4.0859375	4.08984375	4.21875	4.12109375
Phox2b	3.353515625	3.40478515625	3.38671875	3.24951171875	3.3994140625	3.46875	3.26416015625	3.3896484375	3.4287109375	3.24365234375	3.4169921875	3.3291015625	3.37939453125	3.33984375	3.36328125	3.3720703125
Phpt1	8.828125	9.046875	9.0703125	9.0078125	8.921875	9.40625	8.984375	9.0703125	9.046875	9.234375	9.3203125	9.09375	9.109375	9.0390625	9.0859375	8.953125
Phrf1	6.578125	6.73828125	6.37890625	6.58984375	6.5703125	6.54296875	6.51171875	6.7265625	6.46484375	6.75390625	6.421875	6.53125	6.5078125	6.68359375	6.5	6.4453125
Phtf1	6.265625	6.4921875	6.1875	6.36328125	6.17578125	6.2890625	6.46875	6.296875	6.14453125	6.47265625	6.4453125	6.296875	6.28125	6.171875	6.21875	6.1796875
Phtf2	5.126953125	5.03515625	5.173828125	4.9375	4.8369140625	5.1103515625	5.021484375	5.25	5.02734375	5.125	5.1171875	5.3203125	5.0283203125	5.142578125	5.1953125	4.9091796875
Phxr1	5.609375	5.5859375	5.63671875	5.61328125	5.95703125	5.3359375	5.515625	5.37109375	5.59375	5.50390625	5.39453125	5.35546875	5.625	5.60546875	5.52734375	5.7265625
Phxr2	2.171875	2.109375	2.220703125	2.146484375	2.25	2.482421875	2.5625	2.181640625	2.142578125	2.099609375	2.40234375	2.0859375	2.533203125	2.01953125	2.2421875	2.267578125
Phxr4	5.171875	5.1484375	4.92578125	5.09765625	5.19140625	5.00390625	5.28125	4.9765625	4.98828125	4.83203125	4.92578125	4.69921875	4.80859375	4.73828125	4.8828125	5.0
Phxr5	6.625	6.73046875	6.671875	6.59765625	6.5078125	6.8203125	6.49609375	6.765625	6.9765625	6.7890625	6.796875	6.58984375	6.7109375	6.7421875	6.7109375	6.51953125
Phyh	13.296875	13.1015625	12.984375	13.0703125	13.21875	13.15625	13.0546875	13.1015625	13.0703125	13.1328125	13.140625	12.8984375	13.1953125	13.1875	12.953125	12.9296875
Phyhip	4.0703125	4.046875	4.2421875	4.1953125	4.05859375	4.21484375	4.15625	4.2265625	4.0859375	4.484375	4.1875	4.1171875	4.01953125	4.3046875	4.03515625	4.1015625
Phyhipl	3.45849609375	3.5078125	3.560546875	3.46435546875	3.47998046875	3.69921875	3.427734375	3.2841796875	3.48193359375	3.28466796875	3.416015625	3.38916015625	3.39111328125	3.48828125	3.40478515625	3.43798828125
Phykpl	6.16015625	6.544921875	6.3046875	6.28125	6.193359375	6.181640625	6.259765625	6.291015625	6.189453125	6.166015625	6.048828125	6.193359375	6.15234375	6.099609375	6.328125	6.359375
Pi15	3.09375	3.3017578125	3.298828125	3.5380859375	3.1865234375	3.220703125	3.2744140625	3.0556640625	3.109375	3.0771484375	3.2265625	2.947265625	3.1005859375	3.30859375	3.068359375	3.1708984375
Pi16	4.375	4.720703125	4.666015625	4.5859375	4.546875	4.591796875	4.416015625	4.4296875	4.505859375	4.4765625	4.49609375	4.298828125	4.470703125	4.744140625	4.58203125	4.55859375
Pi4k2a	8.8515625	8.90234375	8.91796875	8.93359375	8.9375	9.0625	8.8671875	9.15625	8.97265625	9.1015625	8.9609375	8.80078125	8.9375	8.97265625	8.8125	8.7421875
Pi4k2b	6.270833333333333	6.046875	6.748697916666667	6.313802083333333	6.204427083333333	6.33203125	6.451822916666667	6.33203125	6.380208333333333	6.497395833333333	6.170572916666667	6.59765625	6.700520833333333	6.453125	6.356770833333333	6.479166666666667
Pi4ka	6.341796875	6.400390625	6.146484375	6.287109375	6.580078125	6.080078125	6.123046875	6.08203125	6.275390625	6.14453125	5.97265625	6.0546875	6.013671875	6.1142578125	6.216796875	6.0361328125
Pi4kb	6.505859375	6.328125	6.390625	6.4296875	6.330078125	6.326171875	6.560546875	6.404296875	6.16796875	6.404296875	6.3203125	6.357421875	6.453125	6.37890625	6.443359375	6.41796875
Pianp	4.486328125	4.416015625	4.56640625	4.732421875	4.6875	4.552734375	4.404296875	4.390625	4.390625	4.314453125	4.595703125	4.369140625	4.421875	4.42578125	4.310546875	4.80078125
Pias1	6.10546875	5.7529296875	5.52734375	5.82421875	5.7431640625	5.6748046875	5.8193359375	5.802734375	5.515625	5.642578125	5.662109375	5.6435546875	5.748046875	5.7412109375	5.7275390625	5.6123046875
Pias2	6.631510416666667	6.45703125	6.473958333333333	6.37109375	6.55078125	6.576822916666667	6.587239583333333	6.57421875	6.559895833333333	6.690104166666667	6.4296875	6.666666666666667	6.671875	6.611979166666667	6.5546875	6.555989583333333
Pias3	6.01953125	6.12109375	6.068359375	5.9453125	6.236328125	5.87109375	6.1328125	6.05859375	6.017578125	6.04296875	6.041015625	6.017578125	5.96484375	6.07421875	6.1640625	6.150390625
Pias4	5.938151041666667	5.973958333333333	5.939453125	6.114583333333333	6.044921875	5.892578125	5.901041666666667	5.9453125	5.879557291666667	5.947916666666667	5.842447916666667	5.854817708333333	6.003255208333333	5.940104166666667	5.919921875	5.868489583333333
Pibf1	3.2760416666666665	3.189453125	3.3600260416666665	3.1875	3.009765625	3.1647135416666665	3.177734375	3.2135416666666665	3.107421875	3.1861979166666665	3.07421875	3.2278645833333335	3.08984375	3.2552083333333335	3.1399739583333335	3.111328125
Picalm	7.416015625	7.0048828125	7.57421875	7.279296875	7.521484375	7.615234375	7.521484375	7.51171875	7.373046875	7.634765625	7.63671875	7.6953125	7.388671875	7.40234375	7.6875	7.525390625
Pick1	4.689453125	4.6962890625	4.546875	4.6044921875	4.6083984375	4.580078125	4.544921875	4.5546875	4.6650390625	4.7333984375	4.73828125	4.66796875	4.73046875	4.7236328125	4.630859375	4.75390625
Pid1	6.345703125	6.201171875	6.381510416666667	6.356770833333333	6.440104166666667	6.460286458333333	6.370442708333333	6.410807291666667	6.352864583333333	6.50390625	6.52734375	6.487630208333333	6.3359375	6.330729166666667	6.434244791666667	6.422526041666667
Pidd1	5.3515625	5.28515625	5.76171875	5.79296875	5.453125	5.62890625	5.59375	5.8359375	5.68359375	5.83984375	5.67578125	5.68359375	5.64453125	5.58984375	5.5859375	5.65625
Piezo1	6.6875	6.7421875	6.7265625	6.41015625	6.48828125	6.68359375	6.5	6.7890625	6.69140625	6.703125	6.76171875	6.80078125	6.41796875	6.7734375	6.921875	6.80859375
Piezo2	4.0869140625	4.2197265625	4.0791015625	4.1875	4.2412109375	4.1171875	4.029296875	3.912109375	4.19921875	4.046875	4.150390625	3.9873046875	3.9833984375	3.9453125	4.1171875	4.0625
Pif1	3.7122395833333335	3.955078125	3.9127604166666665	3.9505208333333335	3.7682291666666665	4.030598958333333	3.8723958333333335	4.003255208333333	3.8528645833333335	3.7317708333333335	4.034505208333333	3.9921875	3.8125	3.7018229166666665	4.002604166666667	3.9069010416666665
Pifo	3.607421875	3.3984375	3.779296875	3.15625	3.0703125	3.578125	3.560546875	3.51171875	3.810546875	3.65234375	3.796875	3.685546875	3.705078125	3.20703125	3.4140625	3.568359375
Piga	4.9423828125	5.2255859375	4.486328125	5.0751953125	4.94921875	5.0517578125	5.2646484375	5.1787109375	4.7646484375	5.111328125	5.17578125	4.9619140625	4.8740234375	4.9794921875	4.5166015625	4.708984375
Pigb	4.01171875	4.2412109375	4.2216796875	4.267578125	3.9541015625	4.1328125	4.109375	4.19921875	3.955078125	4.150390625	4.0859375	4.3515625	4.05859375	4.15625	4.1748046875	4.3466796875
Pigc	5.8984375	5.75	5.845703125	5.978515625	5.85546875	5.8203125	5.8984375	5.685546875	5.9765625	5.8984375	5.8671875	5.740234375	5.95703125	5.732421875	5.76171875	5.74609375
Pigf	7.04296875	7.22265625	7.203125	6.98828125	7.23046875	6.9765625	7.0	7.08203125	6.984375	7.09765625	7.0	7.2109375	7.2421875	7.1484375	7.17578125	7.20703125
Pigg	6.19921875	5.96875	6.234375	6.08984375	5.9609375	6.2109375	6.21484375	6.19921875	5.9609375	6.4921875	6.05859375	6.20703125	6.3515625	5.83984375	6.296875	6.0390625
Pigh	4.3095703125	4.3505859375	4.4296875	4.4775390625	4.263671875	4.6337890625	4.59765625	4.4306640625	4.349609375	4.5908203125	4.509765625	4.345703125	4.6455078125	4.412109375	4.3955078125	4.302734375
Pigk	6.401041666666667	6.438802083333333	6.69140625	6.71875	6.40625	6.74609375	6.626302083333333	6.768229166666667	6.553385416666667	6.799479166666667	6.696614583333333	6.618489583333333	6.688802083333333	6.505208333333333	6.7109375	6.623697916666667
Pigl	6.791015625	6.4609375	6.3984375	6.35546875	6.51171875	6.04296875	6.404296875	6.169921875	6.26171875	6.09765625	6.11328125	6.439453125	6.1875	6.427734375	6.4140625	6.4375
Pigm	5.287109375	5.23828125	5.291015625	5.4765625	5.462890625	5.484375	5.482421875	5.353515625	5.46484375	5.419921875	5.423828125	5.42578125	5.443359375	5.212890625	5.4375	5.458984375
Pign	4.493359375	4.637109375	4.395703125	4.5828125	4.487890625	4.30546875	4.528515625	4.415234375	4.462890625	4.4	4.44375	4.450390625	4.448828125	4.514453125	4.3734375	4.5203125
Pigo	7.287760416666667	7.188802083333333	7.188802083333333	7.1484375	7.076822916666667	7.2734375	7.313802083333333	7.153645833333333	7.4140625	7.334635416666667	7.180989583333333	7.28125	7.282552083333333	7.2109375	7.274739583333333	7.0390625
Pigp	8.8359375	9.0234375	9.1484375	8.9921875	8.6484375	9.203125	9.0546875	9.2734375	8.8515625	9.265625	9.1875	9.1171875	8.9765625	8.8046875	9.1015625	9.15625
Pigq	6.491071428571429	6.407366071428571	6.747209821428571	6.491071428571429	6.398995535714286	6.5390625	6.493303571428571	6.420200892857143	6.482142857142857	6.517299107142857	6.555245535714286	6.752790178571429	6.489397321428571	6.548549107142857	6.691964285714286	6.583705357142857
Pigr	12.6640625	12.55859375	11.34375	12.203125	12.58984375	11.99609375	12.62109375	12.05078125	12.43359375	12.01953125	12.12890625	11.5625	12.18359375	12.4453125	12.03125	11.765625
Pigs	5.8203125	5.837890625	6.0859375	5.94140625	5.921875	5.912109375	5.9140625	5.900390625	6.0234375	5.8603515625	5.97265625	5.966796875	5.82421875	5.677734375	5.98046875	6.142578125
Pigt	5.621744791666667	5.369791666666667	5.788411458333333	5.731119791666667	5.53515625	5.722005208333333	5.895182291666667	5.735677083333333	5.630208333333333	5.723958333333333	5.693359375	5.979817708333333	5.590494791666667	5.527994791666667	5.948567708333333	5.895833333333333
Pigu	6.299479166666667	6.322916666666667	6.483072916666667	6.38671875	6.462239583333333	6.391927083333333	6.447916666666667	6.34765625	6.3515625	6.450520833333333	6.41796875	6.572916666666667	6.467447916666667	6.37109375	6.485677083333333	6.373697916666667
Pigv	6.146484375	6.16015625	6.04296875	6.447265625	6.109375	5.998046875	5.998046875	6.2578125	6.095703125	6.162109375	6.169921875	6.091796875	6.052734375	6.212890625	6.212890625	6.140625
Pigx	7.060546875	7.005859375	7.2265625	7.07421875	6.947265625	7.005859375	7.048828125	7.123046875	7.138671875	7.16015625	7.134765625	7.19140625	7.17578125	7.06640625	7.0390625	7.037109375
Pigyl	8.703125	8.8046875	8.7421875	8.796875	8.8359375	8.7109375	8.546875	8.5625	8.6171875	8.6875	8.578125	8.796875	8.8671875	8.78125	8.8359375	8.7421875
Pigz	4.643229166666667	4.746744791666667	4.71484375	4.700520833333333	4.6796875	4.59765625	4.612630208333333	4.5546875	4.733072916666667	4.5078125	4.56640625	4.415364583333333	4.688802083333333	4.436848958333333	4.590494791666667	4.685546875
Pih1d1	6.765625	7.0341796875	6.7763671875	6.8486328125	7.0048828125	6.6279296875	6.623046875	6.5654296875	6.728515625	6.69140625	6.634765625	6.59765625	6.716796875	6.96875	6.6396484375	6.7705078125
Pih1d2	3.375	3.66015625	3.17578125	3.552734375	3.2578125	3.328125	3.47265625	3.220703125	2.94921875	3.29296875	3.375	3.283203125	3.345703125	3.015625	3.1640625	3.30078125
Pih1d3	2.169921875	2.109375	2.40234375	2.017578125	2.25	2.177734375	2.162109375	2.185546875	2.099609375	2.09765625	2.271484375	2.173828125	2.1875	2.44140625	2.181640625	2.107421875
Pik3ap1	6.572265625	6.71484375	7.119140625	6.751953125	6.767578125	6.7578125	6.8203125	6.859375	6.69921875	6.77734375	6.9609375	7.0390625	6.51953125	6.75	6.931640625	7.1015625
Pik3c2a	5.520182291666667	5.680989583333333	5.485026041666667	5.493489583333333	5.534505208333333	5.502604166666667	5.807291666666667	5.5390625	5.613932291666667	5.638671875	5.326171875	5.563151041666667	5.69140625	5.663411458333333	5.473958333333333	5.512369791666667
Pik3c2g	4.91015625	4.46875	4.73046875	6.48828125	4.48828125	5.98828125	5.625	6.15234375	5.859375	6.05859375	6.3203125	4.69921875	5.765625	4.73828125	4.8046875	4.76171875
Pik3c3	7.26171875	7.0546875	6.73046875	6.859375	7.0234375	6.765625	7.08984375	6.9296875	7.16796875	6.91015625	6.8125	6.69140625	6.96875	6.93359375	6.828125	6.6484375
Pik3ca	6.638997395833333	6.08984375	6.385416666666667	6.111002604166667	6.393880208333333	6.284505208333333	6.463216145833333	6.4052734375	6.371744791666667	6.4111328125	6.298828125	6.497395833333333	6.423502604166667	6.428385416666667	6.479817708333333	6.366536458333333
Pik3cb	6.69140625	6.34765625	6.5	6.6171875	6.28515625	6.359375	6.484375	6.70703125	6.4296875	6.58203125	6.453125	6.2890625	6.40625	6.53125	6.296875	6.08984375
Pik3cd	5.15234375	5.156901041666667	5.275390625	5.1845703125	5.33984375	5.318359375	5.270182291666667	5.313802083333333	5.193684895833333	5.314127604166667	5.345377604166667	5.220052083333333	5.115559895833333	5.065104166666667	5.221354166666667	5.283203125
Pik3cg	3.8427734375	4.236328125	4.0283203125	4.26171875	4.41015625	4.0380859375	4.1572265625	4.0185546875	3.9580078125	4.1044921875	4.154296875	4.1767578125	4.08203125	3.90234375	3.921875	4.0732421875
Pik3ip1	3.67578125	3.876953125	3.6435546875	3.5830078125	3.73046875	3.8076171875	3.716796875	3.765625	3.9619140625	3.8427734375	3.61328125	3.6767578125	3.7060546875	3.69921875	3.6826171875	3.712890625
Pik3r1	7.4013671875	7.521484375	7.01171875	7.3642578125	7.5390625	7.2060546875	7.265625	7.203125	7.3017578125	7.2783203125	6.98046875	6.9462890625	7.548828125	7.8037109375	7.0927734375	7.02734375
Pik3r2	6.640625	6.94921875	6.75390625	6.640625	6.8359375	6.69921875	6.515625	6.57421875	6.6328125	6.67578125	6.75390625	6.65625	6.71875	6.75390625	6.7421875	6.609375
Pik3r3	4.44921875	4.91796875	5.140625	5.296875	4.7734375	4.94921875	4.9765625	4.96875	4.859375	4.98828125	5.078125	4.984375	4.921875	5.04296875	4.69140625	4.80078125
Pik3r4	7.37890625	6.93359375	6.90625	7.08984375	7.05078125	7.0859375	7.3828125	7.140625	7.21875	7.265625	7.015625	6.86328125	7.04296875	6.95703125	7.04296875	6.6953125
Pik3r5	4.1484375	4.76171875	3.994140625	4.32421875	4.44140625	4.69140625	4.44921875	4.99609375	4.4609375	4.56640625	4.9609375	4.6484375	4.50390625	4.3125	4.7265625	4.8828125
Pik3r6	5.5234375	5.751953125	5.689453125	5.451171875	5.55859375	5.66796875	5.4326171875	5.640625	5.59765625	5.564453125	5.921875	5.6953125	5.470703125	5.3984375	5.724609375	5.791015625
Pikfyve	5.293619791666667	5.139322916666667	5.060546875	4.99609375	5.295572916666667	5.039713541666667	5.135416666666667	5.03515625	5.08203125	5.129557291666667	4.932291666666667	4.888671875	5.174479166666667	5.149739583333333	5.127604166666667	5.115885416666667
Pilra	5.63671875	5.3984375	5.1875	5.79296875	5.41015625	6.140625	6.01953125	6.1328125	5.640625	6.07421875	6.15234375	5.57421875	5.828125	5.9765625	5.45703125	5.53515625
Pilrb1	6.49609375	6.61328125	6.1015625	6.65234375	6.59375	6.78125	6.75	6.69140625	6.609375	6.6171875	6.60546875	6.28125	6.68359375	6.765625	6.40234375	6.4609375
Pim1	6.833984375	6.134765625	6.931640625	6.677734375	6.6875	7.35546875	6.724609375	7.197265625	6.947265625	7.677734375	7.083984375	6.7109375	6.822265625	6.638671875	6.578125	6.701171875
Pim2	5.87109375	6.11328125	5.31640625	5.9453125	6.15625	5.7578125	5.86328125	5.8984375	5.96875	6.0078125	5.65234375	5.8359375	5.83203125	5.7890625	5.78515625	5.94921875
Pim3	7.9375	7.888020833333333	7.575520833333333	7.302083333333333	7.864583333333333	7.4765625	7.188802083333333	7.75	7.673177083333333	7.658854166666667	7.865885416666667	7.529947916666667	7.450520833333333	7.639322916666667	7.51171875	7.19140625
Pin1	7.70703125	7.984375	8.2109375	7.95703125	7.62109375	8.1953125	7.99609375	8.1875	7.9140625	8.0078125	8.1015625	8.4140625	8.140625	8.03125	8.125	8.1640625
Pink1	9.68359375	9.359375	9.60546875	9.16796875	9.140625	9.4296875	9.5390625	9.4609375	9.30078125	9.4375	9.3359375	9.5546875	9.4140625	9.515625	9.6328125	9.42578125
Pinlyp	2.869140625	2.775390625	3.04296875	3.048828125	2.869140625	3.056640625	2.806640625	3.158203125	3.0625	3.1640625	2.810546875	2.77734375	2.8203125	2.89453125	3.123046875	2.548828125
Pinx1	5.890625	6.27734375	6.0625	6.0703125	6.16796875	5.97265625	6.125	6.046875	6.078125	6.109375	6.05078125	6.21484375	6.015625	6.125	6.0625	6.0859375
Pip	2.51953125	2.8076171875	2.703125	3.0244140625	2.6015625	2.5380859375	2.5712890625	2.6259765625	2.80078125	2.6708984375	2.669921875	2.6669921875	2.7197265625	2.7021484375	2.5478515625	2.521484375
Pip4k2a	4.97900390625	5.04833984375	4.85302734375	4.97509765625	5.1826171875	5.03076171875	5.0849609375	5.1171875	4.857421875	5.05810546875	4.9296875	4.9111328125	5.0166015625	5.15771484375	4.859375	5.00634765625
Pip4k2b	4.4677734375	4.6689453125	4.5048828125	4.4765625	4.57421875	4.27783203125	4.419921875	4.2138671875	4.4287109375	4.357421875	4.36328125	4.58984375	4.31640625	4.6337890625	4.40087890625	4.4619140625
Pip4k2c	6.572265625	6.708984375	6.638671875	6.62109375	6.73046875	6.560546875	6.68359375	6.525390625	6.515625	6.66015625	6.724609375	6.650390625	6.462890625	6.560546875	6.626953125	6.576171875
Pip5k1a	7.12890625	7.2529296875	6.8759765625	7.1337890625	7.1201171875	6.982421875	7.06640625	7.099609375	7.0869140625	7.03515625	7.046875	6.9853515625	7.009765625	7.0849609375	6.9013671875	6.8115234375
Pip5k1b	3.9798177083333335	4.112630208333333	4.046223958333333	4.2255859375	4.198567708333333	4.201171875	4.051432291666667	4.09765625	4.203776041666667	4.160807291666667	4.151041666666667	3.9248046875	4.087239583333333	4.142578125	3.9954427083333335	4.302734375
Pip5k1bos	3.59765625	4.0048828125	4.15625	3.873046875	3.5703125	3.8828125	3.9482421875	3.8046875	3.8818359375	3.615234375	3.923828125	3.6455078125	3.8623046875	3.765625	3.8232421875	3.923828125
Pip5k1c	6.279296875	6.501953125	6.36328125	6.419921875	6.578125	6.1796875	6.201171875	6.17578125	6.109375	6.087890625	6.314453125	6.3671875	6.20703125	6.48046875	6.34375	6.529296875
Pip5kl1	2.796875	3.00390625	2.83203125	2.80859375	3.056640625	2.935546875	2.85546875	2.68359375	3.017578125	2.9453125	2.78515625	2.619140625	2.828125	2.865234375	2.791015625	2.8203125
Pipox	11.4765625	11.65625	10.9140625	11.40625	11.5859375	11.0390625	11.0703125	10.90625	11.375	11.046875	11.0078125	10.859375	11.1953125	11.5546875	11.0	10.921875
Pir	8.375	8.6953125	9.078125	8.5703125	8.34375	8.5078125	8.328125	8.59375	8.1875	8.59375	8.5234375	8.9140625	8.328125	8.765625	8.828125	8.828125
Pirb	4.665364583333333	4.95703125	4.533203125	4.367838541666667	4.888020833333333	4.802734375	4.740885416666667	5.030598958333333	4.291015625	4.789713541666667	5.099609375	5.083333333333333	4.417317708333333	5.071614583333333	4.94921875	5.020833333333333
Pirt	2.591796875	2.71484375	2.609375	2.3984375	2.8935546875	2.4501953125	2.4208984375	2.3701171875	2.4267578125	2.306640625	2.435546875	2.4951171875	2.4736328125	2.6240234375	2.4384765625	2.54296875
Pisd	9.625	9.625	9.578125	9.73046875	9.54296875	9.42578125	9.6640625	9.4921875	9.59765625	9.30859375	9.50390625	9.37109375	9.5	9.5	9.53125	9.59375
Pisd-ps1	7.71328125	7.73671875	7.56484375	8.025	7.678125	7.70703125	7.97421875	7.78515625	7.76015625	7.63515625	7.85	7.4015625	7.653125	7.696875	7.6390625	7.6171875
Pisd-ps3	7.82265625	8.4859375	8.353125	7.48515625	8.51328125	7.365625	7.65078125	7.3828125	7.43515625	7.2109375	7.34375	8.090625	7.41484375	8.10390625	8.3703125	8.22265625
Pithd1	6.786458333333333	6.66015625	6.268229166666667	6.62109375	6.65234375	6.40625	6.516927083333333	6.263020833333333	6.704427083333333	6.201822916666667	6.483072916666667	6.43359375	6.643229166666667	6.62109375	6.4453125	6.397135416666667
Pitpna	7.669921875	7.888671875	7.615234375	7.89453125	7.779296875	7.9765625	7.802734375	7.931640625	7.794921875	7.986328125	7.9765625	7.79296875	7.818359375	7.90234375	7.765625	7.767578125
Pitpnb	7.81328125	7.9375	7.93984375	8.2078125	8.0109375	7.87890625	7.840625	7.83046875	7.90703125	7.8734375	7.840625	7.8625	7.84375	7.93359375	7.890625	7.87421875
Pitpnc1	6.383680555555555	6.107204861111111	6.242621527777778	6.298177083333333	6.225694444444445	6.338541666666667	6.173177083333333	6.415364583333333	6.235677083333333	6.592013888888889	6.1484375	6.218315972222222	6.16015625	6.379774305555555	6.39453125	6.259982638888889
Pitpnm1	5.55078125	5.458984375	5.69921875	5.6630859375	5.6005859375	5.4208984375	5.5439453125	5.5888671875	5.3828125	5.4189453125	5.5986328125	5.5576171875	5.3564453125	5.6376953125	5.6259765625	5.7431640625
Pitpnm2	5.42578125	5.470703125	5.515625	5.248046875	5.861328125	5.38671875	5.248046875	5.369140625	5.345703125	5.46875	5.453125	5.6171875	5.306640625	5.4921875	5.787109375	5.74609375
Pitpnm2os1	6.08984375	6.25390625	6.01953125	6.41015625	6.42578125	5.640625	6.07421875	6.16015625	6.17578125	5.83984375	5.9921875	6.00390625	5.78125	5.97265625	5.87890625	5.98046875
Pitpnm3	3.6640625	4.05029296875	3.697265625	3.7783203125	3.80859375	3.76318359375	3.59765625	3.7666015625	3.7744140625	3.7275390625	3.83544921875	3.70849609375	3.669921875	3.68017578125	3.6298828125	3.826171875
Pitrm1	6.59765625	6.158203125	6.640625	6.185546875	6.21484375	6.646484375	6.703125	6.701171875	6.490234375	6.66796875	6.638671875	6.83203125	6.466796875	6.35546875	6.8125	6.654296875
Pitx1	3.908203125	4.328125	4.396484375	4.193359375	4.537109375	4.107421875	3.9931640625	4.2451171875	4.208984375	4.3125	4.234375	4.23828125	4.060546875	4.271484375	4.248046875	4.3310546875
Pitx2	3.3876953125	3.4482421875	3.2666015625	3.2548828125	3.3056640625	3.34765625	3.1181640625	3.1728515625	3.3134765625	3.2041015625	3.22265625	3.2421875	3.4599609375	3.18359375	3.2802734375	3.3544921875
Pitx3	4.89453125	5.32421875	5.07421875	5.07421875	5.56640625	5.16015625	4.90234375	4.9140625	5.20703125	5.01171875	4.91796875	5.0234375	5.046875	5.15625	5.00390625	5.17578125
Piwil1	4.359375	4.21875	4.37109375	4.09765625	4.3359375	4.4453125	4.34375	4.25390625	4.4609375	4.42578125	4.234375	4.3671875	4.4453125	4.375	4.421875	4.42578125
Piwil2	3.392578125	3.357421875	3.48046875	2.951171875	3.322265625	3.560546875	3.34765625	3.71875	3.46875	3.669921875	3.689453125	3.560546875	3.099609375	3.46875	3.33203125	3.265625
Piwil4	2.189453125	2.31640625	2.115234375	2.05615234375	2.1484375	2.4921875	2.2216796875	2.20703125	2.20703125	2.216796875	2.24609375	2.15234375	2.1962890625	2.1416015625	2.18359375	2.2392578125
Pja1	6.93359375	6.322265625	6.8037109375	6.8388671875	6.400390625	6.9716796875	7.013671875	7.1494140625	7.0126953125	7.1650390625	7.021484375	6.9189453125	7.0966796875	6.763671875	6.8876953125	6.7080078125
Pja2	7.4052734375	7.40234375	7.173828125	7.265625	7.357421875	7.115234375	7.578125	7.2705078125	7.2197265625	7.1943359375	7.1435546875	7.2841796875	7.44140625	7.287109375	7.341796875	7.359375
Pkd1	5.6640625	5.60546875	5.4453125	5.63671875	5.88671875	5.484375	5.55078125	5.703125	5.5546875	5.55078125	5.4375	5.4609375	5.58203125	5.58203125	5.4140625	5.50390625
Pkd1l2	4.33203125	3.869140625	4.5703125	4.171875	4.41015625	4.265625	4.25390625	4.58203125	4.47265625	4.046875	4.31640625	4.35546875	4.51953125	4.234375	4.328125	4.234375
Pkd2	8.068359375	8.05859375	7.6484375	7.99609375	8.08203125	7.873046875	8.244140625	7.998046875	8.16796875	8.13671875	8.078125	7.66015625	8.017578125	8.03515625	7.71484375	7.51953125
Pkd2l1	4.125	4.421875	4.40234375	4.2421875	4.11328125	4.3125	4.44140625	4.27734375	4.42578125	4.140625	4.55859375	4.31640625	4.46484375	4.2578125	4.36328125	4.453125
Pkd2l2	3.08203125	3.138671875	3.435546875	3.224609375	3.3056640625	3.2744140625	3.2216796875	3.14453125	3.2666015625	3.1181640625	3.328125	3.0380859375	3.333984375	3.3759765625	3.19140625	3.1708984375
Pkdcc	7.73828125	7.060546875	6.98046875	7.365234375	7.20703125	7.1484375	7.548828125	7.419921875	7.15234375	7.38671875	7.26171875	7.59375	7.263671875	7.3203125	7.142578125	7.3828125
Pkdrej	2.642578125	3.126953125	3.08203125	3.158203125	2.55859375	3.140625	2.951171875	3.078125	3.03125	3.189453125	3.3203125	3.005859375	2.69921875	2.966796875	3.189453125	3.009765625
Pkhd1	6.2265625	6.0234375	6.54296875	6.03125	6.15234375	5.98828125	6.24609375	6.109375	6.2421875	6.1015625	6.1171875	6.7890625	6.0625	6.1171875	7.078125	6.56640625
