gene_symbol	GSM4665806	GSM4665804	GSM4665796	GSM4665789	GSM4665791	GSM4665802	GSM4665799	GSM4665803	GSM4665805	GSM4665800	GSM4665794	GSM4665793	GSM4665790	GSM4665792	GSM4665795	GSM4665798	GSM4665801	GSM4665797
RTCB	10.46875	10.515625	10.2578125	10.4609375	10.4921875	10.734375	10.8125	10.7109375	10.5390625	10.6640625	10.40625	10.3125	10.390625	10.3515625	10.3046875	9.8828125	10.8515625	10.1875
RTEL1	6.61328125	7.146484375	6.99609375	6.66796875	6.908203125	6.92578125	6.9296875	7.01171875	6.90625	7.02734375	6.8515625	6.9296875	6.7890625	6.873046875	7.03515625	7.73046875	6.970703125	7.27734375
RTEL1-TNFRSF6B	5.48046875	5.813151041666667	5.822916666666667	5.513020833333333	5.606119791666667	5.69140625	5.703125	5.64453125	5.763020833333333	5.744791666666667	5.6953125	5.631510416666667	5.66015625	5.615885416666667	5.755208333333333	6.182291666666667	5.723958333333333	5.868489583333333
RTF1	9.0234375	8.8125	8.6640625	8.623046875	8.56640625	9.0	8.85546875	9.0234375	8.92578125	8.67578125	8.630859375	8.642578125	8.5078125	8.69140625	8.6015625	8.228515625	8.9609375	8.40625
RTFDC1	9.96875	10.4375	9.9140625	10.0390625	10.1328125	10.3671875	10.59375	10.21875	10.3671875	10.3125	10.125	10.1484375	10.1015625	10.09375	9.84375	10.7890625	10.21875	9.875
RTN1	4.53125	4.89453125	4.896484375	5.564453125	5.4375	4.5791015625	4.650390625	4.369140625	4.513671875	4.5576171875	5.171875	5.263671875	5.236328125	5.15234375	4.806640625	4.35546875	4.6171875	4.578125
RTN2	7.55078125	8.689453125	6.771484375	7.251953125	7.64453125	7.595703125	7.830078125	7.90625	8.201171875	7.5390625	7.3125	7.33984375	7.443359375	7.20703125	6.794921875	8.091796875	8.060546875	6.53515625
RTN3	10.5390625	8.8515625	11.03125	10.6171875	10.5390625	10.9296875	10.625	10.609375	10.6015625	10.34375	10.90625	10.90625	10.6015625	10.9375	11.046875	10.78125	10.7578125	10.875
RTN4	12.776041666666666	11.953125	12.625	12.677083333333334	12.520833333333334	12.505208333333334	12.934895833333334	12.5703125	12.518229166666666	12.973958333333334	12.46875	12.552083333333334	12.565104166666666	12.528645833333334	12.59375	12.578125	12.583333333333334	12.513020833333334
RTP4	5.4453125	6.125	4.875	4.91796875	5.17578125	5.15234375	5.01171875	5.30859375	5.875	5.25	4.90234375	4.921875	4.82421875	4.89453125	4.48828125	5.51171875	5.23046875	5.08203125
RUBCN	7.56640625	8.041015625	7.404296875	7.341796875	7.474609375	7.650390625	8.595703125	7.458984375	7.90625	8.177734375	7.244140625	7.29296875	7.341796875	7.1171875	7.490234375	8.052734375	7.685546875	7.2734375
RUFY1	9.4609375	9.8125	9.28125	9.2890625	9.2734375	9.78125	9.5546875	9.5625	9.7890625	9.40625	9.4296875	9.5390625	9.203125	9.53125	9.2734375	9.3984375	9.65625	9.21875
RUFY2	4.9765625	5.671875	6.171875	6.1015625	6.0234375	5.38671875	5.71484375	5.03125	4.8984375	5.734375	5.89453125	5.51171875	6.6875	5.89453125	6.21875	5.58984375	5.1875	5.875
RUFY3	6.40234375	6.1375	7.18125	6.49609375	6.44921875	6.2890625	6.3609375	6.0984375	6.43359375	6.12109375	6.95	6.82265625	6.6	7.0296875	7.04921875	5.95390625	6.23125	6.82890625
RUNDC3A	6.216796875	6.0546875	5.94140625	5.724609375	6.03515625	5.8359375	5.79296875	6.15234375	5.86328125	6.0234375	5.95703125	6.029296875	5.861328125	5.873046875	5.951171875	6.3671875	5.919921875	6.330078125
RUNDC3B	4.81640625	3.8515625	3.525390625	3.693359375	3.640625	3.884765625	3.517578125	3.673828125	5.61328125	3.4296875	4.0546875	4.08984375	3.9453125	4.3515625	3.689453125	3.58984375	3.974609375	3.451171875
RUNX1-IT1	5.8671875	6.46484375	5.5078125	5.87890625	5.69921875	6.1875	5.9765625	6.11328125	6.08984375	5.59375	5.9140625	5.5703125	5.80859375	5.85546875	5.54296875	5.86328125	6.45703125	5.40625
RUNX1T1	7.2880859375	5.8896484375	7.109375	6.7451171875	6.72265625	7.0078125	6.2470703125	7.4140625	7.072265625	6.2646484375	7.337890625	7.2138671875	6.705078125	7.078125	7.1669921875	6.42578125	6.953125	7.1337890625
RUNX2	5.006510416666667	5.1640625	4.846354166666667	4.677083333333333	4.78125	5.220052083333333	5.095052083333333	5.16015625	5.10546875	5.16796875	4.791015625	4.842447916666667	4.761067708333333	4.748697916666667	4.944010416666667	5.576822916666667	5.09375	5.162760416666667
RUNX3	5.046875	5.1484375	4.85546875	5.7734375	6.30078125	4.84765625	4.578125	5.04296875	4.7421875	5.04296875	5.375	5.595703125	5.806640625	5.314453125	5.009765625	5.25	5.107421875	5.236328125
RUSC1	8.828125	9.578125	9.5625	9.125	9.203125	9.03125	9.1953125	8.7578125	9.375	9.015625	9.6171875	9.4609375	9.0859375	9.5390625	9.7109375	9.1328125	9.0390625	9.625
RUSC2	8.0546875	8.625	8.4609375	8.71875	8.78125	8.5546875	9.0859375	8.296875	8.421875	8.90625	8.2578125	8.2421875	8.8359375	8.2734375	8.2421875	9.7734375	8.5546875	8.4609375
RUVBL1	9.109375	8.921875	7.97265625	8.734375	8.609375	8.59375	8.296875	8.640625	9.0234375	8.1015625	8.421875	8.484375	8.6015625	8.5078125	7.9765625	8.5	8.7109375	7.82421875
RUVBL2	10.8359375	11.078125	9.8671875	10.28125	10.4921875	10.5625	10.4296875	10.3125	11.1953125	10.109375	10.1640625	9.9609375	10.3515625	10.03125	9.96875	10.84375	10.484375	9.8828125
RWDD1	10.203125	10.546875	10.1875	9.828125	9.796875	10.2734375	10.375	10.15625	10.2109375	10.2578125	9.9453125	10.0390625	9.8515625	10.078125	10.1328125	10.125	10.2109375	10.125
RWDD2A	8.0078125	8.2578125	8.4609375	8.0546875	8.0078125	8.6171875	8.515625	8.2109375	8.1875	8.359375	7.96875	8.2109375	8.03125	8.1796875	8.4375	7.89453125	8.3515625	8.421875
RWDD2B	8.390625	9.1796875	8.625	8.65625	8.65625	9.0859375	9.1796875	8.625	8.703125	8.9140625	9.09375	8.8984375	8.6015625	9.03125	8.7109375	9.3125	8.9296875	8.6953125
RWDD3	8.1953125	7.87890625	8.0546875	8.1796875	7.7265625	7.73046875	8.0546875	8.0078125	7.94921875	8.0234375	7.94140625	8.21875	7.9453125	8.328125	7.98828125	7.03515625	7.8984375	7.93359375
RXFP3	4.30078125	4.3046875	3.94140625	3.80859375	4.09765625	4.1640625	4.3515625	4.17578125	4.0859375	4.59765625	3.837890625	4.2265625	4.0078125	4.1171875	4.1015625	4.359375	4.0859375	4.30859375
RXRA	7.21875	7.6171875	7.388671875	7.419921875	7.400390625	7.361328125	7.59375	7.220703125	7.423828125	7.279296875	7.271484375	7.158203125	7.52734375	7.30078125	7.388671875	7.759765625	7.38671875	7.251953125
RXRB	6.110677083333333	6.170572916666667	6.087239583333333	5.651041666666667	5.734375	6.065104166666667	5.927083333333333	6.1953125	5.899739583333333	6.044270833333333	5.90234375	6.002604166666667	5.6015625	5.859375	6.109375	6.236979166666667	5.91796875	6.319010416666667
RXRG	4.171875	4.546875	4.56640625	4.14453125	4.35546875	4.45703125	4.38671875	4.671875	4.31640625	4.55078125	4.484375	4.34765625	4.10546875	4.33203125	4.390625	4.5625	4.40234375	4.42578125
RYBP	8.623697916666666	7.518229166666667	9.299479166666666	8.959635416666666	8.794270833333334	8.470052083333334	8.358072916666666	8.8984375	8.061197916666666	8.375	8.934895833333334	8.563802083333334	8.979166666666666	8.859375	9.2421875	7.643229166666667	8.5703125	9.169270833333334
RYK	9.7890625	7.473958333333333	8.893229166666666	8.989583333333334	8.846354166666666	9.869791666666666	9.4296875	9.940104166666666	9.221354166666666	9.658854166666666	8.888020833333334	8.955729166666666	9.020833333333334	8.916666666666666	8.744791666666666	8.807291666666666	9.619791666666666	8.65625
RYR1	4.4296875	4.59375	4.59375	4.61328125	4.93359375	4.58203125	4.6015625	4.58984375	4.4921875	4.7421875	4.5625	4.48046875	4.390625	4.44140625	4.48046875	4.671875	4.60546875	4.6171875
RYR2	3.904296875	4.1796875	3.865234375	3.9501953125	3.8681640625	4.099609375	3.8544921875	3.849609375	4.2158203125	3.95703125	4.0361328125	4.0029296875	3.744140625	3.986328125	3.87109375	4.083984375	3.7333984375	3.962890625
RYR3	4.32421875	3.69140625	3.69140625	3.712890625	3.599609375	3.71484375	3.6484375	3.794921875	3.736328125	4.078125	3.759765625	3.77734375	3.46875	3.81640625	3.80078125	3.75	3.609375	4.0234375
S100A1	5.95703125	6.2578125	6.10546875	5.7578125	5.8203125	5.91796875	5.84375	6.1328125	5.98828125	5.96875	6.16015625	5.75390625	5.65234375	5.48828125	6.17578125	6.921875	5.98046875	6.48046875
S100A10	12.203125	12.5078125	12.84375	13.046875	13.0078125	12.4296875	11.890625	12.390625	12.4375	11.7265625	12.8515625	12.8203125	13.015625	12.921875	12.875	12.0	12.5078125	12.828125
S100A11	12.0234375	11.5703125	12.4765625	12.3125	12.3828125	12.0390625	12.2578125	12.09375	12.21875	12.1171875	12.2578125	12.015625	12.390625	12.1796875	12.4296875	12.8125	12.1953125	12.2890625
S100A12	3.953125	3.888671875	3.6796875	3.98828125	4.03125	3.884765625	3.982421875	4.0078125	3.990234375	4.1328125	3.6953125	3.7109375	4.08984375	3.892578125	4.0078125	4.625	4.01171875	4.0234375
S100A13	8.31640625	8.6796875	8.533203125	8.18359375	8.212890625	8.208984375	8.748046875	8.38671875	8.298828125	8.8828125	8.17578125	8.216796875	8.05859375	8.16015625	8.607421875	8.896484375	8.302734375	8.611328125
S100A14	5.45703125	6.16015625	5.33203125	5.3125	5.26171875	5.80078125	5.6328125	5.33984375	5.55859375	5.48828125	5.8046875	5.46484375	5.1796875	5.3046875	5.4140625	5.96484375	5.4765625	5.29296875
S100A2	6.84375	7.421875	8.1953125	6.69140625	6.56640625	6.9765625	7.53515625	7.015625	7.1171875	7.30859375	6.7265625	7.015625	6.5546875	6.94921875	8.2265625	7.4140625	7.08984375	8.265625
S100A3	5.66796875	6.51953125	6.2109375	6.4921875	6.71484375	5.19921875	6.24609375	5.68359375	6.23828125	6.078125	5.109375	5.265625	7.1328125	4.859375	6.10546875	6.7890625	5.80859375	6.16015625
S100A4	7.59765625	7.58203125	12.140625	10.59375	10.703125	6.484375	7.80078125	6.453125	7.984375	7.58203125	11.09375	11.1796875	10.75	11.171875	12.1328125	8.2421875	6.59375	12.1875
S100A5	5.6015625	5.828125	5.44921875	5.33203125	5.39453125	5.77734375	5.99609375	5.76953125	5.76171875	5.90234375	5.7421875	5.3671875	5.55078125	5.1015625	5.359375	6.42578125	5.953125	5.69140625
S100A6	13.171875	13.140625	13.40625	13.0	13.0078125	12.796875	13.2734375	13.125	13.2265625	13.4140625	13.03125	13.015625	13.0390625	13.1015625	13.421875	13.6015625	13.046875	13.515625
S100A7	4.83203125	5.08984375	4.60546875	4.78125	4.75	4.9140625	4.71875	4.58984375	4.75390625	4.68359375	4.25	4.63671875	4.84375	4.578125	4.66015625	4.76953125	4.6875	4.65625
S100A8	3.62109375	3.439453125	3.388671875	7.078125	7.279296875	3.576171875	3.55859375	3.8720703125	3.5791015625	3.6513671875	6.435546875	6.533203125	7.2529296875	6.4755859375	3.4580078125	3.96484375	3.6650390625	3.5576171875
S100A9	3.771484375	4.26171875	3.77734375	7.1484375	7.08203125	4.05078125	3.97265625	3.8203125	4.03515625	3.88671875	7.1953125	6.95703125	7.421875	7.1171875	3.9140625	5.046875	3.9453125	3.900390625
S100B	4.7265625	5.1953125	5.83984375	6.01171875	6.0078125	4.96875	4.5	4.4453125	4.82421875	4.49609375	5.90625	5.9140625	5.84765625	6.1015625	6.13671875	4.73828125	4.30078125	6.24609375
S100G	4.4609375	4.99609375	4.28515625	3.966796875	4.23046875	4.57421875	4.43359375	4.37109375	4.56640625	4.44140625	4.23828125	4.203125	4.11328125	4.09765625	4.4453125	4.51953125	4.328125	4.55078125
S100P	4.98828125	5.75	6.4609375	7.61328125	8.03125	5.08203125	5.00390625	5.0859375	5.44921875	4.9375	5.63671875	5.51171875	7.94140625	5.5703125	6.80078125	5.3515625	5.13671875	6.90234375
S100PBP	9.2734375	9.2734375	9.1796875	8.90625	8.8203125	9.375	9.125	9.3828125	9.171875	8.96875	9.359375	9.3984375	8.8203125	9.4609375	9.2421875	8.265625	9.3828125	9.0703125
S1PR1	6.7421875	6.33203125	4.61328125	6.03515625	6.16796875	5.87890625	6.765625	5.7734375	7.01953125	6.76953125	5.25390625	5.36328125	6.84765625	5.30859375	5.42578125	5.91796875	5.84375	5.19140625
S1PR2	4.94921875	5.7578125	5.140625	5.046875	5.22265625	5.19140625	5.453125	5.23828125	5.26953125	5.5390625	5.046875	4.953125	4.9765625	4.86328125	5.27734375	5.48046875	5.328125	5.1953125
S1PR4	6.8203125	6.765625	6.9453125	6.5625	6.64453125	6.87890625	6.8125	6.90234375	6.796875	6.9140625	6.86328125	6.87890625	6.7421875	6.71484375	6.76953125	7.3515625	6.8203125	7.0078125
S1PR5	4.30859375	3.826171875	4.08984375	4.0078125	4.07421875	3.908203125	3.908203125	4.390625	4.3203125	4.62890625	3.818359375	4.17578125	4.0078125	3.5390625	4.12109375	4.609375	4.34375	4.51171875
SAA2	5.62890625	5.55859375	5.3671875	9.4921875	9.671875	5.41796875	5.39453125	5.55078125	5.49609375	5.65234375	9.125	9.15625	9.8125	9.328125	5.5078125	6.015625	5.625	5.625
SAA2-SAA4	5.41015625	6.26953125	5.80859375	9.11328125	9.32421875	5.93359375	5.986328125	5.73828125	5.9375	5.734375	7.78125	7.587890625	9.3359375	7.474609375	6.0546875	6.087890625	5.9453125	5.3203125
SAA3P	5.234375	5.66015625	5.41015625	5.1640625	5.36328125	5.734375	5.51171875	5.48828125	5.62109375	5.296875	6.015625	5.65234375	5.58984375	5.48828125	5.37109375	5.82421875	5.6328125	5.171875
SAC3D1	9.109375	10.125	8.7578125	8.796875	8.9375	9.1171875	9.0234375	8.9375	9.9375	8.390625	8.3984375	8.75	8.859375	8.6875	8.6328125	9.984375	9.25	8.59375
SACM1L	9.8828125	9.609375	9.59375	9.3046875	9.0234375	9.5625	9.8046875	10.0	9.609375	9.9140625	9.8125	10.0234375	9.171875	10.0390625	9.484375	9.109375	9.9375	9.34375
SACS	9.9453125	9.7421875	7.640625	8.5703125	8.140625	10.4140625	9.8359375	10.234375	9.5859375	9.8125	7.23828125	7.47265625	8.3203125	7.62109375	7.859375	8.1953125	10.5078125	7.52734375
SAE1	9.515625	9.6875	10.0625	10.0546875	10.1328125	9.7734375	9.9296875	9.71875	9.7890625	9.6640625	10.0390625	9.984375	10.109375	9.953125	10.1171875	10.484375	9.8984375	9.9609375
SAFB	6.989583333333333	6.311197916666667	6.731770833333333	6.692708333333333	6.686197916666667	7.16015625	6.475260416666667	7.03515625	6.970052083333333	6.404947916666667	6.81640625	6.80859375	6.725260416666667	6.834635416666667	6.61328125	6.75390625	6.911458333333333	6.497395833333333
SAFB2	8.103515625	8.208984375	8.19140625	7.779296875	7.900390625	8.25390625	7.888671875	8.064453125	8.498046875	7.666015625	8.283203125	8.12109375	7.994140625	8.162109375	8.212890625	8.001953125	8.42578125	7.80859375
SAG	5.12109375	4.94140625	4.62890625	4.63671875	4.66796875	4.859375	4.84765625	5.1796875	4.953125	5.484375	4.5859375	4.734375	4.60546875	4.625	4.8359375	5.140625	5.078125	5.6328125
SAGE1	3.5078125	3.64453125	3.505859375	3.533203125	3.365234375	3.591796875	3.677734375	3.861328125	3.677734375	3.6875	3.466796875	3.525390625	3.671875	3.447265625	3.453125	3.91796875	3.544921875	3.798828125
SALL1	6.765625	6.4140625	3.791015625	5.36328125	5.8046875	4.40234375	5.0546875	4.71875	6.3515625	5.0078125	3.796875	3.927734375	5.26171875	3.689453125	3.7890625	3.7109375	5.01171875	3.833984375
SALL2	8.265625	8.96875	8.75	8.5703125	8.65625	9.0	8.84375	8.96875	8.4140625	8.828125	9.3046875	9.171875	8.5703125	9.2578125	8.703125	8.9765625	9.15625	8.8125
SAMD14	6.28125	7.5	7.2265625	6.26171875	6.5859375	7.1171875	7.30078125	6.30859375	6.859375	6.55078125	7.265625	7.09375	6.5	7.1328125	7.2578125	7.671875	6.859375	6.55859375
SAMD4A	6.01171875	6.2412109375	6.7236328125	6.3583984375	6.404296875	6.26171875	7.482421875	6.01171875	5.923828125	7.3125	6.6455078125	6.7314453125	6.3876953125	6.7294921875	6.669921875	6.90625	6.2431640625	6.6796875
SAMD4B	6.27734375	6.58984375	6.2421875	5.90625	5.8984375	6.4765625	6.390625	6.35546875	6.421875	6.58203125	5.95703125	5.89453125	5.90625	5.734375	5.93359375	7.19140625	6.20703125	6.43359375
SAMD9	6.27734375	5.390625	6.08984375	5.56640625	4.99609375	6.43359375	6.09375	5.9453125	5.93359375	5.84375	5.69140625	5.71875	5.80859375	5.6953125	5.9765625	5.421875	5.890625	5.5625
SAMHD1	6.671875	6.76171875	5.9765625	6.609375	6.5234375	6.90625	6.9140625	6.26171875	6.80078125	6.546875	6.453125	6.546875	6.640625	6.62890625	5.8515625	7.3203125	6.60546875	5.91015625
SAMM50	10.1484375	10.6640625	9.84375	9.83984375	9.921875	10.2890625	10.39453125	10.09375	10.72265625	10.23828125	9.81640625	9.87890625	9.8359375	9.87890625	9.82421875	11.20703125	10.12890625	9.80859375
SAMSN1	3.28125	3.234375	3.064453125	6.87890625	5.703125	3.115234375	3.029296875	3.18359375	3.044921875	3.302734375	5.23046875	5.9453125	6.05078125	6.0	3.0	3.2734375	3.11328125	3.0703125
SAP130	8.859375	9.375	8.5859375	8.453125	8.6015625	9.09375	9.0703125	8.9609375	9.3125	8.9609375	8.453125	8.6171875	8.5078125	8.5859375	8.71875	8.75	9.1171875	8.59375
SAP18	9.33203125	9.553385416666666	9.763020833333334	9.052083333333334	9.071614583333334	9.182291666666666	9.321614583333334	9.171875	9.333333333333334	9.141927083333334	9.8359375	9.75	9.161458333333334	9.841145833333334	9.670572916666666	8.916666666666666	9.188802083333334	9.596354166666666
SAP25	7.337890625	7.611328125	6.8515625	6.6484375	6.7578125	7.072265625	6.759765625	7.037109375	7.4921875	7.046875	6.87890625	6.7734375	6.625	6.69921875	6.859375	7.369140625	7.0625	7.08984375
SAP30	6.486328125	6.380859375	6.326171875	6.373046875	6.2138671875	6.1865234375	6.3896484375	6.36328125	6.173828125	6.6875	6.302734375	6.4326171875	6.3486328125	6.3623046875	6.2958984375	6.1455078125	6.1748046875	6.3681640625
SAP30BP	8.4453125	9.046875	9.1015625	8.7109375	8.7734375	8.7890625	8.921875	8.4765625	8.8671875	8.59375	8.9296875	9.0234375	8.7109375	9.0546875	9.078125	8.6640625	8.6640625	9.1484375
SAP30L	8.25	9.171875	7.609375	7.8828125	7.625	8.515625	8.3515625	8.2734375	8.8125	8.0859375	7.26953125	7.6015625	7.96484375	7.6875	7.66015625	8.6796875	8.4296875	7.51953125
SAR1A	9.34375	9.559895833333334	9.354166666666666	9.454427083333334	9.572916666666666	9.567708333333334	9.649739583333334	9.438802083333334	9.494791666666666	9.423177083333334	9.05859375	9.100260416666666	9.520833333333334	9.197916666666666	9.25390625	9.39453125	9.572916666666666	9.276041666666666
SAR1B	9.234375	8.5625	9.9453125	9.3984375	9.171875	9.3203125	9.625	9.25	9.1875	9.765625	9.671875	9.9921875	9.359375	9.9765625	9.796875	8.7109375	9.4140625	9.84375
SARAF	11.2578125	11.0078125	11.328125	11.5703125	11.46875	11.296875	11.203125	11.46875	10.9375	11.0859375	11.3046875	11.40625	11.390625	11.46875	11.3046875	9.484375	11.4765625	11.3671875
SARDH	4.96875	5.140625	4.826171875	4.88720703125	4.986328125	5.044921875	5.03125	5.095703125	4.96142578125	5.001953125	4.82373046875	4.79833984375	4.87646484375	4.79052734375	4.72900390625	5.380859375	5.09765625	4.9560546875
SARM1	7.408203125	8.216796875	7.091796875	7.1328125	7.083984375	7.533203125	6.544921875	7.234375	7.833984375	6.4453125	7.078125	6.953125	7.091796875	6.939453125	6.978515625	7.25390625	7.4765625	6.8515625
SARS	11.65625	11.9921875	11.390625	11.375	11.4296875	11.7890625	11.359375	11.390625	11.9765625	11.171875	11.1796875	11.171875	11.359375	11.1875	11.5	11.59375	11.625	11.4140625
SARS2	7.54296875	8.1875	7.37890625	7.23046875	7.4765625	7.58984375	7.2421875	7.453125	7.90234375	7.18359375	7.484375	7.6328125	7.28515625	7.6171875	7.6015625	8.234375	7.46875	7.48046875
SART1	9.2109375	9.5703125	8.5234375	8.2890625	8.3515625	9.1953125	8.65625	9.0234375	9.6953125	8.4609375	8.5625	8.4296875	8.3671875	8.421875	8.5390625	9.71875	9.078125	8.3359375
SART3	8.598958333333334	8.16796875	7.97265625	8.138020833333334	8.05078125	8.110677083333334	7.4609375	8.454427083333334	8.259114583333334	7.598958333333333	8.240885416666666	8.131510416666666	8.255208333333334	8.21875	7.751302083333333	6.763020833333333	8.037760416666666	7.833333333333333
SASH1	8.5390625	6.904296875	8.73046875	8.78125	8.765625	8.11328125	8.5390625	8.4296875	8.3203125	8.6796875	8.70703125	8.45703125	8.8984375	8.51953125	8.81640625	8.63671875	8.3359375	8.7578125
SASH3	5.2734375	5.12890625	5.078125	6.14453125	6.2265625	5.21875	5.18359375	5.0234375	5.02734375	5.3828125	5.51171875	5.71875	6.16015625	5.7265625	4.80859375	5.5546875	5.203125	5.40625
SAT1	9.455729166666666	9.3984375	11.552083333333334	12.052083333333334	11.861979166666666	9.604166666666666	10.697916666666666	9.6640625	9.291666666666666	10.731770833333334	11.348958333333334	11.5	12.044270833333334	11.544270833333334	11.4921875	10.203125	9.645833333333334	11.5078125
SATB1	8.6796875	7.6953125	7.27734375	8.2109375	8.2265625	6.80078125	7.875	6.53125	8.484375	7.60546875	7.63671875	7.56640625	8.2734375	7.59375	7.33984375	7.44140625	6.7265625	7.02734375
SATB2	6.1640625	5.666015625	5.9296875	6.056640625	5.646484375	5.826171875	6.0107421875	5.5703125	6.2900390625	5.8203125	5.3623046875	5.517578125	5.72265625	5.578125	5.64453125	5.3310546875	5.9072265625	5.482421875
SAV1	9.171875	8.7109375	8.4296875	7.9609375	7.67578125	9.25	8.953125	8.9375	9.0703125	8.7421875	8.3046875	8.2734375	7.84765625	8.6328125	8.2890625	8.21875	8.96875	8.203125
SAYSD1	7.4296875	7.75	7.421875	6.84375	6.8203125	7.16015625	7.5078125	7.50390625	7.38671875	7.37109375	7.26171875	7.34375	6.7734375	7.33984375	7.50390625	7.4375	7.33984375	7.75
SBF1	6.553125	6.6140625	6.62421875	6.3453125	6.51015625	6.66953125	6.82734375	6.72265625	6.76796875	6.69375	6.6015625	6.453125	6.45546875	6.48671875	6.578125	7.20234375	6.65703125	6.54375
SBNO1	4.704427083333333	4.826822916666667	4.743489583333333	4.776692708333333	4.724609375	4.471354166666667	4.737630208333333	4.830078125	4.604166666666667	4.807291666666667	4.599609375	4.606770833333333	4.807291666666667	4.692057291666667	4.719401041666667	4.520833333333333	4.732421875	4.690104166666667
SBNO2	5.986328125	6.1953125	6.4296875	6.521484375	6.6796875	6.38671875	6.49609375	6.4765625	6.44921875	6.134765625	6.53125	6.298828125	6.423828125	6.3203125	6.54296875	6.939453125	6.49609375	5.947265625
SBSPON	3.400390625	3.296875	7.35546875	4.05078125	3.921875	3.462890625	3.51171875	3.23828125	3.314453125	3.365234375	3.888671875	3.728515625	3.9296875	4.06640625	7.02734375	3.46875	3.48046875	6.8125
SC5D	6.447265625	5.576171875	7.087890625	7.109375	6.92578125	6.34375	6.873046875	6.423828125	6.126953125	7.130859375	6.90234375	6.767578125	6.9404296875	7.021484375	7.095703125	6.5546875	6.484375	7.173828125
SCAF11	8.596354166666666	7.408854166666667	9.505208333333334	9.182291666666666	8.890625	8.4609375	8.651041666666666	8.903645833333334	8.0546875	8.815104166666666	9.200520833333334	8.872395833333334	9.263020833333334	9.158854166666666	9.354166666666666	8.766927083333334	8.2890625	9.325520833333334
SCAF4	5.623046875	5.33203125	6.505859375	6.41796875	6.333984375	5.576171875	5.736328125	5.28515625	6.142578125	5.580078125	6.34765625	6.791015625	6.2890625	6.677734375	6.63671875	5.8984375	5.724609375	6.677734375
SCAF8	9.5078125	9.7890625	9.59375	9.265625	9.2109375	9.375	9.625	9.609375	9.2734375	9.515625	9.484375	9.65625	9.25	9.75	9.5	8.6640625	9.703125	9.484375
SCAI	4.765625	4.02734375	4.9375	4.23046875	4.32421875	4.21875	4.87109375	4.6171875	4.98046875	4.53125	4.421875	4.65234375	4.296875	4.59765625	4.83984375	3.828125	4.328125	4.9296875
SCAMP1	7.421875	6.653125	6.88515625	6.696875	6.659375	7.1734375	7.28359375	7.1828125	7.0125	7.52578125	6.72421875	6.66953125	6.65390625	6.721875	6.6296875	6.46953125	7.03046875	6.540625
SCAMP2	8.609375	8.96875	9.125	9.078125	9.265625	9.0625	9.0546875	8.90625	9.0625	9.046875	9.3515625	9.171875	9.0234375	9.2109375	9.1875	9.4765625	9.0703125	9.140625
SCAMP3	10.3125	10.2734375	10.515625	10.0234375	10.1328125	9.8125	10.328125	9.96875	10.34375	10.2265625	10.5078125	10.484375	9.9921875	10.4921875	10.5390625	9.6640625	10.046875	10.453125
SCAMP4	7.65625	8.046875	8.140625	7.75390625	8.0234375	7.70703125	7.75	7.78515625	8.0078125	7.41796875	8.0546875	7.8046875	7.84765625	7.9609375	8.0859375	8.59375	7.8671875	7.7109375
SCAMP5	7.046875	7.04296875	7.73046875	7.625	7.81640625	7.12890625	7.921875	7.1875	7.16796875	7.828125	7.80859375	7.875	7.5078125	7.828125	7.796875	7.87890625	7.33203125	7.90234375
SCAND1	8.859375	9.796875	9.21875	9.1015625	9.3515625	8.296875	8.90625	8.8984375	9.125	8.9296875	9.28125	9.2421875	9.203125	9.3828125	9.2734375	9.8046875	8.7734375	9.3125
SCAND2P	4.9716796875	5.02294921875	4.8896484375	4.7197265625	4.9072265625	5.0205078125	4.9033203125	4.9423828125	4.958984375	5.033203125	4.9462890625	4.806640625	4.8466796875	4.79052734375	4.85302734375	5.1611328125	4.958984375	4.9287109375
SCAP	9.28125	9.421875	9.3125	9.2421875	9.234375	9.2109375	9.0625	9.2265625	9.5546875	8.875	9.484375	9.3671875	9.2890625	9.3359375	9.375	9.4296875	9.296875	9.3046875
SCAPER	5.072916666666667	5.364583333333333	6.0	5.330729166666667	5.3984375	5.266927083333333	5.696614583333333	5.018229166666667	5.345052083333333	5.451822916666667	5.513020833333333	5.627604166666667	5.229166666666667	5.708333333333333	5.998697916666667	5.733072916666667	5.481770833333333	5.923177083333333
SCARA3	8.2890625	8.8203125	9.3828125	8.7109375	8.8671875	8.71875	8.3359375	8.3671875	8.9140625	8.1484375	8.90625	8.9453125	8.8046875	8.96875	9.4140625	8.921875	8.6015625	9.2734375
SCARB1	4.920572916666667	4.926432291666667	5.34765625	5.473958333333333	5.634114583333333	4.703776041666667	4.870442708333333	4.833984375	4.895833333333333	5.11328125	5.029947916666667	5.047526041666667	5.425130208333333	5.04296875	5.391276041666667	5.559895833333333	4.891276041666667	5.327473958333333
SCARB2	7.041666666666667	6.140625	7.5546875	7.325520833333333	7.197916666666667	6.752604166666667	6.615885416666667	7.20703125	6.515625	7.111979166666667	7.19140625	7.149739583333333	7.46484375	7.079427083333333	7.484375	6.446614583333333	6.8359375	7.546875
SCARF1	3.75	3.80078125	3.53515625	3.6328125	3.810546875	3.439453125	3.412109375	3.57421875	3.53125	3.455078125	3.541015625	3.626953125	3.51953125	3.63671875	3.580078125	3.6171875	3.5703125	3.556640625
