gene_symbol	GSM1631704	GSM1631700	GSM1631697	GSM1631702	GSM1631699	GSM1631698	GSM1631701	GSM1631703	GSM1631706	GSM1631705
Wdr73	556.25	599.0	694.0	648.0	544.25	443.875	641.25	727.0	512.375	728.5
Wdr74	1567.0	1198.0	1622.0	1448.0	1313.0	1272.0	1478.0	1540.0	1630.0	1842.0
Wdr75	1624.875	1580.875	1766.25	1892.125	1578.625	1714.625	1543.75	1554.5	1571.0	1528.375
Wdr76	196.1875	255.4375	211.125	198.4375	220.84375	133.46875	155.25	108.4375	182.0625	171.03125
Wdr77	2502.6666666666665	2432.5	2415.0	2475.3333333333335	2741.6666666666665	2663.9166666666665	2299.8333333333335	2690.8333333333335	2676.8333333333335	2406.3333333333335
Wdr78	140.28125	46.4375	118.140625	77.8125	30.421875	146.25	82.421875	48.865234375	123.6015625	111.5
Wdr81	1118.0	1123.0	1282.0	893.0	1134.0	1275.0	1080.0	1281.0	1303.0	1300.0
Wdr82	3576.0	3388.0	3778.0	4212.0	3310.0	3830.0	3274.0	3792.0	3906.0	3542.0
Wdr83	1538.0	1391.0	1366.0	1682.0	1448.0	1755.0	1538.0	1342.0	1379.0	1889.0
Wdr86	18.921875	14.046875	35.25	51.4375	23.015625	41.21875	23.140625	36.46875	26.4375	26.375
Wdr89	615.5	668.5	448.5	383.0	410.75	706.0	367.75	439.25	392.0	349.5
Wdr90	75.875	96.3125	214.5	186.5	101.0	181.625	25.046875	113.375	67.75	250.375
Wdr91	403.625	462.8125	423.9166666666667	449.6875	616.75	520.75	292.8958333333333	468.0833333333333	373.875	399.0416666666667
Wdr92	1076.61328125	1086.3828125	1260.4765625	1093.75	1087.375	1126.3125	1066.8125	1316.46875	1222.5	1158.98828125
Wdr95	53.546875	145.71875	49.46875	66.4296875	131.9609375	91.921875	63.015625	119.25	42.6640625	65.6328125
Wdsub1	2164.0	2418.0	2288.0	2104.0	2610.0	2522.0	2294.0	2040.0	2296.0	2396.0
Wdtc1	1922.0	2166.0	1640.0	1472.0	1900.0	2396.0	1816.0	1789.0	2244.0	2352.0
Wdyhv1	727.25	666.0625	614.25	528.5	585.75	747.125	669.625	679.25	580.125	661.0
Wee1	510.5625	552.25	449.453125	327.375	428.53125	495.875	524.6875	279.90625	389.171875	417.26171875
Wee2	115.875	74.25	112.75	116.609375	51.6875	123.53125	52.09375	36.32421875	40.169921875	144.5234375
Wfdc1	2212.0	2570.0	2444.0	2372.0	2486.0	2690.0	2578.0	2434.0	2380.0	2686.0
Wfdc12	61.0625	310.0	293.0	225.0	51.4375	330.0	62.125	310.75	40.6875	315.5
Wfdc15a	92.3125	166.875	160.25	228.125	237.0	94.75	33.90625	117.5	49.90625	250.875
Wfdc15b	200.5	267.75	175.875	129.25	254.625	164.625	104.9375	131.375	146.375	187.75
Wfdc17	1530.0	1399.0	2468.0	1798.0	1067.0	2616.0	1649.0	1355.0	937.5	1301.0
Wfdc18	12.78125	13.1015625	118.0625	10.65625	30.625	9.8046875	49.375	88.875	32.1875	18.5625
Wfdc2	151.25	132.375	28.90625	173.5	167.875	197.25	33.78125	142.875	41.1875	175.5
Wfdc21	1088.0	729.0	2492.0	898.0	369.5	359.25	900.5	678.0	666.0	982.0
Wfdc3	134.875	251.0	122.328125	195.3125	229.0	227.125	242.625	203.8125	151.71875	235.0625
Wfdc5	243.25	17.046875	39.34375	118.625	27.140625	61.15625	37.25	266.75	13.2578125	62.5625
Wfdc6a	177.75	87.6875	47.53125	121.125	181.75	186.375	29.6875	35.1875	108.0625	22.890625
Wfikkn1	253.375	127.3125	29.28125	275.5	158.375	196.375	175.75	258.75	141.375	301.5
Wfikkn2	827.5	750.0	524.0	490.75	923.0	749.0	641.5	627.0	622.0	917.5
Wfs1	5060.0	4848.0	3648.0	4832.0	4508.0	4816.0	4100.0	4896.0	4184.0	4988.0
Whamm	546.375	606.625	397.9375	461.125	642.375	507.0625	593.75	619.375	535.25	503.25
Whrn	125.09326171875	137.65625	113.06494140625	163.775390625	135.65234375	142.58203125	110.794921875	119.890625	138.412109375	158.97265625
Whsc1	317.7	424.65	371.0375	288.8	238.340625	351.45	357.925	314.425	317.625	216.55
Whsc1l1	482.4270833333333	480.2604166666667	570.3958333333334	488.21875	416.1979166666667	557.6875	419.5104166666667	538.4479166666666	482.0104166666667	493.34375
Wif1	489.0	658.0	490.0	373.5	502.25	289.75	545.0	226.125	473.5	190.75
Wipf1	1439.25	1695.5	1850.0	1185.75	1294.0	1351.5	1351.75	1196.75	1350.0	1121.25
Wipf2	472.6875	493.25	370.46875	411.28125	285.84375	458.625	487.1875	445.4375	616.5	397.6875
Wipf3	1326.0	1420.0	1243.0	1106.0	1703.0	1791.0	1304.0	1557.0	1306.0	1300.0
Wipi1	2959.0	3276.6666666666665	2272.9583333333335	2525.375	2749.6458333333335	3025.6666666666665	2723.1875	3174.0	2667.125	3227.7083333333335
Wipi2	973.6666666666666	856.3333333333334	1097.8333333333333	751.5	966.5	977.8333333333334	1197.0833333333333	1063.9166666666667	874.75	1126.0
Wisp1	153.984375	67.828125	68.109375	60.65625	59.15625	16.078125	129.296875	91.8828125	50.46875	31.3671875
Wisp2	1079.0	853.0	1594.0	1617.0	1066.0	760.0	1124.0	1250.0	1280.0	1305.0
Wisp3	47.4375	126.6875	171.25	193.25	59.5625	195.25	212.75	104.4375	150.0	153.0
Wiz	368.125	478.875	315.9375	362.75	500.6875	516.9375	414.46875	517.8125	326.8125	425.6875
Wls	1814.5	1668.296875	1517.921875	1690.83984375	1456.078125	1811.544921875	1636.10546875	1606.921875	1654.5703125	1635.6875
Wnk1	15855.416666666666	18152.083333333332	13190.666666666666	13134.25	16214.25	18357.583333333332	17352.0	16139.666666666666	14672.25	15701.666666666666
Wnk2	1511.0	1597.9166666666667	1083.71875	1212.9635416666667	2473.0	1780.75	1329.3020833333333	1823.84375	1814.0625	1762.75
Wnk3	653.5	447.5	349.5	441.75	579.0	484.25	507.5	433.0	468.0	460.75
Wnk4	40.28125	52.03125	3.419921875	33.0	62.625	32.0625	15.6015625	91.1875	35.53125	72.8125
Wnt1	130.875	102.6875	119.0625	166.25	102.8125	97.625	106.5	134.0	189.875	30.609375
Wnt10a	29.671875	144.375	261.75	58.5625	41.25	124.1875	134.125	255.25	141.375	214.5
Wnt10b	163.75	332.25	403.5	134.25	49.5	117.8125	173.75	208.5	355.0	264.25
Wnt11	1129.0	1100.0	974.0	917.0	948.5	1370.0	972.5	1085.0	1282.0	1241.0
Wnt16	30.484375	22.609375	34.75	45.625	12.296875	24.84375	30.4375	30.703125	16.84375	33.75
Wnt2	206.375	251.375	187.875	151.25	181.5	91.8125	83.625	232.875	8.484375	9.2890625
Wnt2b	22.078125	33.3125	28.4375	160.0	137.875	29.125	11.203125	130.875	47.875	344.25
Wnt3	4.48046875	38.9375	7.0390625	11.421875	10.3984375	2.373046875	51.40625	35.96875	3.03515625	9.2734375
Wnt3a	56.84375	286.5	52.21875	320.75	48.03125	235.25	264.25	86.25	71.125	159.75
Wnt4	1979.25	2277.25	2005.0	2002.0	2831.0	2377.5	2001.5	2038.5	2690.0	1905.75
Wnt5a	289.5	426.421875	459.75	275.65625	350.625	343.84375	307.53125	262.12109375	310.78125	278.0390625
Wnt5b	136.875	269.125	205.0	262.5	189.46875	289.6875	172.96875	212.625	226.25	210.34375
Wnt6	225.8046875	237.46875	324.40625	240.46875	249.3515625	340.5	339.0625	253.1875	299.125	285.34375
Wnt7a	196.14583333333334	161.10416666666666	78.60416666666667	284.9375	195.875	136.375	155.66666666666666	335.4166666666667	205.9375	201.2421875
Wnt7b	357.75	392.0	341.8125	243.125	296.1875	377.875	292.0625	428.8125	206.0625	313.71875
Wnt8a	41.84375	56.0	185.625	129.25	85.625	122.625	161.125	139.5	35.53125	150.125
Wnt8b	22.875	29.9453125	41.932291666666664	35.427083333333336	14.159505208333334	37.416666666666664	43.977864583333336	69.77083333333333	35.41015625	67.52083333333333
Wnt9a	951.375	1056.1875	1058.078125	970.4375	1056.875	1072.125	1084.9375	1059.984375	1205.0	1339.8125
Wnt9b	29.7578125	70.578125	35.640625	128.9375	104.421875	123.5625	49.671875	122.046875	164.1875	129.0625
Wrap53	104.9921875	251.21875	224.0	214.25	249.5625	146.046875	322.28125	208.921875	239.65625	229.6875
Wrap73	1125.0	1187.0	1068.0	1458.0	1372.0	1411.0	1530.0	1430.0	1451.0	1350.0
Wrb	663.09375	833.375	718.421875	541.71875	926.0625	819.90625	885.5625	777.28125	717.953125	592.5
Wrn	244.33854166666666	225.34375	256.8645833333333	233.87239583333334	172.30208333333334	169.82552083333334	191.41666666666666	251.88541666666666	261.2083333333333	150.6875
Wrnip1	545.203125	477.4296875	607.15625	423.630859375	689.6171875	520.44140625	562.4375	526.0625	546.171875	549.625
Wsb1	1643.0	2370.0	2300.0	2196.0	1365.0	1665.0	1750.0	1792.0	1993.0	1520.0
Wsb2	4692.041666666667	4705.0	3811.7916666666665	4658.604166666667	5116.333333333333	6199.0	5306.71875	5273.5	4837.708333333333	4835.604166666667
Wscd1	103.9609375	119.1015625	33.8046875	42.1171875	141.34375	126.921875	66.2109375	52.75	106.359375	75.328125
Wscd2	86.8125	119.375	196.0	42.96875	20.96875	11.6640625	26.796875	234.375	8.9921875	36.21875
Wt1	23.59375	15.375	9.3515625	7.5546875	89.875	15.6484375	185.75	77.3125	26.875	222.75
Wt1os	5.40234375	30.453125	29.328125	4.49609375	5.69140625	11.0859375	4.53515625	145.125	2.38671875	9.03125
Wtap	5734.0	5790.0	5622.0	5096.0	5878.0	5566.0	5356.0	5540.0	5094.0	5640.0
Wtip	561.5	844.5	1008.0	607.5	774.0	667.5	610.0	529.0	648.0	740.0
Wwc1	30.216796875	34.310546875	65.41015625	32.58984375	95.28515625	72.7578125	24.677734375	64.5	85.640625	20.62109375
Wwc2	438.203125	580.134375	560.375	517.521875	524.721875	452.621875	415.61875	522.425	414.859375	347.23125
Wwox	330.6171875	405.0390625	302.2109375	309.66796875	302.333984375	349.09375	406.1484375	448.40625	395.73828125	391.765625
Wwp1	14381.333333333334	13360.0	12810.666666666666	14122.666666666666	15208.0	12960.0	15848.0	13461.333333333334	13906.666666666666	14288.0
Wwp2	226.60416666666666	206.68229166666666	173.08072916666666	160.19661458333334	245.33333333333334	209.02734375	157.87239583333334	232.6015625	155.38020833333334	220.22916666666666
Wwtr1	3100.3333333333335	3414.3333333333335	4305.333333333333	3393.6666666666665	2905.6666666666665	2927.0	3541.6666666666665	3300.0	3563.3333333333335	3006.6666666666665
Xab2	950.0	995.6666666666666	831.8333333333334	1068.8333333333333	950.0	1018.5	867.8333333333334	1152.8333333333333	1090.6666666666667	1035.5
Xaf1	929.625	913.5	1144.5	892.9375	924.75	1008.6875	794.1875	855.875	1016.125	1004.25
Xbp1	7291.75	7382.0	8368.75	6838.75	6481.625	9340.0	7803.125	7469.5	7025.875	5990.125
Xcl1	39.34375	131.875	39.375	14.5234375	190.875	44.125	11.71875	38.625	244.375	235.875
Xcr1	181.125	25.8125	90.1875	51.9375	25.109375	47.5625	12.8046875	9.15625	9.9296875	19.546875
Xdh	3012.0	3388.0	3692.0	3144.0	3036.0	4520.0	2600.0	3010.0	3388.0	2824.0
Xiap	1210.8683035714287	1443.5	1287.4151785714287	1063.6183035714287	1088.8392857142858	1069.767857142857	1069.8839285714287	1151.9375	1231.0982142857142	1089.7645089285713
Xirp1	3450.0	3208.0	4508.0	3342.0	2904.0	5012.0	4564.0	4864.0	3572.0	3248.0
Xist	91.08203125	164.83854166666666	103.265625	110.60677083333333	86.67447916666667	111.109375	87.93489583333333	121.609375	95.83333333333333	138.31770833333334
Xk	88.828125	74.779296875	34.3515625	26.796875	94.82421875	117.4296875	106.296875	15.8828125	24.0859375	67.4921875
Xkr4	40.84375	174.25	23.09375	164.5	29.546875	201.75	230.75	107.25	33.09375	248.125
Xkr5	98.5	174.5	136.75	84.75	179.75	94.125	97.875	316.0	73.8125	233.375
Xkr6	28.3125	286.25	87.125	20.296875	56.53125	24.109375	30.78125	26.84375	16.453125	71.625
Xkr8	151.3125	79.7265625	240.375	239.6875	164.5	123.84375	206.4375	198.3125	209.0625	168.15625
Xkrx	24.015625	159.75	59.78125	164.875	139.75	122.625	118.75	55.75	11.8828125	19.53125
Xlr3b	1461.0	1075.0	310.0	460.0	180.125	197.25	552.0	730.5	59.625	729.5
Xlr4a	564.5	998.0	265.75	430.0	97.0	316.5	368.5	273.0	116.375	269.0
Xlr4c	244.375	96.625	5.23046875	40.3125	39.125	5.6328125	38.1875	143.375	44.96875	31.53125
Xlr5b	8.4921875	102.28125	92.5546875	77.28125	100.7265625	16.28515625	17.4765625	19.1796875	27.515625	32.546875
Xndc1	274.5	399.0	400.0	351.25	397.75	211.75	379.0	279.25	205.125	317.75
Xntrpc	38.3125	125.125	181.0	252.625	65.75	183.25	62.40625	30.125	17.46875	56.15625
Xpa	392.5494791666667	434.328125	490.7265625	551.375	450.125	377.6790364583333	347.0208333333333	422.5625	388.6041666666667	405.6666666666667
Xpc	1372.0	1135.0	1646.0	1421.0	1276.0	1303.0	1192.0	1479.0	1416.0	1486.0
Xpnpep1	3210.0	3306.0	3434.0	3466.0	3530.0	3344.0	3580.0	3360.0	3334.0	3304.0
Xpnpep2	298.25	368.75	279.5	242.875	300.0	459.25	291.25	353.0	298.0	243.0
Xpnpep3	781.5	862.5	639.5	831.0	680.5	795.5	825.0	840.0	932.0	881.0
Xpo1	2691.90625	2587.9479166666665	2999.1145833333335	2854.1927083333335	2618.7708333333335	2729.9036458333335	3212.0364583333335	2970.5052083333335	2703.515625	2517.984375
Xpo4	290.78125	331.6259765625	326.978515625	222.3115234375	300.796875	258.87890625	289.625	274.6015625	288.140625	332.78125
Xpo5	755.75	751.5	741.0	750.75	639.75	891.0	752.5	659.0	754.0	814.25
Xpo6	1505.0	1765.0	1477.0	1470.0	1524.0	1495.0	1701.0	1656.0	1601.0	1845.0
Xpo7	1090.5927734375	1260.3154296875	1089.2646484375	996.400390625	1357.8154296875	1321.9013671875	1165.4853515625	1137.5166015625	1164.064453125	1058.755859375
Xpot	1950.53515625	2084.03125	1960.294921875	1868.796875	2022.90625	2148.7890625	2094.625	1905.9140625	1888.859375	1963.390625
Xpr1	1692.517857142857	2111.535714285714	1622.125	1799.1607142857142	2188.9285714285716	1890.6763392857142	1964.25	1751.127232142857	1999.392857142857	2277.4821428571427
Xrcc1	1705.0	2122.0	1483.0	1729.0	1832.0	1910.0	1647.0	1799.0	1590.0	2000.0
Xrcc2	352.515625	386.3046875	434.25	332.171875	340.65625	409.546875	381.59375	396.09375	461.09375	459.859375
Xrcc3	118.40625	250.9375	162.625	154.453125	158.953125	250.671875	211.3984375	216.96875	152.8125	186.8046875
Xrcc4	2068.0	1835.5	1843.5	1844.5	1619.0	1583.0	1755.0	1695.0	1625.0	1662.0
Xrcc5	3832.0	3252.0	3284.0	3568.0	3672.0	2896.0	3284.0	3114.0	3048.0	3078.0
Xrcc6	1743.28125	1233.078125	1365.1875	1488.70703125	1377.0	1370.71875	1526.5390625	1593.8125	1360.55859375	1775.09375
Xrcc6bp1	805.0	774.5	850.5	954.0	853.0	773.0	833.5	804.0	761.0	1044.0
Xrn1	633.5	917.0	756.0	777.5	788.5	631.0	882.0	744.0	626.0	985.0
Xrn2	628.2916666666666	772.4166666666666	703.6666666666666	639.5	622.6666666666666	531.3333333333334	636.4166666666666	533.5	592.5416666666666	526.75
Xxylt1	295.0	321.0	332.0	191.75	294.75	226.0	438.75	238.75	260.75	247.375
Xylb	22.421875	11.8828125	128.5	18.1875	14.609375	25.0	8.4375	161.5	16.375	107.25
Xylt2	17.28125	22.09375	13.375	19.203125	16.15625	24.875	15.0	108.3125	64.875	40.03125
Yae1d1	2432.8333333333335	2184.6666666666665	2758.5	2271.0	2205.0833333333335	1911.8333333333333	2248.25	2083.75	2033.9166666666667	2238.8333333333335
Yaf2	7202.0	5406.0	5840.0	6494.0	6328.0	6100.0	6760.0	6152.0	6902.0	7290.0
Yap1	2586.375	2973.25	2953.25	2756.75	2954.75	3757.75	3022.375	3270.5	2724.5	3007.5
Yars	2300.0	2668.0	2346.0	2542.0	2244.0	2950.0	2288.0	2626.0	2434.0	2288.0
Yars2	2113.5	2201.5	2026.5	2274.0	2252.0	2348.0	1964.0	2427.0	2357.5	2633.0
Ybey	235.0	572.0	277.25	255.25	334.5	246.0	309.75	159.625	349.5	194.125
Ybx1	13610.125	14940.458333333334	14877.166666666666	13130.291666666666	16476.208333333332	14396.916666666666	14850.9375	14091.291666666666	14773.604166666666	15201.541666666666
Ybx2	243.125	83.75	321.25	49.3125	353.75	214.25	67.6875	324.75	55.25	75.875
Ybx3										
Ydjc	93.75	137.125	184.5	9.3203125	56.375	137.625	17.46875	26.9375	239.625	22.828125
Yeats2	640.125	709.0	618.5	525.375	589.875	698.75	382.875	495.0	622.375	608.375
Yeats4	2003.0	1936.0	2430.0	2364.0	2168.0	2638.0	2350.0	2764.0	2426.0	2536.0
Yes1	501.3125	586.25	454.28125	383.75	438.59375	340.9140625	390.625	422.09375	511.875	430.90625
Yif1a	4744.0	4319.833333333333	4623.0	6073.666666666667	4653.333333333333	4916.666666666667	4908.333333333333	4887.0	4296.833333333333	5138.333333333333
Yif1b	3096.0	3310.0	2996.0	3076.0	3326.0	3474.0	3478.0	3492.0	3046.0	3424.0
Yipf1	979.0625	828.5	737.515625	832.5625	723.14453125	998.5625	779.0	850.5625	879.09375	943.1875
Yipf2	700.5	1228.5	635.75	625.75	731.25	818.5	407.75	643.625	635.0	573.75
Yipf3	1084.5	1021.5	1046.875	1234.625	1181.125	1349.0	1188.25	1110.875	1162.25	1383.625
Yipf4	2234.6666666666665	2717.6666666666665	2743.5	2407.5	2267.1666666666665	2148.0833333333335	2294.3333333333335	2434.7083333333335	2360.8333333333335	2074.25
Yipf5	1766.3333333333333	1720.75	2089.6666666666665	1543.25	1592.8333333333333	1517.5833333333333	1739.8333333333333	1569.8333333333333	1823.5833333333333	1623.5
Yipf6	711.2083333333334	894.0833333333334	873.3333333333334	797.9166666666666	818.6666666666666	743.4166666666666	722.5833333333334	739.75	800.1666666666666	601.3333333333334
Yipf7	14840.0	12712.0	11648.0	15144.0	12176.0	12256.0	14608.0	13352.0	13648.0	14896.0
Yjefn3	33.7421875	213.546875	55.921875	322.75	309.0625	146.75	231.13671875	115.78125	137.3359375	256.3125
Ykt6	3760.5	3669.0	3519.5	3629.5	3691.0	3740.0	3901.5	3670.5	3439.75	3637.25
Ylpm1	564.2083333333334	623.5208333333334	699.2916666666666	534.9583333333334	498.0625	717.2708333333334	546.7604166666666	534.2916666666666	612.1875	595.1640625
Yme1l1	2795.0	2620.625	2861.25	3015.6875	2474.875	2510.3125	3005.875	2527.375	2661.375	2401.75
Yod1	710.875	802.3125	786.25	657.03125	892.5833333333334	744.9166666666666	713.0416666666666	710.390625	938.9583333333334	672.25
Ypel1	248.85416666666666	95.07291666666667	213.046875	284.9375	208.79166666666666	124.30729166666667	236.04166666666666	192.39322916666666	255.69010416666666	221.52083333333334
Ypel2	1447.1666666666667	2000.6666666666667	2180.875	1492.8333333333333	1803.1666666666667	1685.625	1599.6666666666667	1553.3333333333333	1809.1041666666667	1535.2083333333333
Ypel3	9600.0	9040.0	8616.0	11008.0	9000.0	8328.0	9784.0	10392.0	9968.0	9920.0
Ypel4	21.21875	209.875	118.25	123.75	83.875	37.21875	31.515625	36.96875	120.75	40.71875
Ypel5	4613.5	4129.75	4951.0	6205.0	3737.75	3619.5	5036.25	4431.875	4810.25	4904.5
Yrdc	1668.0	1796.0	1758.0	1559.0	1833.0	1830.0	1682.0	1706.0	2226.0	1491.0
Ythdc1	4783.0	5039.0	4326.0	4964.0	4957.0	5378.0	4649.0	5371.0	5034.0	4702.0
Ythdc2	1198.0	1788.0	1198.0	1460.0	1084.0	1302.0	1481.0	1238.0	1454.0	1129.0
Ythdf1	6762.666666666667	5874.0	5702.666666666667	5966.666666666667	6435.333333333333	6888.0	6388.666666666667	7462.666666666667	6648.666666666667	7280.666666666667
Ythdf2	3592.0	4538.0	4131.0	3957.0	3849.0	3868.0	3854.0	4324.0	3949.0	3906.0
Ythdf3	5112.0	5559.666666666667	4769.0	5128.333333333333	5348.666666666667	5191.0	4192.0	4983.333333333333	5422.666666666667	4399.333333333333
Ywhab	9076.5	9016.166666666666	14996.0	8882.833333333334	7883.333333333333	7655.333333333333	8819.166666666666	7965.666666666667	8943.333333333334	8765.833333333334
Ywhae	14718.0	15292.0	13372.0	15294.0	16276.0	16542.0	14820.0	14976.0	13722.0	14335.0
Ywhag	12283.34375	12409.0625	10543.265625	11156.609375	12928.8359375	14595.75	11257.375	12662.96875	12911.90625	12810.8125
Ywhah	5960.0	5780.0	6744.0	5644.0	5932.0	5852.0	5928.0	5680.0	5488.0	5924.0
Ywhaq	5685.75	5910.5	9122.25	5889.25	4529.75	4645.0	5671.75	4976.0	4924.5	5093.5
Ywhaz	4020.1428571428573	3935.3571428571427	4409.571428571428	3958.285714285714	3273.5	3876.714285714286	3611.9285714285716	3794.214285714286	3655.9285714285716	3334.285714285714
Yy1	2495.125	2731.1875	2654.25	2202.53125	2721.8125	2536.375	2276.140625	2706.6875	2802.21875	2357.375
Yy2	892.5	1228.0	910.0	921.5	1799.0	1357.0	880.5	962.5	1138.0	601.0
Zadh2	6396.0	7708.0	5892.0	4728.0	8520.0	5744.0	6188.0	6388.0	6300.0	6460.0
Zak	10035.125	11553.84375	9678.0	9198.375	12262.6875	10887.5625	11657.8125	10352.6875	10988.6875	12793.15625
Zan	25.078125	22.8125	13.796875	10.9921875	41.1875	32.5	19.6875	34.75	17.09375	25.65625
Zap70	597.2864583333334	738.75	556.0833333333334	530.8541666666666	658.5	821.1666666666666	672.7083333333334	817.7083333333334	662.9166666666666	874.9166666666666
Zar1	549.5	847.5	534.5	432.25	731.5	563.5	195.5	777.5	696.5	702.0
Zbbx	45.09375	30.578125	22.265625	21.53125	254.0	10.5234375	143.875	86.0	50.5625	7.24609375
Zbed3	185.421875	276.171875	348.15625	241.6083984375	293.171875	345.71484375	261.232421875	266.3671875	279.0322265625	249.14453125
Zbed5	39.1875	62.5625	38.25	118.5625	44.78125	28.03125	401.5	135.25	43.78125	142.625
Zbed6	5284.354166666667	6297.041666666667	6333.0	5264.333333333333	6084.041666666667	5908.666666666667	6558.791666666667	5160.333333333333	5439.208333333333	5309.041666666667
Zbp1	269.96875	184.25	257.65625	374.359375	77.40625	237.328125	231.671875	179.9609375	81.59375	221.421875
Zbtb1	1071.5	1142.5	1325.5	1446.5	1485.5	1240.25	1330.75	1178.5	1411.75	1180.25
Zbtb10	688.2083333333334	823.25	672.75	684.0	617.625	703.8541666666666	640.8333333333334	736.25	662.7291666666666	648.3333333333334
Zbtb11	3756.0	4020.0	3828.0	3962.0	3458.0	5044.0	3898.0	4496.0	4252.0	4572.0
Zbtb11os1	516.5	789.0	897.0	563.5	890.5	644.0	753.0	596.5	721.0	545.0
Zbtb12	322.0	527.0	317.0	375.0	280.25	409.0	386.25	503.25	453.25	525.5
Zbtb14	1016.75	1088.59375	1224.75	1033.21875	1462.1875	1222.1875	950.125	1092.0625	1129.015625	1047.3125
Zbtb16	2825.6666666666665	2982.0	3353.0	2588.1666666666665	2450.3333333333335	4765.666666666667	3089.1666666666665	2969.5	3357.1666666666665	2593.3333333333335
Zbtb17	915.125	833.5	1060.1875	937.28125	1447.8125	1409.8125	1207.75	1073.90625	1058.375	1169.484375
Zbtb18	24800.0	26496.0	20896.0	23568.0	28400.0	26240.0	23568.0	24208.0	25136.0	25232.0
Zbtb2	728.890625	878.6484375	967.9765625	729.3515625	828.94140625	881.37109375	781.6875	1119.265625	942.35546875	1016.171875
Zbtb20	4814.444444444444	5972.111111111111	4633.555555555556	4351.222222222223	5074.166666666667	5590.333333333333	5034.388888888889	4705.0	5094.222222222223	4740.777777777777
Zbtb21	656.3333333333334	919.8333333333334	692.25	827.8333333333334	529.4166666666666	921.5	789.1666666666666	854.5	766.5	578.6666666666666
Zbtb22	1532.0	1665.0	1249.0	1467.0	2010.0	1926.0	1715.0	1610.0	1864.0	1854.0
Zbtb24	493.15625	597.4375	602.4375	652.8125	650.375	579.8125	695.90625	717.375	576.875	588.3125
Zbtb25	671.1875	710.375	504.375	488.59375	500.9375	502.875	517.056640625	479.0	668.65625	710.125
Zbtb26	216.4521484375	322.296875	302.9248046875	329.1796875	239.49609375	307.06640625	441.8671875	219.390625	364.6953125	290.275390625
Zbtb3	255.875	199.234375	197.1875	128.15625	321.3125	233.71875	283.5	221.0	236.625	159.375
Zbtb32	70.359375	64.046875	56.4296875	142.875	85.671875	106.46875	33.5703125	185.3125	158.03125	257.578125
Zbtb33	1740.125	1594.53125	1908.40625	1769.90625	1762.6875	1575.0625	1576.4375	1601.03125	1704.1328125	1519.0625
Zbtb34	211.265625	276.1953125	370.265625	261.046875	430.578125	386.2421875	333.40625	250.0625	558.421875	307.734375
Zbtb37	81.88671875	87.40625	116.1875	73.5625	82.28125	116.25	60.2578125	77.5859375	110.03125	102.28125
Zbtb38	452.0	501.25	432.0	389.25	629.5	371.5	400.75	270.25	377.25	411.25
Zbtb39	474.0	570.0	520.0	540.0	549.5	503.5	298.75	592.0	690.5	496.0
Zbtb4	2012.578125	2067.6796875	1932.5625	1677.57421875	1984.859375	2136.21875	1800.8984375	2014.0	2194.34375	1998.375
Zbtb40	627.0	762.5	730.0	677.5	1011.5	1016.0	674.5	828.5	699.0	752.0
Zbtb41	1993.75	2141.5	2059.0	2093.75	2041.5	1880.25	2263.5	1944.5	2295.75	1822.25
Zbtb42	219.25	383.75	325.5	264.25	415.75	397.5	354.25	257.5	371.5	413.25
Zbtb43	1230.46875	1162.5625	958.53125	1078.578125	1169.9609375	1166.6484375	1323.75	1211.7421875	1115.625	1173.3984375
Zbtb44	5091.166666666667	5558.125	4349.270833333333	4860.166666666667	7206.104166666667	5670.708333333333	4908.479166666667	5539.416666666667	5424.375	5033.416666666667
Zbtb45	347.5	363.5	234.625	191.0	239.625	210.0	230.5	191.75	205.0	160.0
Zbtb46	346.84375	312.203125	380.251953125	283.3125	280.34375	270.125	196.49609375	453.6875	313.8515625	362.5625
Zbtb48	285.5	503.0	469.5	493.5	449.25	384.5	526.5	607.5	459.25	580.0
Zbtb49	28.278645833333332	42.614583333333336	32.8125	54.604166666666664	44.145833333333336	144.15104166666666	33.388020833333336	22.255208333333332	38.71484375	39.864583333333336
Zbtb5	298.0	254.0	448.5	307.75	327.25	349.0	376.5	24.890625	326.5	309.0
Zbtb6	784.5	1004.0	804.0	1230.0	755.5	963.5	991.0	1122.0	1417.0	985.5
Zbtb7a	695.2083333333334	700.5416666666666	752.0833333333334	653.1041666666666	620.2395833333334	557.1041666666666	528.40625	814.8125	724.5416666666666	916.5
Zbtb7b	626.25	501.125	617.5	570.5	677.125	471.375	441.875	469.5	735.0	397.9375
Zbtb7c	72.4375	86.52083333333333	111.09375	121.42708333333333	113.83333333333333	122.02083333333333	172.14583333333334	135.5	149.47916666666666	233.25
Zbtb8a	210.625	220.5	270.5	300.5	317.0	262.25	218.375	277.5	283.25	230.75
Zbtb8b	18.734375	63.625	129.375	40.21875	73.875	11.375	122.0	90.4375	149.375	38.84375
Zbtb9	689.0	476.5	426.0	518.5	586.0	491.5	538.5	590.0	530.0	608.0
Zc2hc1a	1564.0	1436.8333333333333	2012.3333333333333	1581.0	1482.8333333333333	1591.0	1622.8333333333333	1606.0	1737.0	1745.0
Zc2hc1b	214.375	268.75	189.0	236.0	31.5625	342.5	277.75	281.5	283.5	352.25
