gene_symbol	GSM1077116	GSM1077117	GSM1077110	GSM1077111	GSM1077115	GSM1077118	GSM1077119	GSM1077112	GSM1077114	GSM1077113
ZBP1	4.91015625	5.08984375	4.7890625	5.11328125	5.046875	5.08984375	4.76953125	4.87890625	4.6875	5.40234375
ZBTB1	7.40625	7.2265625	7.125	7.05859375	7.08984375	7.234375	7.5390625	7.42578125	6.7890625	6.3046875
ZBTB10	7.24609375	7.68359375	7.28125	7.296875	7.44140625	7.20703125	7.55078125	7.18359375	7.30859375	7.23046875
ZBTB11-AS1	6.51953125	6.50390625	6.59375	6.53515625	6.671875	6.4375	6.48828125	6.59765625	6.63671875	6.53515625
ZBTB14	6.421875	5.8359375	6.5	6.49609375	7.16796875	6.1640625	6.75	6.43359375	6.3828125	6.23828125
ZBTB16	6.02734375	6.1328125	6.0703125	6.34375	6.44921875	6.41015625	5.8203125	6.140625	6.15625	6.65234375
ZBTB17	7.01953125	7.2265625	7.04296875	6.97265625	6.734375	6.83984375	7.0625	7.00390625	6.90234375	7.0234375
ZBTB18	6.53515625	6.9609375	6.859375	6.87109375	6.86328125	6.64453125	7.07421875	6.66796875	6.71875	7.08203125
ZBTB2	6.2578125	6.40234375	6.35546875	6.44921875	6.1875	6.40234375	6.359375	6.18359375	6.13671875	6.3671875
ZBTB20	7.33203125	7.83203125	7.390625	7.26953125	7.11328125	7.984375	8.0	7.5390625	7.13671875	6.7578125
ZBTB21	7.77734375	8.0234375	7.83203125	7.5703125	7.7109375	7.83203125	8.1484375	7.41796875	7.55859375	7.1484375
ZBTB22	8.0390625	8.6640625	7.93359375	8.375	8.109375	8.28125	8.2421875	7.7890625	7.55859375	9.15625
ZBTB24	6.15625	6.3984375	6.5859375	6.46875	6.9375	6.390625	6.90234375	6.33984375	6.77734375	5.79296875
ZBTB25	5.8671875	5.984375	6.22265625	6.35546875	6.43359375	6.3203125	6.44140625	6.03515625	6.3359375	5.44921875
ZBTB26	6.28515625	6.30859375	6.60546875	6.62890625	6.15234375	6.34375	6.4609375	6.52734375	6.71875	5.890625
ZBTB3	6.71484375	6.5	6.875	6.6015625	6.33203125	6.44921875	6.68359375	6.75	6.65625	6.3046875
ZBTB32	5.828125	5.66015625	5.8671875	5.7890625	5.69921875	5.69140625	5.74609375	5.85546875	6.0546875	6.1875
ZBTB33	7.72265625	7.7890625	7.89453125	7.65625	8.2890625	7.7265625	8.34375	7.86328125	8.1640625	7.24609375
ZBTB34	6.65625	6.859375	6.66796875	6.5234375	7.25390625	7.0	7.10546875	7.0234375	6.66796875	6.6015625
ZBTB37	5.48828125	5.68359375	5.66796875	5.671875	5.29296875	5.56640625	5.89453125	5.75	5.6640625	4.91796875
ZBTB38	9.859375	10.28125	9.9453125	9.6875	9.6953125	10.15625	10.4140625	9.4765625	9.75	9.171875
ZBTB39	6.04296875	6.4609375	6.09765625	6.29296875	6.18359375	6.1328125	6.1953125	6.125	6.234375	6.18359375
ZBTB4	7.0078125	7.26953125	6.98046875	7.1875	7.3828125	7.0859375	7.29296875	6.98828125	7.24609375	6.51171875
ZBTB40	6.85546875	7.109375	7.01171875	6.86328125	5.85546875	7.12109375	7.546875	6.8046875	6.71875	6.40234375
ZBTB41	8.65625	8.8828125	8.9296875	8.625	8.3671875	8.8125	9.265625	8.6484375	9.3828125	8.171875
ZBTB42	6.34375	6.78125	6.5234375	6.6875	6.77734375	6.453125	5.5625	6.734375	6.50390625	6.7109375
ZBTB43	6.83984375	7.015625	6.703125	6.75	6.98828125	6.54296875	6.8984375	6.9375	6.609375	5.87890625
ZBTB44	7.75	7.83203125	7.84765625	7.68359375	8.046875	7.4375	7.94140625	8.0078125	7.74609375	7.6796875
ZBTB45	6.54296875	6.53515625	6.5078125	6.61328125	6.4765625	6.75	6.34765625	6.23828125	6.546875	6.26171875
ZBTB46	6.16796875	5.9140625	5.98046875	6.2109375	6.11328125	6.08203125	6.1640625	6.0390625	6.21484375	6.12109375
ZBTB47	6.3671875	6.55859375	6.41796875	6.890625	6.73828125	6.5859375	6.46875	6.46875	6.6640625	6.92578125
ZBTB48	5.76171875	5.66015625	5.8046875	5.8046875	5.7109375	5.80859375	5.9296875	5.95703125	5.91796875	6.1328125
ZBTB49	5.33984375	5.2109375	5.41015625	5.296875	5.30859375	5.1015625	5.7109375	5.38671875	5.4453125	5.5078125
ZBTB5	6.37109375	6.3359375	6.39453125	6.3828125	6.10546875	5.8359375	6.453125	6.5625	5.85546875	6.07421875
ZBTB6	7.63671875	7.515625	7.54296875	7.19921875	7.73828125	7.125	7.82421875	7.421875	7.390625	7.640625
ZBTB7A	7.75390625	8.0390625	7.65234375	7.828125	7.81640625	7.83203125	7.828125	7.62109375	7.79296875	7.9296875
ZBTB7B	7.12890625	7.36328125	7.3125	7.30859375	7.28515625	7.19921875	7.1953125	7.171875	7.40234375	7.46484375
ZBTB7C	5.98046875	5.82421875	5.68359375	5.84765625	5.26953125	5.80859375	5.70703125	5.87890625	5.8046875	6.21875
ZBTB8B	6.31640625	5.98046875	6.20703125	6.59375	5.99609375	6.01171875	6.41015625	6.33984375	6.46875	6.4609375
ZBTB8OS	6.52734375	6.21875	6.40625	6.3984375	6.55859375	6.26171875	6.51171875	6.359375	6.46875	6.4453125
ZBTB9	6.423828125	6.705078125	6.724609375	6.248046875	6.595703125	6.36328125	6.46484375	6.251953125	6.509765625	6.3359375
ZC2HC1A	7.328125	6.94140625	7.48046875	7.38671875	7.3828125	7.109375	7.49609375	7.41796875	7.5234375	6.7265625
ZC2HC1B	2.537109375	2.658203125	2.75	2.7265625	2.591796875	2.677734375	2.552734375	2.578125	2.416015625	2.8515625
ZC2HC1C	5.76953125	5.52734375	5.90625	5.984375	6.078125	5.80078125	5.90234375	5.93359375	5.78125	5.90234375
ZC3H10	6.6015625	6.265625	6.6015625	6.4765625	6.359375	6.453125	6.6015625	6.23046875	6.48046875	5.99609375
ZC3H11A	8.546875	9.4921875	9.2890625	8.578125	9.015625	9.3515625	9.4296875	8.9296875	8.96875	8.3359375
ZC3H12A	7.05859375	7.9609375	7.04296875	7.9296875	7.80859375	7.63671875	7.1953125	9.0078125	7.140625	7.609375
ZC3H12B	4.39453125	5.01171875	4.62109375	4.87109375	4.98828125	4.28515625	4.62109375	4.61328125	5.03515625	4.14453125
ZC3H12C	7.125	8.0546875	7.40234375	7.1015625	8.1328125	7.390625	7.81640625	7.4765625	7.5859375	6.3203125
ZC3H12D	6.6640625	6.76171875	6.58984375	6.79296875	6.6875	6.875	6.36328125	6.3515625	6.88671875	7.42578125
ZC3H13	7.3359375	7.9296875	7.5625	7.1640625	7.1796875	7.8515625	7.73828125	7.171875	7.30078125	6.515625
ZC3H14	7.48828125	7.51171875	7.80859375	7.4765625	8.015625	7.6796875	7.84765625	7.4375	7.58203125	7.140625
ZC3H15	9.1015625	9.203125	8.8984375	9.125	8.78125	9.0546875	9.03125	9.09375	8.921875	9.1484375
ZC3H18	7.96875	8.078125	8.0390625	7.6796875	7.69921875	8.0390625	7.9375	7.640625	7.79296875	7.9609375
ZC3H3	6.7890625	6.98828125	6.8984375	7.0390625	6.8828125	7.015625	7.15234375	7.0	6.88671875	6.81640625
ZC3H4	6.4296875	6.4609375	6.4921875	6.5625	6.45703125	6.76171875	6.58203125	6.33203125	6.390625	6.640625
ZC3H6	7.07421875	7.1953125	7.7265625	7.03125	7.93359375	7.0390625	7.80859375	6.94921875	7.5546875	5.78125
ZC3H7A	8.1171875	8.3984375	8.0	8.1640625	8.171875	7.96484375	8.4453125	8.484375	8.2578125	7.48828125
ZC3H7B	8.265625	8.609375	8.3671875	8.25	7.515625	8.1953125	8.375	8.2109375	8.1953125	8.078125
ZC3H8	6.3046875	6.16015625	6.14453125	6.41796875	6.3046875	6.34765625	6.8984375	6.4296875	5.7578125	6.12109375
ZC3HAV1	8.375	8.40625	8.3125	8.234375	7.640625	8.6328125	8.859375	8.1484375	8.703125	7.28515625
ZC3HAV1L	7.05859375	7.046875	6.87890625	6.91796875	6.5703125	6.94921875	7.12890625	6.91015625	7.30078125	6.9296875
ZC3HC1	6.875	6.796875	6.69921875	6.765625	6.7890625	6.7734375	6.859375	6.67578125	6.98046875	6.4765625
ZC4H2	6.01171875	5.76953125	6.2265625	6.32421875	6.359375	6.2734375	6.3046875	6.23046875	6.34375	6.0625
ZCCHC10	5.05859375	4.74609375	4.94921875	5.08203125	5.25	4.765625	5.23828125	5.1015625	5.14453125	4.6015625
ZCCHC11	7.46875	7.859375	7.7578125	7.6796875	7.203125	7.84375	7.984375	7.796875	7.80859375	7.12109375
ZCCHC12	4.921875	4.93359375	4.640625	4.6171875	4.93359375	5.00390625	4.8984375	4.67578125	5.515625	5.2734375
ZCCHC13	4.5	4.6875	4.7265625	4.58984375	4.36328125	4.65234375	4.4140625	4.51171875	4.671875	4.6640625
ZCCHC14	6.48828125	7.2265625	6.65234375	6.41015625	7.20703125	6.58203125	7.328125	6.6640625	6.64453125	6.171875
ZCCHC16	3.830078125	3.802734375	3.7890625	3.578125	4.14453125	3.962890625	3.806640625	4.0859375	3.732421875	4.46875
ZCCHC17	8.0625	7.32421875	7.9375	7.98828125	8.0703125	7.57421875	7.7578125	8.015625	7.94921875	7.40234375
ZCCHC2	7.02734375	7.234375	6.78515625	7.1328125	6.9921875	7.28515625	6.953125	6.984375	7.19921875	7.75
ZCCHC24	6.9140625	6.4765625	6.4609375	6.58203125	6.76953125	6.87109375	7.0078125	6.453125	6.74609375	6.5859375
ZCCHC3	7.1640625	7.34765625	6.8984375	7.21875	7.0390625	7.140625	6.76171875	6.6015625	7.19140625	7.3515625
ZCCHC4	6.33984375	6.015625	6.36328125	5.92578125	5.94140625	6.08984375	6.609375	6.140625	6.15234375	5.73828125
ZCCHC5	3.25	3.443359375	2.947265625	3.072265625	2.9375	3.19921875	3.1796875	3.18359375	3.328125	3.482421875
ZCCHC6	8.0078125	8.0390625	7.6328125	7.8515625	7.17578125	7.7734375	8.046875	8.1484375	7.4609375	7.29296875
ZCCHC7	5.94921875	6.515625	6.58203125	6.37890625	6.453125	6.7421875	6.72265625	6.40234375	6.109375	6.44921875
ZCCHC8	7.07421875	7.26171875	7.11328125	7.01171875	6.87890625	7.140625	7.1171875	7.125	6.625	6.86328125
ZCCHC9	7.3125	7.10546875	7.33984375	7.2265625	7.49609375	7.3203125	7.52734375	7.625	7.140625	6.828125
ZCRB1	9.0234375	9.03125	9.1796875	9.4140625	10.0703125	9.1015625	9.578125	9.171875	9.3125	8.5546875
ZCWPW1	4.83984375	4.421875	4.8203125	4.8046875	4.22265625	4.75	4.51953125	4.38671875	4.81640625	5.17578125
ZCWPW2	4.4375	4.375	4.7890625	4.15234375	4.70703125	4.39453125	4.55859375	4.171875	4.21484375	4.26953125
ZDBF2	6.65625	6.95703125	7.39453125	7.12890625	7.3046875	7.1640625	7.625	6.97265625	7.50390625	6.796875
ZDHHC1	6.07421875	6.01171875	6.06640625	6.2421875	6.703125	6.36328125	6.30859375	6.33984375	6.35546875	6.2734375
ZDHHC11	5.02734375	4.90234375	5.0234375	4.890625	5.65625	5.09375	4.94140625	5.06640625	5.42578125	5.875
ZDHHC12	7.62109375	7.359375	7.5546875	7.828125	7.72265625	7.71875	7.45703125	7.578125	7.55078125	8.0234375
ZDHHC13	9.0234375	8.703125	8.9765625	9.0546875	8.0	8.796875	8.875	9.1796875	8.7421875	8.6953125
ZDHHC14	6.81640625	7.54296875	7.13671875	7.15234375	6.515625	7.46875	7.296875	6.76171875	7.9375	6.53125
ZDHHC15	5.328125	5.2421875	5.41015625	5.51953125	4.78125	5.30078125	5.765625	5.30859375	5.98828125	5.046875
ZDHHC16	8.9296875	8.59375	9.03125	9.0234375	7.26171875	9.1796875	9.0859375	9.0546875	8.765625	9.1875
ZDHHC17	7.61328125	8.078125	7.875	7.66015625	7.859375	7.76953125	8.1953125	7.82421875	8.203125	7.48046875
ZDHHC18	7.40234375	7.65234375	7.33203125	7.34765625	7.61328125	7.578125	7.640625	7.19140625	7.38671875	7.61328125
ZDHHC19	5.22265625	5.56640625	5.34375	5.3203125	5.296875	5.453125	5.12109375	5.0078125	5.3359375	5.734375
ZDHHC2	9.0078125	8.8984375	9.0546875	9.4453125	8.7421875	9.2109375	9.4453125	9.265625	9.4609375	8.75
ZDHHC20	8.2421875	8.40625	8.34375	8.5625	8.78125	8.03125	8.453125	8.328125	8.5703125	8.171875
ZDHHC21	7.3515625	7.62109375	7.60546875	7.4921875	7.00390625	7.46875	7.53125	7.41796875	7.75390625	6.9921875
ZDHHC22	4.9375	5.1484375	5.0390625	5.13671875	4.9921875	5.23046875	5.21875	4.9296875	5.34375	5.6015625
ZDHHC23	6.5625	6.65234375	6.7890625	6.88671875	6.52734375	6.765625	6.6171875	6.90625	6.82421875	6.87109375
ZDHHC24	7.51953125	7.57421875	7.57421875	7.71484375	7.86328125	7.73046875	7.44921875	7.37890625	7.625	7.84375
ZDHHC3	6.578125	6.14453125	6.33984375	5.97265625	6.44921875	6.4765625	5.8671875	6.41796875	6.52734375	6.42578125
ZDHHC4	8.921875	8.9375	9.1171875	8.9453125	9.5078125	9.1875	9.2265625	8.859375	9.1796875	9.0859375
ZDHHC5	8.8046875	9.2734375	8.9921875	8.6796875	8.6953125	8.8828125	8.8984375	8.5859375	8.5546875	8.25
ZDHHC6	8.625	8.8359375	8.3203125	8.6015625	7.92578125	8.3828125	8.390625	8.8515625	8.390625	8.4609375
ZDHHC7	8.65625	8.5078125	8.2421875	8.5859375	8.859375	8.5625	8.421875	8.5546875	8.046875	8.109375
ZDHHC8	5.90625	6.3828125	6.265625	6.11328125	6.125	6.55859375	6.01171875	6.17578125	6.265625	6.3671875
ZDHHC8P1	6.50390625	6.36328125	6.1796875	6.5	6.4765625	6.30078125	6.3125	6.38671875	6.6484375	6.875
ZDHHC9	8.671875	8.7578125	8.65625	8.625	8.625	8.8125	8.703125	8.59375	8.4140625	8.65625
ZEB1	7.3125	6.80859375	6.41015625	6.609375	6.80859375	6.80078125	7.61328125	6.48828125	6.94140625	6.15625
ZEB2	6.12109375	5.703125	5.43359375	5.4453125	6.33984375	5.7734375	6.6171875	5.1875	6.0078125	5.5859375
ZER1	7.42578125	7.5234375	7.5546875	7.44140625	8.34375	7.5390625	7.6640625	7.6171875	7.5625	7.34375
ZFAND1	8.7578125	8.7890625	8.6640625	8.828125	9.875	8.703125	8.953125	8.5859375	9.015625	9.2578125
ZFAND2A	7.9609375	8.1484375	7.71484375	7.2265625	8.4921875	8.3046875	7.65625	7.9609375	7.5	8.078125
ZFAND2B	8.3125	7.98046875	8.4375	8.0625	8.078125	7.8125	8.1484375	7.91015625	8.1640625	8.1796875
ZFAND3	8.2890625	8.3671875	7.98828125	7.90234375	8.4609375	8.0859375	8.234375	8.0078125	8.2890625	7.65234375
ZFAND4	6.80078125	6.87109375	7.08984375	6.51171875	6.78515625	7.0	7.18359375	6.6484375	7.11328125	6.40625
ZFAND5	10.34375	10.59375	10.171875	10.3125	10.3984375	10.46875	10.546875	10.3671875	10.125	10.1796875
ZFAND6	9.09375	8.890625	8.8671875	9.0546875	9.2578125	8.828125	8.9765625	9.2734375	9.0546875	8.8359375
ZFAS1	8.546875	8.4609375	8.3984375	8.953125	8.890625	8.921875	8.8984375	8.9375	8.5390625	9.140625
ZFAT	5.171875	4.84375	5.08984375	5.48828125	5.23828125	5.2578125	5.6484375	5.5703125	4.9296875	5.09375
ZFC3H1	6.70703125	6.96484375	6.90625	6.61328125	6.890625	6.83984375	7.390625	7.4296875	6.7109375	6.0703125
ZFHX3	6.41015625	7.1484375	6.6796875	6.58984375	6.59765625	6.75390625	6.93359375	6.6015625	6.54296875	6.4375
ZFHX4	4.41796875	4.609375	4.11328125	4.1875	4.421875	4.40625	4.54296875	4.28515625	4.27734375	4.16796875
ZFP1	7.015625	6.62109375	7.46875	6.93359375	7.34765625	6.80078125	7.4765625	7.13671875	6.921875	6.3515625
ZFP14	4.328125	4.4140625	4.71484375	5.22265625	4.1640625	4.2265625	4.99609375	4.6875	4.78515625	3.66796875
ZFP2	5.47265625	5.16796875	5.828125	5.31640625	5.609375	5.30078125	5.93359375	5.6484375	5.66015625	5.09375
ZFP28	6.23046875	6.384765625	6.568359375	6.134765625	6.79296875	6.279296875	6.4609375	6.251953125	6.328125	5.927734375
ZFP3	6.89453125	6.53515625	6.82421875	6.87109375	6.609375	6.41015625	6.9140625	6.8984375	6.84765625	6.36328125
ZFP30	6.26171875	5.73828125	6.37109375	6.45703125	6.55078125	5.921875	6.90234375	6.55859375	6.375	6.16796875
ZFP36	7.328125	7.62109375	6.87109375	7.5390625	7.953125	7.31640625	7.01953125	7.37890625	7.17578125	6.796875
ZFP36L1	8.9921875	8.7109375	8.2421875	9.3125	8.984375	9.5	8.9921875	9.34375	7.8515625	8.9609375
ZFP36L2	8.2578125	8.4765625	8.109375	8.421875	8.78125	8.46875	8.453125	8.6328125	8.1015625	8.1875
ZFP37	5.3046875	6.03515625	5.76171875	5.47265625	6.39453125	5.296875	6.03515625	5.5546875	5.4765625	5.41796875
ZFP41	5.841796875	6.05859375	5.990234375	6.10546875	5.931640625	6.09375	5.91796875	5.83984375	6.03515625	6.546875
ZFP42	3.076171875	3.193359375	3.068359375	3.3515625	2.8828125	3.3828125	2.888671875	3.251953125	3.154296875	3.458984375
ZFP57	4.640625	5.0078125	4.546875	5.25390625	4.80078125	5.03125	4.96484375	4.57421875	5.5	5.1015625
ZFP62	6.69140625	6.48046875	6.94140625	6.66796875	6.453125	6.921875	7.265625	6.94921875	6.64453125	5.86328125
ZFP64	6.79296875	6.42578125	7.0078125	6.84375	6.67578125	6.70703125	6.87890625	6.7265625	6.6171875	6.61328125
ZFP69	5.34375	5.49609375	5.72265625	5.6796875	6.05078125	5.578125	5.69140625	5.46875	5.453125	5.5859375
ZFP69B	5.60546875	5.31640625	5.87109375	5.09375	5.96484375	5.515625	5.7578125	5.41796875	5.49609375	4.79296875
ZFP82	6.671875	6.578125	6.9140625	6.49609375	6.5078125	6.2109375	6.953125	6.2734375	6.8046875	5.37890625
ZFP90	6.609375	6.1796875	6.796875	6.45703125	6.671875	6.4140625	6.8046875	6.6875	6.73828125	6.03125
ZFP91-CNTF	6.60546875	6.94140625	6.8359375	6.3984375	6.921875	6.765625	6.9296875	6.58203125	6.484375	6.1953125
ZFP92	5.87109375	5.515625	5.51171875	5.44140625	6.01953125	5.54296875	5.71875	5.296875	5.6953125	5.7890625
ZFPL1	7.9453125	7.6640625	8.109375	7.72265625	8.21875	7.91015625	7.93359375	7.7578125	7.8671875	7.609375
ZFPM1	6.671875	6.796875	6.6328125	6.7734375	6.6796875	6.98046875	6.5390625	6.55078125	6.88671875	7.484375
ZFPM2	5.01953125	4.65625	4.38671875	5.08203125	4.56640625	4.92578125	4.6015625	4.421875	4.7578125	4.80078125
ZFR	9.3828125	9.59375	9.4921875	9.109375	9.2578125	9.625	9.78125	8.9921875	9.4375	8.7890625
ZFR2	6.08984375	6.09375	6.05859375	6.19921875	6.2890625	6.21875	5.8203125	6.0234375	6.33203125	7.01171875
ZFX	7.98046875	7.859375	8.1953125	7.671875	7.578125	7.7578125	8.03125	8.0	8.09375	7.77734375
ZFY	7.46875	7.421875	4.390625	7.21875	7.48046875	7.4296875	7.75	7.3515625	4.12890625	4.42578125
ZFYVE1	7.44921875	7.11328125	7.58203125	7.4765625	7.33203125	7.41015625	7.69921875	7.53125	7.7265625	6.75390625
ZFYVE16	6.83984375	6.921875	6.75	6.625	6.37890625	6.73046875	7.22265625	6.859375	6.73046875	5.94921875
ZFYVE19	6.4453125	6.30859375	6.6953125	6.41015625	6.421875	6.58203125	6.87890625	7.05078125	6.6015625	6.63671875
ZFYVE21	7.8828125	7.625	7.61328125	7.7109375	7.64453125	7.85546875	7.6640625	8.0078125	7.65625	7.56640625
ZFYVE26	6.67578125	6.44921875	6.75390625	6.4765625	6.1171875	6.78515625	6.89453125	6.71875	6.5234375	6.07421875
ZFYVE27	7.1953125	7.18359375	7.3515625	7.23828125	7.45703125	6.9296875	7.2890625	7.37890625	7.515625	6.6640625
ZFYVE28	5.5625	5.94921875	5.484375	5.51953125	5.25390625	5.703125	5.2421875	5.2890625	5.515625	6.30859375
ZFYVE9	6.47265625	7.02734375	6.87890625	6.43359375	6.546875	6.68359375	7.13671875	6.6171875	6.95703125	6.08984375
ZG16	3.923828125	3.74609375	3.98046875	4.13671875	3.826171875	4.234375	4.375	4.28515625	3.818359375	3.689453125
ZG16B	6.3828125	6.03125	6.234375	6.00390625	6.0	6.15625	5.76953125	5.921875	5.69921875	6.0703125
ZGPAT	7.7890625	7.9375	7.8984375	8.0234375	7.9609375	8.0078125	7.72265625	7.9296875	7.93359375	8.109375
ZGRF1	4.19140625	4.32421875	4.5	4.015625	4.3984375	4.3359375	4.44921875	4.29296875	4.265625	4.16796875
ZHX1-C8orf76	7.05078125	6.970703125	7.185546875	6.89453125	7.384765625	7.193359375	7.380859375	6.9765625	7.53515625	6.763671875
ZHX2	7.015625	7.91015625	7.23828125	7.44921875	6.65625	7.828125	7.5703125	7.71484375	7.12890625	7.19921875
ZHX3	5.92578125	6.6796875	6.16015625	6.1796875	6.3828125	6.140625	6.77734375	6.12109375	6.74609375	5.70703125
ZIC1	4.25390625	4.1875	4.2578125	4.42578125	4.296875	4.02734375	4.10546875	4.046875	4.30078125	4.82421875
ZIC2	6.4765625	6.734375	6.546875	6.734375	6.6640625	6.48046875	6.4765625	6.21875	6.75390625	6.9609375
ZIC3	4.1875	4.32421875	4.28515625	4.5078125	4.6171875	4.328125	4.125	4.2890625	4.48828125	4.953125
ZIC4	4.66015625	4.921875	4.6796875	4.89453125	4.71484375	4.55078125	4.30078125	4.65234375	4.61328125	5.125
ZIC5	6.234375	6.21484375	6.19921875	6.296875	6.2265625	6.45703125	6.12109375	5.98046875	6.3125	6.85546875
ZIK1	6.546875	7.04296875	6.59375	6.53515625	7.15234375	6.3828125	6.5	6.453125	6.53515625	6.21484375
ZIM2	6.796875	7.2890625	7.4296875	6.5859375	6.84375	7.01953125	7.5	6.2734375	7.0546875	6.09375
ZIM3	3.212890625	3.08984375	2.68359375	3.044921875	2.75	3.181640625	2.88671875	2.767578125	2.734375	2.888671875
ZKSCAN1	8.53125	8.71875	8.8046875	8.5234375	8.21875	8.765625	9.0859375	8.65625	8.890625	7.71875
ZKSCAN2	5.671875	5.96875	5.84765625	5.66796875	5.33203125	5.76171875	6.0234375	5.34375	5.921875	5.1796875
ZKSCAN3	5.87109375	5.20703125	6.203125	5.875	5.75390625	5.6171875	6.16796875	5.74609375	5.703125	5.296875
ZKSCAN4	5.20703125	4.796875	5.01953125	5.453125	5.54296875	5.546875	5.6875	5.203125	5.44921875	4.71875
ZKSCAN5	6.32421875	6.390625	6.36328125	6.55078125	6.3359375	6.3671875	6.515625	5.88671875	6.0234375	5.69921875
ZKSCAN7	5.3671875	5.734375	5.52734375	5.92578125	5.375	5.71875	5.63671875	5.63671875	5.72265625	5.7265625
ZKSCAN8	7.078125	7.13671875	7.2734375	6.9765625	7.609375	6.859375	7.59765625	7.1796875	7.375	6.25
ZMAT2	8.6171875	8.3046875	8.515625	8.5546875	8.046875	8.390625	8.4765625	8.359375	8.3984375	8.1796875
ZMAT3	7.8125	8.3203125	7.890625	7.94921875	7.96484375	7.875	8.0390625	7.734375	8.3828125	7.25390625
ZMAT4	4.72265625	4.27734375	4.70703125	4.3359375	4.80078125	4.61328125	4.49609375	4.48828125	4.5625	4.87890625
ZMAT5	7.39453125	7.09375	7.26953125	7.3125	7.390625	7.21875	7.0234375	7.10546875	7.00390625	7.421875
ZMIZ1	7.13671875	7.98828125	7.47265625	7.41796875	7.765625	7.89453125	7.796875	7.890625	7.421875	7.12890625
ZMIZ2	6.8125	7.20703125	6.828125	6.8671875	6.53515625	6.9765625	6.79296875	7.19140625	6.75390625	7.3515625
ZMPSTE24	10.7109375	10.390625	10.765625	10.4375	10.4375	10.6953125	10.421875	10.3046875	10.7109375	10.4453125
ZMYM1	6.96875	6.203125	7.21484375	6.76171875	6.875	6.73828125	7.14453125	6.875	6.51953125	6.3984375
ZMYM2	8.2421875	8.2890625	8.046875	8.3515625	8.4609375	8.1015625	8.7421875	8.453125	8.5625	7.66015625
ZMYM3	6.19921875	6.53125	6.68359375	6.65234375	5.92578125	6.94140625	6.92578125	6.671875	7.05078125	6.29296875
ZMYM4	8.328125	8.5234375	8.3125	8.453125	7.67578125	8.375	8.5859375	8.578125	8.4375	7.6953125
ZMYM5	5.41796875	5.78515625	5.6328125	5.59765625	5.88671875	5.05859375	6.24609375	5.61328125	5.1328125	4.96484375
ZMYM6	6.953125	6.49609375	7.01953125	6.87890625	7.17578125	6.84765625	7.1015625	6.91015625	6.71484375	6.3359375
ZMYND10	5.65234375	5.90625	5.46875	5.91015625	5.5625	5.87890625	5.140625	5.5234375	5.4921875	6.1015625
ZMYND11	9.171875	9.1875	9.3046875	9.0234375	9.3203125	9.1953125	9.4296875	8.9453125	9.1796875	8.65625
ZMYND12	5.30859375	5.015625	5.40234375	5.4609375	5.328125	4.97265625	5.6328125	5.09375	5.75390625	4.88671875
ZMYND15	5.4375	5.34375	5.23046875	5.4375	5.44140625	5.62109375	5.43359375	5.25390625	5.25390625	5.8359375
ZMYND19	7.65234375	7.58203125	7.87109375	7.734375	7.87890625	7.734375	7.7890625	7.58984375	7.8828125	8.140625
ZMYND8	6.49609375	6.796875	7.2734375	6.55859375	7.1015625	6.9453125	7.19921875	6.83203125	6.7109375	5.953125
ZNF10	5.55078125	5.54296875	5.54296875	5.55078125	6.109375	5.57421875	5.96875	5.76171875	6.046875	5.00390625
ZNF100	5.9140625	5.515625	6.03125	6.1328125	6.3125	6.3671875	5.6796875	6.00390625	5.8984375	6.0
ZNF101	7.26953125	6.73828125	7.0390625	7.234375	7.74609375	7.01171875	7.3671875	6.87890625	7.34375	7.046875
ZNF106	8.0	8.359375	8.1171875	7.875	7.8515625	8.28125	8.421875	7.8125	7.83203125	7.4609375
ZNF107	5.07421875	4.96875	4.78515625	5.3125	5.13671875	5.24609375	5.53515625	5.26171875	5.25	4.421875
ZNF112	5.62109375	5.54296875	5.77734375	5.95703125	6.05078125	5.37890625	6.078125	5.828125	5.69140625	4.95703125
ZNF114	3.791015625	3.705078125	3.828125	4.546875	3.76171875	3.89453125	3.642578125	3.849609375	3.93359375	4.26171875
ZNF117	6.421875	5.16796875	6.12109375	5.95703125	5.796875	5.83984375	6.14453125	6.61328125	5.4296875	5.984375
ZNF12	7.45703125	7.25390625	7.5078125	7.59765625	7.5078125	7.3125	7.4765625	7.21875	7.36328125	6.8359375
ZNF121	6.97265625	6.984375	6.89453125	6.578125	7.09765625	6.91015625	7.1640625	6.76171875	6.65234375	6.37890625
ZNF124	6.98046875	7.0	7.1484375	6.92578125	7.08203125	6.51953125	7.2265625	7.07421875	6.86328125	6.90625
ZNF131	7.05859375	7.140625	7.11328125	7.03515625	6.99609375	6.94921875	7.43359375	6.9375	6.67578125	6.32421875
ZNF132	6.03515625	5.70703125	6.34765625	6.296875	6.37890625	6.18359375	6.5078125	6.11328125	6.4296875	5.75
ZNF133	5.8515625	5.6171875	5.9140625	5.73046875	5.8515625	6.0	6.12109375	6.078125	6.015625	5.8828125
ZNF134	7.3828125	7.234375	7.4140625	7.2734375	7.22265625	7.26953125	7.46875	7.359375	7.41796875	6.5703125
ZNF135	5.91015625	6.171875	6.30859375	6.47265625	6.1953125	6.4140625	6.3984375	6.30859375	6.109375	6.6875
ZNF136	6.6796875	6.16015625	6.92578125	6.84765625	6.91796875	6.43359375	6.94921875	6.859375	6.67578125	5.51171875
