gene_symbol	GSM1429399	GSM1429393	GSM1429397	GSM1429384	GSM1429383	GSM1429400	GSM1429396	GSM1429394	GSM1429385	GSM1429387	GSM1429395	GSM1429398	GSM1429392	GSM1429388	GSM1429401	GSM1429386	GSM1429390	GSM1429382	GSM1429389	GSM1429391
1700017G19Rik	4.6015625	4.5	4.6015625	4.6015625	4.30078125	4.6015625	4.5	4.69921875	4.8984375	4.80078125	4.3984375	4.5	4.5	4.8984375	4.3984375	4.80078125	4.69921875	4.80078125	4.69921875	4.5
1700017N19Rik	4.1015625	3.69921875	4.0	3.900390625	4.1015625	3.900390625	3.69921875	3.900390625	3.900390625	3.900390625	3.80078125	3.900390625	3.900390625	3.80078125	3.900390625	3.900390625	3.80078125	3.80078125	3.80078125	3.900390625
1700018A04Rik	4.5	4.69921875	4.80078125	4.80078125	4.8984375	4.6015625	4.80078125	4.80078125	5.0	4.8984375	4.8984375	4.69921875	4.80078125	5.19921875	4.69921875	5.0	5.1015625	5.0	5.0	4.8984375
1700018A14Rik	5.5	5.6015625	5.30078125	5.30078125	5.69921875	5.30078125	5.3984375	5.6015625	5.5	5.3984375	5.3984375	5.19921875	5.19921875	5.6015625	4.8984375	5.5	5.30078125	5.3984375	5.69921875	5.3984375
1700018B08Rik	5.69921875	5.69921875	5.6015625	5.80078125	5.8984375	6.0	5.69921875	6.0	6.0	5.80078125	5.69921875	5.6015625	5.80078125	6.0	5.5	5.69921875	5.69921875	6.0	6.1015625	5.6015625
1700018B24Rik	4.80078125	5.1015625	5.1015625	4.8984375	5.1015625	4.80078125	4.80078125	5.0	5.19921875	5.1015625	5.0	4.80078125	5.1015625	4.80078125	5.0	5.1015625	4.8984375	5.0	5.30078125	5.30078125
1700018C11Rik	5.3984375	4.8984375	4.8984375	5.1015625	4.6015625	5.19921875	5.0	5.0	5.1015625	4.8984375	4.80078125	4.8984375	5.0	5.19921875	5.1015625	4.80078125	4.80078125	4.80078125	5.5	4.80078125
1700018F24Rik	4.5	4.19921875	4.5	4.3984375	4.6015625	4.5	4.5	4.5	4.3984375	4.5	4.6015625	4.3984375	4.19921875	4.5	4.30078125	4.6015625	4.69921875	4.69921875	4.8984375	4.3984375
1700018M17Rik	7.69921875	7.8984375	7.6015625	7.69921875	7.80078125	7.3984375	7.5	7.69921875	7.6015625	7.6015625	7.69921875	7.30078125	7.69921875	7.80078125	7.3984375	7.6015625	7.69921875	7.80078125	7.80078125	7.6015625
1700019A02Rik	3.599609375	3.80078125	3.80078125	3.80078125	3.900390625	3.69921875	3.599609375	3.599609375	3.5	3.900390625	3.80078125	3.599609375	3.80078125	3.599609375	3.69921875	3.80078125	3.69921875	3.400390625	3.599609375	4.0
1700019B03Rik	4.30078125	4.30078125	4.30078125	4.30078125	4.0	4.30078125	4.3984375	4.5	4.3984375	4.1015625	4.3984375	4.19921875	4.19921875	4.30078125	4.30078125	4.3984375	4.1015625	4.30078125	4.6015625	4.5
1700019D03Rik	7.19921875	6.80078125	7.3984375	7.19921875	7.0	7.6015625	7.19921875	7.0	7.19921875	7.30078125	6.3984375	7.69921875	6.80078125	7.1015625	7.80078125	7.3984375	6.8984375	7.30078125	7.19921875	7.1015625
1700019M22Rik	4.30078125	3.900390625	3.900390625	4.1015625	3.900390625	3.900390625	4.0	3.80078125	4.1015625	4.19921875	3.900390625	3.80078125	4.0	4.0	4.0	3.80078125	4.0	4.19921875	4.3984375	4.0
1700019N19Rik	4.69921875	4.80078125	4.5	4.69921875	4.8984375	4.69921875	4.69921875	4.69921875	5.1015625	4.69921875	4.30078125	4.69921875	4.6015625	4.8984375	4.69921875	4.69921875	4.69921875	4.80078125	5.0	4.69921875
1700019O17Rik	5.8984375	5.80078125	5.8984375	5.80078125	5.8984375	5.8984375	5.80078125	5.8984375	6.19921875	5.8984375	5.69921875	5.80078125	5.6015625	5.8984375	5.8984375	5.8984375	5.80078125	5.8984375	5.8984375	5.8984375
1700020A23Rik	5.80078125	5.6015625	5.6015625	6.0	5.80078125	6.1015625	6.0	5.8984375	6.30078125	6.19921875	5.69921875	5.6015625	6.0	6.0	5.69921875	5.8984375	5.8984375	6.1015625	6.30078125	5.3984375
1700020D05Rik	5.6015625	5.5	5.1015625	5.6015625	5.6015625	5.5	5.5	5.6015625	5.6015625	5.69921875	5.6015625	5.5	5.6015625	5.6015625	5.1015625	5.69921875	5.5	5.5	5.6015625	5.3984375
1700020L24Rik	5.8984375	6.0	5.80078125	6.1015625	6.0	5.80078125	5.69921875	5.80078125	6.0	6.1015625	6.1015625	5.69921875	6.19921875	5.8984375	5.6015625	6.0	5.8984375	6.19921875	6.19921875	6.19921875
1700020N01Rik	5.3984375	5.69921875	5.5	5.6015625	5.3984375	5.30078125	5.19921875	5.69921875	5.6015625	5.8984375	5.69921875	5.0	5.80078125	5.69921875	4.80078125	5.5	5.3984375	5.6015625	5.80078125	5.5
1700021A07Rik	5.19921875	5.0	5.1015625	5.1015625	5.1015625	4.8984375	4.69921875	5.5	5.30078125	5.5	4.80078125	5.0	5.0	5.30078125	4.80078125	5.19921875	5.30078125	5.3984375	5.6015625	5.30078125
1700021F05Rik	6.19921875	6.5	6.3984375	6.5	6.69921875	5.8984375	6.3984375	6.19921875	6.6015625	6.69921875	6.30078125	5.80078125	6.5	6.5	6.19921875	6.5	6.6015625	6.30078125	6.3984375	6.5
1700021F07Rik	5.8984375	5.5	5.6015625	6.1015625	5.8984375	5.69921875	5.8984375	6.0	5.80078125	5.80078125	5.6015625	5.6015625	5.69921875	5.80078125	5.5	6.0	5.8984375	5.80078125	6.19921875	5.69921875
1700021P04Rik	4.3984375	4.1015625	4.30078125	4.30078125	4.3984375	4.0	4.1015625	4.30078125	4.6015625	4.30078125	4.5	4.0	4.30078125	4.3984375	4.1015625	4.3984375	4.3984375	4.5	4.3984375	4.3984375
1700022A21Rik	6.30078125	6.1015625	5.8984375	6.19921875	6.1015625	5.8984375	6.0	6.1015625	6.1015625	6.19921875	6.3984375	6.19921875	6.0	6.19921875	5.69921875	6.19921875	6.1015625	6.3984375	6.3984375	6.1015625
1700022I11Rik	4.0	4.19921875	4.1015625	4.1015625	4.6015625	4.1015625	4.1015625	4.6015625	4.5	4.69921875	3.900390625	3.900390625	4.0	4.19921875	4.30078125	4.5	4.1015625	4.30078125	4.6015625	4.3984375
1700023F06Rik	6.3984375	6.3984375	6.3984375	6.6015625	6.6015625	6.5	6.19921875	6.5	6.5	6.5	6.3984375	6.3984375	6.5	6.6015625	6.3984375	6.5	6.6015625	6.69921875	6.5	6.3984375
1700024B05Rik	4.3994140625	4.283854166666667	4.5166015625	5.850260416666667	5.349609375	4.983072916666667	4.81640625	5.499348958333333	5.883463541666667	5.733072916666667	5.450520833333333	4.432942708333333	4.8671875	5.267578125	4.766927083333333	5.5	5.133463541666667	5.3671875	5.93359375	4.916666666666667
1700024G13Rik	5.0	5.19921875	4.69921875	5.3984375	5.19921875	4.80078125	4.80078125	5.3984375	5.3984375	5.0	5.19921875	4.80078125	5.19921875	5.30078125	4.69921875	5.30078125	5.19921875	5.19921875	5.19921875	4.8984375
1700024J04Rik	5.0	4.80078125	4.8984375	6.5	6.1015625	5.1015625	5.0	5.8984375	6.3984375	6.19921875	5.6015625	4.69921875	5.30078125	5.8984375	5.0	5.80078125	5.5	6.1015625	6.69921875	5.6015625
1700024P04Rik	4.5	4.5	4.5	4.8984375	4.8984375	4.30078125	4.5	4.80078125	5.19921875	4.8984375	4.5	4.5	4.5	5.0	4.19921875	4.80078125	4.69921875	4.8984375	5.0	4.8984375
1700024P16Rik	4.3984375	4.5	4.5	4.30078125	4.1015625	4.6015625	4.5	4.3984375	4.3984375	4.69921875	4.3984375	4.5	4.5	4.69921875	4.3984375	4.6015625	4.30078125	4.69921875	4.6015625	4.30078125
1700025F22Rik	3.5	3.19921875	3.5	3.19921875	3.30078125	3.30078125	3.19921875	3.30078125	3.30078125	3.400390625	3.30078125	3.19921875	3.30078125	3.30078125	3.400390625	3.19921875	3.19921875	3.5	3.400390625	3.400390625
1700025G04Rik	6.75	5.900390625	6.25	6.0	6.099609375	6.25	6.05078125	5.94921875	5.94921875	6.25	6.55078125	6.05078125	6.1484375	6.19921875	6.0	6.05078125	6.099609375	6.099609375	6.05078125	6.201171875
1700025H01Rik	5.8984375	5.5	6.0	5.80078125	5.8984375	6.1015625	6.30078125	6.1015625	6.30078125	5.8984375	5.69921875	5.69921875	5.8984375	6.3984375	6.19921875	5.80078125	5.69921875	5.8984375	6.5	5.5
1700025O08Rik	4.1015625	4.30078125	4.19921875	4.1015625	4.19921875	4.0	4.30078125	4.30078125	4.30078125	4.1015625	4.30078125	3.80078125	4.0	4.30078125	4.19921875	4.5	4.0	4.30078125	4.6015625	4.19921875
1700027A07Rik	4.8984375	5.19921875	5.1015625	5.1015625	5.0	5.0	5.1015625	5.19921875	5.30078125	4.8984375	5.0	5.0	5.0	5.19921875	4.69921875	5.0	5.0	5.30078125	5.5	5.0
1700028I16Rik	5.3984375	5.69921875	5.5	5.6015625	5.69921875	5.5	5.3984375	5.6015625	5.69921875	5.69921875	5.5	5.3984375	5.69921875	5.69921875	5.5	5.6015625	5.6015625	5.80078125	5.8984375	5.5
1700028J19Rik	6.30078125	6.6015625	6.1015625	6.3984375	6.19921875	6.1015625	6.1015625	6.5	6.5	6.1015625	6.6015625	6.0	6.3984375	6.3984375	6.30078125	6.5	6.3984375	6.3984375	6.5	6.5
1700028N14Rik	6.3984375	6.30078125	6.0	6.0	6.30078125	6.19921875	6.1015625	6.30078125	6.1015625	6.19921875	6.3984375	6.30078125	6.6015625	6.1015625	6.19921875	6.1015625	6.30078125	6.19921875	6.19921875	6.30078125
1700028P14Rik	4.0	4.19921875	3.5	3.900390625	4.1015625	3.80078125	3.900390625	3.80078125	3.900390625	3.69921875	4.0	3.900390625	3.900390625	4.0	4.0	3.69921875	3.80078125	4.0	4.0	4.0
1700029F12Rik	4.8984375	5.0	5.0	5.3984375	5.69921875	4.8984375	4.8984375	5.30078125	5.5	5.5	5.1015625	4.8984375	5.0	5.3984375	5.19921875	5.3984375	5.19921875	5.3984375	5.69921875	5.1015625
1700029H14Rik	5.30078125	4.8984375	5.1015625	5.19921875	5.0	5.1015625	5.1015625	5.1015625	5.19921875	4.8984375	5.1015625	5.1015625	4.8984375	5.3984375	5.0	5.19921875	5.0	5.1015625	5.3984375	5.1015625
1700029I15Rik	6.19921875	6.1015625	6.1015625	6.1015625	6.1015625	6.0	6.19921875	6.19921875	6.3984375	6.19921875	6.19921875	5.8984375	6.1015625	6.1015625	6.0	6.1015625	6.1015625	6.19921875	6.30078125	6.0
1700029J07Rik	6.30078125	6.30078125	6.6015625	6.19921875	6.5	6.6015625	6.8984375	6.19921875	6.3984375	6.69921875	6.19921875	6.8984375	6.1015625	6.69921875	6.69921875	6.69921875	6.6015625	6.19921875	6.5	6.19921875
1700029M20Rik	4.80078125	5.0	4.30078125	4.80078125	4.69921875	4.6015625	4.6015625	4.8984375	5.0	4.69921875	4.6015625	4.3984375	4.69921875	4.6015625	4.5	4.80078125	4.8984375	4.69921875	5.1015625	4.8984375
1700029P11Rik	5.1015625	5.1015625	4.80078125	5.1015625	5.19921875	5.0	4.69921875	5.3984375	5.1015625	5.30078125	5.0	4.5	5.1015625	5.1015625	4.6015625	5.19921875	4.8984375	5.1015625	5.3984375	5.30078125
1700030C10Rik	7.0	6.80078125	7.1015625	7.30078125	7.5	7.19921875	7.19921875	7.30078125	7.5	7.3984375	6.8984375	7.0	7.30078125	7.3984375	7.19921875	7.1015625	7.0	7.3984375	7.5	6.8984375
1700030C12Rik	3.69921875	4.0	3.900390625	4.1015625	4.30078125	4.1015625	4.3984375	4.19921875	4.3984375	4.3984375	4.0	3.80078125	4.1015625	4.3984375	3.900390625	4.30078125	3.900390625	4.30078125	4.30078125	4.0
1700030F18Rik	4.19921875	4.1015625	4.1015625	4.0	4.1015625	4.0	4.0	4.0	4.3984375	4.1015625	4.19921875	4.0	4.19921875	4.1015625	4.1015625	4.3984375	4.30078125	4.1015625	4.30078125	4.19921875
1700030J22Rik	5.69921875	5.3984375	5.5	5.69921875	6.0	5.6015625	5.5	5.69921875	5.8984375	5.69921875	5.5	5.69921875	5.5	5.8984375	5.30078125	5.5	5.69921875	5.5	6.1015625	5.30078125
1700030K09Rik	6.30078125	6.30078125	6.6015625	6.3984375	6.6015625	6.19921875	6.3984375	6.30078125	6.5	6.30078125	6.1015625	6.19921875	6.19921875	6.5	6.30078125	6.3984375	6.3984375	6.3984375	6.5	6.5
1700031C06Rik	7.69921875	7.6015625	7.6015625	7.69921875	7.69921875	7.3984375	7.3984375	7.69921875	7.80078125	7.80078125	7.3984375	7.30078125	7.6015625	7.80078125	7.69921875	7.8984375	7.5	7.80078125	8.0	7.3984375
1700031F05Rik	5.5	5.5	5.8984375	5.30078125	5.69921875	5.5	5.0	5.19921875	5.1015625	5.30078125	5.0	5.69921875	5.1015625	5.3984375	5.3984375	4.8984375	5.1015625	4.3984375	5.5	5.0
1700031F10Rik	5.3984375	5.5	4.8984375	5.6015625	5.30078125	5.3984375	5.3984375	5.8984375	5.69921875	5.3984375	5.3984375	5.1015625	5.8984375	5.5	5.30078125	5.3984375	5.69921875	5.5	5.6015625	5.6015625
1700031M16Rik	4.80078125	4.69921875	4.69921875	4.69921875	4.80078125	4.69921875	4.5	4.69921875	4.69921875	4.69921875	4.19921875	4.69921875	4.6015625	4.80078125	4.30078125	4.69921875	4.3984375	4.80078125	4.69921875	4.5
1700034E13Rik	4.19921875	4.19921875	4.19921875	4.19921875	4.19921875	4.3984375	4.3984375	4.30078125	4.3984375	4.0	4.0	4.19921875	4.1015625	4.3984375	4.3984375	4.5	4.19921875	4.30078125	4.3984375	4.1015625
1700034H15Rik	5.30078125	5.3984375	5.5	5.6015625	5.8984375	5.3984375	5.30078125	5.5	5.8984375	5.6015625	5.6015625	5.3984375	5.3984375	5.69921875	5.19921875	5.3984375	5.80078125	5.5	5.80078125	5.80078125
1700034I23Rik	5.30078125	5.19921875	5.0	4.69921875	4.69921875	5.0	4.6015625	4.80078125	4.8984375	5.0	4.80078125	5.1015625	5.19921875	4.80078125	4.69921875	4.8984375	5.1015625	4.8984375	4.8984375	5.0
1700034J04Rik	5.0	4.6015625	4.6015625	4.8984375	4.80078125	4.6015625	4.8984375	4.6015625	5.1015625	5.0	4.80078125	4.8984375	4.6015625	4.80078125	4.5	4.8984375	4.80078125	5.0	4.80078125	4.69921875
1700034J05Rik	4.80078125	4.8984375	4.69921875	5.1015625	4.8984375	4.80078125	4.8984375	4.8984375	5.1015625	4.8984375	4.8984375	4.6015625	4.69921875	5.0	4.5	5.0	5.1015625	4.8984375	5.30078125	4.80078125
1700034O15Rik	4.0	4.19921875	4.30078125	4.80078125	4.3984375	4.5	4.30078125	4.5	4.69921875	4.6015625	4.3984375	4.5	4.3984375	4.6015625	4.19921875	4.69921875	4.30078125	4.5	4.8984375	4.3984375
1700036A12Rik	5.80078125	5.8984375	5.6015625	5.80078125	6.0	5.80078125	5.69921875	6.1015625	6.1015625	6.30078125	5.69921875	5.80078125	6.0	6.19921875	5.6015625	6.0	5.80078125	6.1015625	6.3984375	5.8984375
1700037C18Rik	5.8984375	6.0	5.8984375	5.8984375	6.19921875	5.8984375	5.8984375	6.1015625	6.19921875	6.1015625	5.8984375	5.69921875	5.8984375	6.0	5.80078125	6.1015625	6.0	6.1015625	6.30078125	5.8984375
1700037H04Rik	6.5	6.6015625	6.3984375	6.80078125	6.69921875	6.69921875	6.5	6.5	6.69921875	6.80078125	6.80078125	6.6015625	6.69921875	6.8984375	6.5	6.6015625	6.80078125	6.80078125	6.6015625	6.8984375
1700038P13Rik	5.0	5.19921875	4.8984375	5.19921875	5.1015625	4.80078125	4.69921875	5.19921875	5.1015625	5.0	5.1015625	4.8984375	5.19921875	5.0	5.1015625	5.30078125	4.8984375	5.0	5.30078125	4.80078125
1700039E15Rik	4.80078125	5.0	4.80078125	5.19921875	5.0	4.69921875	4.80078125	5.3984375	5.19921875	5.19921875	4.8984375	4.80078125	4.8984375	5.1015625	4.80078125	5.1015625	5.0	5.19921875	5.30078125	5.1015625
1700040F17Rik	3.900390625	3.80078125	3.5	3.69921875	3.599609375	3.69921875	3.80078125	4.1015625	3.69921875	3.900390625	3.5	3.80078125	3.80078125	4.0	3.900390625	3.80078125	3.80078125	4.1015625	4.0	3.900390625
1700040L02Rik	6.3984375	6.8984375	6.69921875	7.3984375	7.3984375	6.80078125	6.5	7.0	7.3984375	6.69921875	6.3984375	7.19921875	6.3984375	6.5	7.0	6.5	6.8984375	7.30078125	6.80078125	7.19921875
1700041B01Rik	6.1015625	6.1015625	5.8984375	6.19921875	6.1015625	6.0	6.19921875	6.30078125	6.3984375	6.19921875	6.1015625	5.8984375	6.1015625	6.3984375	5.80078125	6.0	5.8984375	6.3984375	6.6015625	5.69921875
1700041G16Rik	4.8984375	5.0	4.69921875	4.8984375	5.1015625	4.69921875	4.8984375	5.0	5.0	5.1015625	4.69921875	4.8984375	4.80078125	5.1015625	4.80078125	4.8984375	4.80078125	4.8984375	5.0	4.80078125
1700045I11Rik	6.30078125	6.5	6.1015625	6.5	6.5	6.0	6.3984375	6.3984375	6.80078125	6.5	6.6015625	6.1015625	6.1015625	6.5	6.19921875	6.3984375	6.3984375	6.3984375	7.0	6.19921875
1700047G07Rik	6.6015625	6.3984375	6.1015625	6.19921875	6.19921875	6.1015625	6.0	6.6015625	5.8984375	5.69921875	6.0	5.6015625	6.19921875	6.30078125	5.80078125	6.1015625	6.1015625	6.5	6.0	6.19921875
1700047I17Rik2	8.932291666666666	8.432291666666666	8.53125	7.56640625	8.302083333333334	8.432291666666666	8.6328125	8.1328125	8.3984375	8.268229166666666	8.200520833333334	8.5	8.3359375	8.302083333333334	8.5	8.3359375	8.200520833333334	8.200520833333334	8.098958333333334	8.432291666666666
1700048O20Rik	4.69921875	4.19921875	4.6015625	4.30078125	4.5	4.3984375	4.69921875	4.30078125	4.5	4.6015625	4.30078125	4.19921875	4.3984375	4.3984375	4.69921875	4.30078125	4.3984375	4.6015625	4.3984375	4.6015625
1700049J03Rik	5.1015625	5.1015625	5.30078125	5.30078125	5.30078125	5.19921875	5.19921875	5.19921875	5.3984375	5.3984375	5.30078125	5.19921875	5.19921875	5.19921875	5.0	5.0	5.19921875	5.1015625	5.3984375	5.30078125
1700049L16Rik	5.6015625	6.0	5.5	6.19921875	5.8984375	5.5	5.6015625	6.0	6.3984375	6.30078125	5.69921875	5.6015625	5.8984375	6.1015625	5.5	6.0	5.8984375	6.0	6.3984375	5.69921875
1700052K11Rik	7.30078125	7.19921875	7.0	7.1015625	7.30078125	6.8984375	7.19921875	7.30078125	7.1015625	6.8984375	7.30078125	7.0	7.30078125	7.19921875	6.80078125	7.1015625	7.19921875	7.30078125	7.30078125	7.1015625
1700054O19Rik	7.5	7.69921875	7.3984375	8.796875	8.5	7.69921875	7.6015625	8.6015625	8.6015625	8.796875	8.5	7.3984375	8.1015625	8.296875	7.19921875	8.6015625	8.3984375	8.3984375	9.0	8.296875
1700055D18Rik	4.5	5.0	4.3984375	4.6015625	4.8984375	4.5	4.69921875	5.0	4.80078125	5.0	4.8984375	4.80078125	4.80078125	4.69921875	4.5	4.80078125	4.8984375	4.80078125	4.80078125	4.80078125
1700056E22Rik	6.5	6.6015625	6.1015625	6.69921875	6.69921875	6.30078125	6.19921875	6.69921875	6.69921875	6.30078125	6.30078125	6.19921875	6.30078125	6.6015625	6.30078125	6.3984375	6.69921875	6.8984375	6.5	6.8984375
1700057G04Rik	4.19921875	4.1015625	4.30078125	4.30078125	4.30078125	4.1015625	4.19921875	4.0	4.30078125	4.30078125	3.900390625	4.19921875	4.1015625	4.5	4.19921875	4.1015625	4.30078125	4.5	4.5	4.0
1700061E17Rik	4.19921875	4.3984375	4.5	5.1015625	5.1015625	4.3984375	4.5	4.5	5.1015625	5.19921875	4.80078125	3.900390625	5.0	4.8984375	4.3984375	5.3984375	4.69921875	4.8984375	5.3984375	4.5
1700061G19Rik	4.6015625	4.80078125	4.3984375	4.8984375	4.69921875	4.5	4.5	4.8984375	4.8984375	4.6015625	4.6015625	4.5	4.5	4.69921875	4.5	4.69921875	4.69921875	5.0	5.0	4.6015625
1700061I17Rik	4.1015625	4.5	4.19921875	4.1015625	4.1015625	4.30078125	4.30078125	4.3984375	4.6015625	4.3984375	4.6015625	4.0	4.3984375	4.3984375	4.30078125	4.30078125	4.3984375	4.3984375	4.30078125	4.30078125
1700063H04Rik	4.80078125	4.80078125	4.69921875	4.80078125	4.6015625	4.80078125	4.3984375	4.80078125	4.8984375	4.69921875	4.8984375	4.5	4.8984375	4.8984375	4.69921875	4.69921875	4.8984375	4.8984375	4.8984375	4.80078125
1700064E03Rik	5.3984375	5.3984375	5.3984375	5.19921875	5.5	5.19921875	5.0	5.3984375	5.6015625	5.69921875	5.30078125	5.0	5.5	5.5	5.1015625	5.5	5.5	5.3984375	5.6015625	5.3984375
1700065D16Rik	4.8984375	4.69921875	4.80078125	4.69921875	4.8984375	4.69921875	4.69921875	4.69921875	4.80078125	4.80078125	4.80078125	4.6015625	4.80078125	4.8984375	4.80078125	4.80078125	4.80078125	4.6015625	4.8984375	4.8984375
1700066B19Rik	5.6015625	5.69921875	5.19921875	5.69921875	5.3984375	5.5	5.6015625	6.0	5.8984375	5.5	5.5	5.5	5.69921875	5.80078125	5.3984375	5.5	5.3984375	5.6015625	5.8984375	5.6015625
1700066M21Rik	6.80078125	6.8984375	6.69921875	6.80078125	7.1015625	7.0	6.8984375	7.1015625	7.1015625	6.8984375	6.80078125	6.69921875	6.80078125	7.1015625	6.80078125	6.80078125	6.69921875	7.0	6.8984375	6.80078125
1700067K01Rik	5.0	5.1015625	5.1015625	5.1015625	5.0	5.1015625	4.69921875	5.30078125	5.1015625	5.0	5.1015625	5.0	5.19921875	5.1015625	4.80078125	5.0	5.0	4.8984375	5.1015625	4.80078125
1700067P10Rik	4.5	4.3984375	4.5	4.3984375	4.30078125	4.5	4.5	4.3984375	4.5	4.3984375	4.19921875	4.30078125	4.5	4.6015625	4.5	4.6015625	4.3984375	4.69921875	4.6015625	4.1015625
1700069B07Rik	5.69921875	5.69921875	5.1015625	5.3984375	5.69921875	5.30078125	5.3984375	5.3984375	5.69921875	5.5	5.3984375	5.30078125	5.5	5.5	5.30078125	5.69921875	5.3984375	5.80078125	5.6015625	5.5
1700069L16Rik	5.30078125	5.19921875	5.19921875	5.19921875	5.5	5.3984375	5.19921875	5.1015625	5.3984375	5.30078125	5.6015625	5.30078125	5.30078125	5.6015625	5.0	5.6015625	5.3984375	5.5	5.5	5.5
1700071K01Rik	6.3984375	6.1015625	6.5	6.69921875	6.6015625	6.6015625	6.3984375	6.3984375	6.6015625	6.6015625	6.30078125	6.3984375	6.19921875	6.6015625	6.6015625	6.3984375	6.19921875	6.6015625	6.69921875	6.5
1700072H12Rik	5.30078125	5.5	5.6015625	5.69921875	5.80078125	5.69921875	5.30078125	5.5	5.69921875	5.69921875	5.6015625	5.5	5.6015625	5.30078125	5.5	5.6015625	5.80078125	5.80078125	5.6015625	5.80078125
1700073E17Rik	5.6015625	5.19921875	5.3984375	5.6015625	5.69921875	5.5	5.5	5.69921875	5.30078125	5.6015625	5.5	5.5	5.5	5.3984375	5.5	5.69921875	5.80078125	5.3984375	5.69921875	5.69921875
1700074P13Rik	3.69921875	3.80078125	4.1015625	3.80078125	3.599609375	3.900390625	3.80078125	3.900390625	4.19921875	4.0	3.599609375	3.69921875	3.599609375	3.900390625	3.69921875	3.900390625	3.599609375	3.900390625	4.19921875	3.69921875
1700080E11Rik	5.30078125	5.19921875	5.1015625	5.30078125	5.5	5.19921875	5.19921875	5.3984375	5.6015625	5.3984375	5.1015625	5.0	5.1015625	5.3984375	5.0	5.3984375	5.5	5.3984375	5.5	5.3984375
1700080G18Rik	6.3984375	6.3984375	6.1015625	6.19921875	6.19921875	6.1015625	6.0	6.30078125	6.0	6.0	6.30078125	6.0	6.3984375	6.30078125	6.3984375	6.1015625	6.3984375	5.8984375	6.1015625	6.6015625
1700080O16Rik	4.30078125	4.19921875	4.30078125	4.1015625	4.6015625	4.30078125	4.19921875	4.1015625	4.3984375	4.3984375	4.19921875	4.1015625	4.30078125	4.30078125	4.3984375	4.1015625	4.19921875	4.19921875	4.30078125	4.0
1700084C06Rik	6.3984375	6.19921875	6.5	6.3984375	6.3984375	6.30078125	6.30078125	6.5	6.19921875	6.30078125	6.19921875	6.0	6.30078125	6.3984375	6.3984375	6.1015625	6.3984375	6.5	6.69921875	6.19921875
1700084E18Rik	6.69921875	6.6015625	6.5	6.5	6.8984375	6.69921875	6.6015625	6.6015625	6.6015625	6.5	6.6015625	6.19921875	6.69921875	6.80078125	6.6015625	6.6015625	6.5	6.6015625	6.69921875	6.6015625
1700084J12Rik	6.30078125	6.30078125	6.3984375	6.5	6.69921875	6.6015625	6.1015625	6.6015625	6.69921875	6.3984375	6.3984375	6.6015625	6.5	6.30078125	6.5	6.5	6.6015625	6.69921875	6.69921875	6.6015625
1700084K02Rik	4.6015625	4.3984375	4.1015625	4.5	4.5	4.5	4.6015625	4.3984375	4.30078125	4.19921875	4.30078125	4.3984375	4.30078125	4.5	4.5	4.3984375	4.5	4.30078125	4.5	4.19921875
1700084P21Rik	5.80078125	5.8984375	5.5	5.69921875	5.5	5.69921875	5.69921875	5.69921875	5.69921875	5.6015625	5.8984375	5.6015625	5.69921875	5.8984375	5.30078125	5.80078125	5.80078125	5.69921875	5.8984375	5.80078125
1700086D15Rik	5.30078125	5.30078125	5.3984375	5.19921875	5.3984375	5.1015625	5.5	5.5	5.30078125	5.30078125	5.30078125	5.6015625	5.1015625	5.1015625	5.5	5.30078125	5.30078125	5.0	5.5	5.0
1700086L19Rik	8.796875	9.203125	9.8984375	9.703125	9.6015625	9.296875	9.1015625	9.296875	9.6015625	10.203125	8.203125	9.5	8.796875	10.203125	9.703125	10.1015625	9.1015625	9.6015625	9.796875	9.203125
1700086O06Rik	7.19921875	7.30078125	7.1015625	7.19921875	7.0	7.30078125	7.1015625	7.3984375	7.30078125	7.19921875	7.30078125	7.1015625	7.30078125	7.30078125	7.0	7.19921875	7.30078125	7.30078125	7.3984375	7.19921875
1700088E04Rik	6.3984375	6.69921875	6.80078125	6.69921875	6.80078125	6.69921875	6.3984375	6.69921875	6.8984375	6.80078125	6.3984375	6.3984375	6.5	6.8984375	6.5	6.5	6.80078125	6.69921875	6.6015625	6.6015625
1700093J21Rik	7.1015625	7.0	6.8984375	7.19921875	7.19921875	6.8984375	6.80078125	6.8984375	7.19921875	7.1015625	6.69921875	6.8984375	6.69921875	7.19921875	6.80078125	7.1015625	7.0	7.19921875	7.1015625	6.8984375
1700093K21Rik	4.19921875	4.19921875	4.30078125	4.1015625	4.19921875	4.6015625	4.5	4.3984375	4.6015625	4.3984375	4.19921875	4.0	4.19921875	4.19921875	4.69921875	4.19921875	4.30078125	4.3984375	4.30078125	4.19921875
1700101G07Rik	5.0	5.19921875	4.69921875	5.0	5.0	4.8984375	5.0	5.30078125	5.0	4.80078125	5.19921875	4.69921875	5.0	5.30078125	5.1015625	5.0	4.8984375	5.1015625	5.19921875	5.19921875
